wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,07:42:53,84,6.23,1,43
1,07:42:54,85,5.97,2,43
2,07:42:55,84,5.97,1,43
3,07:42:56,84,5.97,1,43
4,07:42:57,85,5.97,2,43
5,07:42:58,87,5.90,0,45
6,07:42:59,87,5.90,1,44
7,07:43:00,88,5.90,1,45
8,07:43:01,89,5.90,1,44
9,07:43:02,88,5.90,3,44
10,07:43:03,88,5.74,1,44
11,07:43:04,89,5.74,1,44
12,07:43:05,89,5.74,1,44
13,07:43:06,89,5.74,11,46
14,07:43:07,89,5.74,6,44
15,07:43:08,89,6.33,6,44
16,07:43:09,89,6.33,6,45
17,07:43:10,89,6.33,6,45
18,07:43:11,89,6.33,6,45
19,07:43:12,88,6.33,6,45
20,07:43:13,89,6.70,7,46
21,07:43:14,89,6.70,8,45
22,07:43:15,89,6.70,6,45
23,07:43:16,88,6.70,6,45
24,07:43:17,88,6.70,7,45
25,07:43:18,88,6.56,6,45
26,07:43:19,88,6.56,8,46
27,07:43:20,89,6.56,7,45
28,07:43:21,89,6.56,6,45
29,07:43:22,89,6.56,6,45
30,07:43:23,89,6.36,7,45
32,07:43:25,89,6.36,6,45
33,07:43:26,89,6.36,6,44
34,07:43:27,89,6.36,7,44
35,07:43:28,89,6.36,6,44
36,07:43:29,89,6.81,6,44
37,07:43:30,89,6.81,7,44
38,07:43:31,89,6.81,6,45
39,07:43:32,89,6.81,6,45
40,07:43:33,89,6.66,9,44
41,07:43:34,90,6.66,6,44
42,07:43:35,89,6.66,7,44
43,07:43:36,89,6.66,6,44
44,07:43:37,89,6.66,6,44
45,07:43:38,89,6.37,7,45
46,07:43:39,89,6.37,11,46
47,07:43:40,89,6.37,6,44
48,07:43:41,89,6.37,6,45
49,07:43:42,89,6.37,9,44
50,07:43:43,89,6.34,6,44
51,07:43:44,89,6.34,7,45
52,07:43:45,89,6.34,6,44
53,07:43:46,89,6.34,6,44
54,07:43:47,89,6.34,7,45
55,07:43:48,89,7.44,6,44
56,07:43:49,89,7.44,6,44
57,07:43:50,89,7.44,12,44
58,07:43:51,89,7.44,7,44
59,07:43:52,89,7.44,7,44
60,07:43:53,89,7.88,7,45
61,07:43:54,89,7.88,6,44
62,07:43:55,89,7.88,6,44
64,07:43:57,89,7.88,7,45
65,07:43:58,89,7.88,6,44
66,07:43:59,89,8.69,7,44
67,07:44:00,89,8.69,7,46
68,07:44:01,89,8.69,1,44
69,07:44:02,89,8.69,6,44
70,07:44:03,89,8.32,6,45
71,07:44:04,89,8.32,9,44
72,07:44:05,89,8.32,6,44
73,07:44:06,89,8.32,6,45
74,07:44:07,90,8.32,6,44
75,07:44:08,90,8.85,6,44
76,07:44:09,90,8.85,6,45
77,07:44:10,90,8.85,6,44
78,07:44:11,90,8.85,6,44
79,07:44:12,90,8.85,7,44
80,07:44:13,90,8.38,6,44
81,07:44:14,90,8.38,6,45
82,07:44:15,90,8.38,7,44
83,07:44:16,90,8.38,6,45
84,07:44:17,90,8.38,7,44
85,07:44:18,90,8.03,6,45
86,07:44:19,90,8.03,6,44
87,07:44:20,90,8.03,7,44
88,07:44:21,90,8.03,6,44
89,07:44:22,90,8.03,6,44
90,07:44:23,90,7.87,7,44
91,07:44:24,90,7.87,8,45
92,07:44:25,90,7.87,6,44
93,07:44:26,90,7.87,7,44
95,07:44:28,90,7.87,6,44
96,07:44:29,90,7.56,6,44
97,07:44:30,90,7.56,7,45
98,07:44:31,90,7.56,7,44
99,07:44:32,90,7.56,7,44
100,07:44:33,90,8.96,7,44
101,07:44:34,90,8.96,6,45
102,07:44:35,90,8.96,11,48
103,07:44:36,90,8.96,7,44
104,07:44:37,90,8.96,9,46
105,07:44:38,90,10.00,7,44
106,07:44:39,90,10.00,6,45
107,07:44:40,90,10.00,11,46
108,07:44:41,90,10.00,6,44
109,07:44:42,90,10.00,7,45
110,07:44:43,90,9.60,7,44
111,07:44:44,90,9.60,6,44
112,07:44:45,90,9.60,9,48
113,07:44:46,90,9.60,6,44
114,07:44:47,90,9.60,7,44
115,07:44:48,90,9.87,10,44
116,07:44:49,90,9.87,6,44
117,07:44:50,90,9.87,7,45
118,07:44:51,90,9.87,11,44
119,07:44:52,90,9.87,7,44
120,07:44:53,90,9.40,7,45
121,07:44:54,90,9.40,13,44
123,07:44:56,90,9.40,11,45
124,07:44:57,90,9.40,12,44
125,07:44:58,90,9.40,6,44
126,07:44:59,90,8.97,8,46
127,07:45:00,90,8.97,7,44
128,07:45:01,90,8.97,6,44
129,07:45:02,90,8.97,11,44
130,07:45:03,90,8.89,9,45
131,07:45:04,90,8.89,12,44
132,07:45:05,90,8.89,7,44
133,07:45:06,90,8.89,6,45
134,07:45:07,90,8.89,11,45
135,07:45:08,90,8.50,6,44
136,07:45:09,90,8.50,6,45
137,07:45:10,89,8.50,9,44
138,07:45:11,89,8.50,6,44
139,07:45:12,89,8.50,7,45
140,07:45:13,90,8.78,11,44
141,07:45:14,90,8.78,6,45
142,07:45:15,90,8.78,8,44
143,07:45:16,90,8.78,6,44
144,07:45:17,90,8.78,6,45
145,07:45:18,90,8.40,6,44
146,07:45:19,90,8.40,4,44
147,07:45:20,90,8.40,7,44
148,07:45:21,90,8.40,7,44
149,07:45:22,90,8.40,7,44
150,07:45:23,90,8.04,6,44
151,07:45:24,90,8.04,6,44
152,07:45:25,90,8.04,6,44
154,07:45:27,90,8.04,6,46
155,07:45:28,90,8.04,7,44
156,07:45:29,90,8.76,6,44
157,07:45:30,90,8.76,6,44
158,07:45:31,90,8.76,6,44
159,07:45:32,90,8.76,2,44
160,07:45:33,90,8.78,8,44
161,07:45:34,90,8.78,6,44
162,07:45:35,90,8.78,6,44
163,07:45:36,90,8.78,7,45
164,07:45:37,90,8.78,7,44
165,07:45:38,90,8.40,6,44
166,07:45:39,90,8.40,7,45
167,07:45:40,90,8.40,5,44
168,07:45:41,90,8.40,6,45
169,07:45:42,90,8.40,7,44
170,07:45:43,90,8.05,6,44
171,07:45:44,90,8.05,6,44
172,07:45:45,90,8.05,5,44
173,07:45:46,90,8.05,7,45
174,07:45:47,90,8.05,7,44
175,07:45:48,90,7.72,7,44
176,07:45:49,90,7.72,6,45
177,07:45:50,90,7.72,6,44
178,07:45:51,90,7.72,6,45
179,07:45:52,90,7.72,6,44
180,07:45:53,90,7.58,3,44
181,07:45:54,90,7.58,7,45
182,07:45:55,90,7.58,6,44
183,07:45:56,90,7.58,1,44
185,07:45:58,90,7.58,6,44
186,07:45:59,90,7.38,6,44
187,07:46:00,90,7.38,1,44
188,07:46:01,90,7.38,1,44
189,07:46:02,90,7.38,7,46
190,07:46:03,90,7.38,6,45
191,07:46:04,90,7.27,6,44
192,07:46:05,90,7.27,6,44
193,07:46:06,90,7.27,7,45
194,07:46:07,90,7.27,6,44
195,07:46:08,90,7.00,6,44
196,07:46:09,90,7.00,2,44
197,07:46:10,90,7.00,7,45
198,07:46:11,90,7.00,6,45
199,07:46:12,90,7.00,7,45
200,07:46:13,90,6.76,6,44
201,07:46:14,90,6.76,6,44
202,07:46:15,90,6.76,7,44
203,07:46:16,90,6.76,4,44
204,07:46:17,90,6.76,6,45
205,07:46:18,90,6.62,7,44
206,07:46:19,90,6.62,6,45
207,07:46:20,90,6.62,6,44
208,07:46:21,90,6.62,7,44
209,07:46:22,90,6.62,7,44
210,07:46:23,90,7.13,6,44
211,07:46:24,90,7.13,7,44
212,07:46:25,90,7.13,7,45
213,07:46:26,90,7.13,7,44
215,07:46:28,90,7.13,6,44
216,07:46:29,90,6.88,2,44
217,07:46:30,90,6.88,3,44
218,07:46:31,90,6.88,6,44
219,07:46:32,90,6.88,6,44
220,07:46:33,90,6.88,6,44
221,07:46:34,90,6.81,6,44
222,07:46:35,90,6.81,6,44
223,07:46:36,90,6.81,6,44
224,07:46:37,90,6.81,6,45
225,07:46:38,90,6.75,6,44
226,07:46:39,90,6.75,7,44
227,07:46:40,90,6.75,6,44
228,07:46:41,90,6.75,6,44
229,07:46:42,90,6.75,7,44
230,07:46:43,90,6.53,6,44
231,07:46:44,90,6.53,2,44
232,07:46:45,90,6.53,7,45
233,07:46:46,90,6.53,6,44
234,07:46:47,90,6.53,6,44
235,07:46:48,90,6.56,3,44
