wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,17:41:49,78,3.46,1,42
1,17:41:50,78,3.46,1,42
2,17:41:51,78,3.46,11,43
3,17:41:52,78,3.46,1,42
4,17:41:53,80,3.50,1,44
5,17:41:54,81,3.50,0,44
7,17:41:56,82,3.50,1,44
8,17:41:57,82,3.50,1,44
9,17:41:58,82,3.50,1,43
10,17:41:59,82,3.46,11,44
11,17:42:00,82,3.46,4,44
12,17:42:01,83,3.46,1,43
13,17:42:02,83,3.46,8,43
14,17:42:03,82,3.43,11,44
15,17:42:04,82,3.43,20,44
16,17:42:05,82,3.43,12,44
17,17:42:06,82,3.43,21,44
18,17:42:07,82,3.43,6,44
19,17:42:08,82,3.47,6,44
20,17:42:09,82,3.47,6,44
21,17:42:10,83,3.47,6,44
22,17:42:11,82,3.47,15,45
23,17:42:12,82,3.47,7,44
24,17:42:13,82,3.91,7,44
25,17:42:14,82,3.91,10,44
26,17:42:15,82,3.91,6,45
27,17:42:16,82,3.91,16,47
28,17:42:17,82,3.91,11,44
29,17:42:18,83,3.76,7,43
30,17:42:19,83,3.76,6,44
31,17:42:20,82,3.76,6,43
32,17:42:21,83,3.76,16,44
33,17:42:22,82,3.76,6,44
34,17:42:23,82,3.62,16,44
35,17:42:24,82,3.62,6,43
37,17:42:26,82,3.62,7,43
38,17:42:27,82,3.62,6,44
39,17:42:28,82,3.62,7,44
40,17:42:29,82,3.73,16,44
41,17:42:30,82,3.73,6,44
42,17:42:31,83,3.73,7,43
43,17:42:32,83,3.73,9,43
44,17:42:33,83,4.07,7,43
45,17:42:34,83,4.07,16,44
46,17:42:35,83,4.07,6,43
47,17:42:36,82,4.07,8,43
48,17:42:37,82,4.07,7,43
49,17:42:38,82,4.15,6,43
50,17:42:39,82,4.15,6,44
51,17:42:40,83,4.15,6,44
52,17:42:41,84,4.15,16,44
53,17:42:42,84,4.15,6,44
54,17:42:43,84,4.06,6,43
55,17:42:44,84,4.06,10,43
56,17:42:45,84,4.06,6,43
57,17:42:46,83,4.06,17,44
58,17:42:47,83,4.06,6,44
59,17:42:48,84,3.81,7,44
60,17:42:49,84,3.81,10,43
61,17:42:50,84,3.81,6,43
62,17:42:51,84,3.81,21,44
63,17:42:52,84,3.81,6,43
64,17:42:53,83,3.66,6,43
65,17:42:54,83,3.66,6,45
66,17:42:55,84,3.66,10,43
67,17:42:56,84,3.66,6,44
69,17:42:58,84,3.66,6,43
70,17:42:59,83,4.33,16,44
71,17:43:00,83,4.33,6,44
72,17:43:01,83,4.33,6,43
73,17:43:02,83,4.33,6,44
74,17:43:03,84,4.31,6,44
75,17:43:04,84,4.31,17,45
76,17:43:05,84,4.31,6,43
77,17:43:06,84,4.31,8,43
78,17:43:07,84,4.31,6,44
79,17:43:08,84,4.28,6,43
80,17:43:09,84,4.28,16,44
81,17:43:10,84,4.28,12,43
82,17:43:11,84,4.28,17,44
83,17:43:12,84,4.28,6,44
84,17:43:13,84,4.10,6,43
85,17:43:14,84,4.10,6,44
86,17:43:15,84,4.10,1,43
87,17:43:16,84,4.10,17,44
88,17:43:17,84,4.10,6,46
89,17:43:18,83,3.85,7,43
90,17:43:19,84,3.85,7,43
91,17:43:20,84,3.85,6,43
92,17:43:21,84,3.85,16,44
93,17:43:22,84,3.85,9,43
94,17:43:23,84,5.06,7,43
