wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,16:29:08,75,3.71,1,40
1,16:29:09,75,3.71,1,39
2,16:29:10,75,3.71,1,39
3,16:29:11,75,3.71,1,39
4,16:29:12,76,3.74,5,41
5,16:29:13,77,3.74,0,42
6,16:29:14,79,3.74,1,41
7,16:29:15,78,3.74,1,41
8,16:29:16,79,3.74,1,41
9,16:29:17,80,4.16,3,41
10,16:29:18,80,4.16,1,41
11,16:29:19,80,4.16,1,41
12,16:29:20,80,4.16,1,41
13,16:29:21,80,4.16,11,41
14,16:29:22,80,3.91,11,41
15,16:29:23,80,3.91,11,41
16,16:29:24,80,3.91,6,41
17,16:29:25,80,3.91,6,44
19,16:29:27,80,3.91,6,43
20,16:29:28,80,3.75,6,43
21,16:29:29,80,3.75,6,45
22,16:29:30,80,3.75,6,42
23,16:29:31,80,3.75,6,42
24,16:29:32,80,3.75,6,42
25,16:29:33,80,3.61,6,41
26,16:29:34,81,3.61,6,41
27,16:29:35,80,3.61,6,42
28,16:29:36,81,3.61,6,41
29,16:29:37,81,4.20,6,41
30,16:29:38,80,4.20,12,41
31,16:29:39,80,4.20,6,41
32,16:29:40,81,4.20,7,41
33,16:29:41,81,4.20,6,41
34,16:29:42,81,3.95,7,41
35,16:29:43,80,3.95,11,40
36,16:29:44,80,3.95,7,41
37,16:29:45,80,3.95,7,41
38,16:29:46,80,3.95,7,41
39,16:29:47,80,3.79,6,43
40,16:29:48,80,3.79,6,42
41,16:29:49,80,3.79,6,41
42,16:29:50,81,3.79,11,41
43,16:29:51,81,3.79,1,40
44,16:29:52,81,3.81,11,41
45,16:29:53,81,3.81,12,41
46,16:29:54,81,3.81,6,41
47,16:29:55,81,3.81,6,41
48,16:29:56,81,3.81,7,41
49,16:29:57,81,3.82,7,41
50,16:29:58,81,3.82,6,41
52,16:30:00,81,3.82,6,41
53,16:30:01,81,3.82,6,41
54,16:30:02,81,3.82,6,41
55,16:30:03,81,3.76,6,41
56,16:30:04,81,3.76,6,41
57,16:30:05,81,3.76,6,41
58,16:30:06,81,3.76,6,41
59,16:30:07,81,4.10,7,41
60,16:30:08,81,4.10,7,41
61,16:30:09,81,4.10,6,42
62,16:30:10,81,4.10,7,42
63,16:30:11,81,4.10,7,41
64,16:30:12,81,3.93,7,41
65,16:30:13,81,3.93,6,41
66,16:30:14,81,3.93,6,41
67,16:30:15,81,3.93,6,40
68,16:30:16,82,3.93,12,41
69,16:30:17,81,3.77,6,41
70,16:30:18,81,3.77,1,40
71,16:30:19,81,3.77,7,41
72,16:30:20,81,3.77,6,41
73,16:30:21,81,3.77,6,41
74,16:30:22,81,3.79,6,44
75,16:30:23,81,3.79,6,41
76,16:30:24,81,3.79,7,41
77,16:30:25,82,3.79,11,41
78,16:30:26,82,3.79,10,41
79,16:30:27,82,3.81,6,41
80,16:30:28,82,3.81,7,42
81,16:30:29,82,3.81,6,42
83,16:30:31,82,3.81,6,41
84,16:30:32,82,3.81,7,41
85,16:30:33,82,4.39,7,42
86,16:30:34,81,4.39,7,41
87,16:30:35,81,4.39,8,41
88,16:30:36,81,4.39,10,41
89,16:30:37,81,4.39,10,41
90,16:30:38,81,5.08,11,41
91,16:30:39,81,5.08,6,41
92,16:30:40,82,5.08,7,41
93,16:30:41,82,5.08,6,41
94,16:30:42,82,4.99,6,41
95,16:30:43,81,4.99,6,41
96,16:30:44,81,4.99,6,41
97,16:30:45,82,4.99,6,41
98,16:30:46,81,4.99,6,41
99,16:30:47,81,5.39,6,42
100,16:30:48,82,5.39,6,43
101,16:30:49,81,5.39,7,41
102,16:30:50,82,5.39,12,41
103,16:30:51,82,5.39,7,41
104,16:30:52,82,5.04,6,41
105,16:30:53,82,5.04,6,41
106,16:30:54,82,5.04,6,41
107,16:30:55,82,5.04,6,41
108,16:30:56,82,5.04,6,41
109,16:30:57,82,4.79,1,41
110,16:30:58,82,4.79,6,41
111,16:30:59,82,4.79,12,41
112,16:31:00,81,4.79,12,41
114,16:31:02,81,4.79,7,41
115,16:31:03,82,5.29,6,41
116,16:31:04,82,5.29,11,41
117,16:31:05,82,5.29,8,41
118,16:31:06,82,5.29,7,41
119,16:31:07,81,5.29,6,41
120,16:31:08,81,5.03,6,41
121,16:31:09,81,5.03,7,42
122,16:31:10,81,5.03,6,41
123,16:31:11,82,5.03,6,41
124,16:31:12,82,4.71,7,41
125,16:31:13,81,4.71,6,41
126,16:31:14,81,4.71,7,42
127,16:31:15,81,4.71,6,41
128,16:31:16,82,4.71,6,41
129,16:31:17,82,4.65,14,41
130,16:31:18,82,4.65,6,44
131,16:31:19,82,4.65,16,42
132,16:31:20,82,4.65,6,41
133,16:31:21,82,4.65,18,42
134,16:31:22,82,4.44,6,41
135,16:31:23,82,4.44,6,41
136,16:31:24,82,4.44,6,42
137,16:31:25,82,4.44,6,41
138,16:31:26,82,4.44,18,42
139,16:31:27,82,4.64,6,41
140,16:31:28,82,4.64,6,41
141,16:31:29,82,4.64,6,41
142,16:31:30,82,4.64,6,41
143,16:31:31,82,4.64,18,42
144,16:31:32,82,5.47,3,41
146,16:31:34,82,5.47,13,41
147,16:31:35,82,5.47,6,41
148,16:31:36,82,5.47,6,41
149,16:31:37,82,5.47,6,43
