wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,04:31:46,85,6.78,2,43
1,04:31:47,84,6.78,14,44
2,04:31:48,84,6.78,1,43
3,04:31:49,84,6.78,2,43
4,04:31:50,85,6.47,14,44
5,04:31:51,86,6.47,0,45
7,04:31:53,87,6.47,1,45
8,04:31:54,88,6.47,1,45
9,04:31:55,88,6.47,1,44
10,04:31:56,88,6.92,2,44
11,04:31:57,88,6.92,1,44
12,04:31:58,89,6.92,1,44
13,04:31:59,89,6.92,1,44
14,04:32:00,88,6.92,6,44
15,04:32:01,88,6.84,6,45
16,04:32:02,88,6.84,6,48
17,04:32:03,88,6.84,11,44
18,04:32:04,88,6.84,12,45
19,04:32:05,88,6.84,11,45
20,04:32:06,88,6.54,9,45
21,04:32:07,88,6.54,7,45
22,04:32:08,88,6.54,6,45
23,04:32:09,88,6.54,7,46
24,04:32:10,88,6.54,7,46
25,04:32:11,88,7.05,7,46
26,04:32:12,88,7.05,11,45
27,04:32:13,88,7.05,12,46
28,04:32:14,88,7.05,7,45
29,04:32:15,89,8.09,6,45
30,04:32:16,89,8.09,19,46
31,04:32:17,89,8.09,6,45
32,04:32:18,88,8.09,1,44
34,04:32:20,88,8.09,11,44
35,04:32:21,88,7.76,9,44
36,04:32:22,88,7.76,7,44
37,04:32:23,88,7.76,6,44
38,04:32:24,88,7.76,6,44
39,04:32:25,88,7.76,6,44
40,04:32:26,88,7.46,6,44
41,04:32:27,89,7.46,6,44
42,04:32:28,88,7.46,6,44
43,04:32:29,88,7.46,7,44
44,04:32:30,88,7.46,7,45
45,04:32:31,89,7.83,7,44
46,04:32:32,89,7.83,6,44
47,04:32:33,89,7.83,6,44
48,04:32:34,89,7.83,6,46
49,04:32:35,89,7.83,12,44
50,04:32:36,89,7.44,7,44
51,04:32:37,89,7.44,7,44
52,04:32:38,89,7.44,6,47
53,04:32:39,89,7.44,12,44
54,04:32:40,89,7.44,8,44
55,04:32:41,89,7.32,19,47
56,04:32:42,89,7.32,7,44
57,04:32:43,89,7.32,7,44
