wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,17:30:52,79,5.64,4,42
1,17:30:53,79,5.59,4,42
2,17:30:54,79,5.59,4,42
3,17:30:55,79,5.59,4,42
4,17:30:56,80,5.59,5,43
5,17:30:57,81,5.59,2,44
6,17:30:58,81,5.54,6,44
7,17:30:59,82,5.54,13,44
8,17:31:00,82,5.54,3,43
9,17:31:01,82,5.54,4,43
10,17:31:02,83,5.54,24,46
11,17:31:03,84,5.66,3,43
12,17:31:04,84,5.66,3,43
13,17:31:05,84,5.66,3,43
14,17:31:06,83,5.66,7,44
15,17:31:07,83,5.66,12,44
16,17:31:08,83,6.01,13,44
17,17:31:09,83,6.01,8,44
18,17:31:10,83,6.01,7,44
20,17:31:12,83,6.01,8,44
21,17:31:13,83,5.76,8,44
22,17:31:14,83,5.76,7,44
23,17:31:15,83,5.76,8,44
24,17:31:16,83,5.76,8,47
25,17:31:17,83,5.76,12,44
26,17:31:18,82,6.34,7,44
27,17:31:19,83,6.34,8,44
28,17:31:20,83,6.34,8,44
29,17:31:21,83,6.34,8,44
30,17:31:22,83,6.34,8,44
31,17:31:23,83,5.92,8,43
32,17:31:24,83,5.92,8,43
33,17:31:25,83,5.92,8,43
34,17:31:26,83,5.92,8,44
35,17:31:27,83,5.92,13,43
36,17:31:28,83,6.48,8,43
37,17:31:29,83,6.48,8,44
38,17:31:30,83,6.48,10,44
39,17:31:31,83,6.48,13,44
40,17:31:32,83,6.48,8,43
41,17:31:33,83,6.77,8,43
42,17:31:34,84,6.77,8,44
43,17:31:35,83,6.77,8,44
44,17:31:36,83,6.77,13,44
45,17:31:37,84,6.77,8,43
46,17:31:38,83,6.38,7,44
47,17:31:39,83,6.38,7,44
48,17:31:40,83,6.38,8,45
49,17:31:41,83,6.38,13,43
50,17:31:42,84,6.99,8,43
52,17:31:44,84,6.99,11,44
53,17:31:45,84,6.99,10,43
54,17:31:46,83,6.99,8,43
55,17:31:47,83,6.99,8,44
56,17:31:48,83,7.31,7,43
57,17:31:49,83,7.31,7,44
58,17:31:50,83,7.31,10,44
59,17:31:51,83,7.31,13,43
60,17:31:52,84,7.31,8,43
61,17:31:53,83,6.97,13,44
62,17:31:54,83,6.97,9,44
63,17:31:55,83,6.97,8,44
64,17:31:56,84,6.97,19,45
65,17:31:57,83,6.97,8,44
66,17:31:58,83,7.29,8,44
67,17:31:59,84,7.29,27,45
68,17:32:00,84,7.29,20,46
69,17:32:01,84,7.29,19,45
70,17:32:02,84,7.29,23,45
71,17:32:03,84,7.35,19,45
72,17:32:04,84,7.35,18,45
73,17:32:05,84,7.35,24,45
74,17:32:06,85,7.35,20,46
75,17:32:07,84,7.35,19,45
76,17:32:08,85,7.56,18,47
77,17:32:09,85,7.56,18,45
78,17:32:10,84,7.56,12,44
79,17:32:11,84,7.56,23,45
80,17:32:12,85,7.04,3,44
82,17:32:14,84,7.04,8,44
83,17:32:15,85,7.04,9,44
84,17:32:16,84,7.04,16,44
85,17:32:17,84,7.04,16,45
86,17:32:18,84,6.79,3,44
87,17:32:19,84,6.79,15,45
88,17:32:20,84,6.79,11,44
89,17:32:21,84,6.79,9,44
90,17:32:22,84,6.79,13,44
91,17:32:23,84,6.57,9,44
92,17:32:24,84,6.57,9,44
93,17:32:25,84,6.57,9,44
94,17:32:26,83,6.57,9,44
95,17:32:27,83,6.57,10,44
96,17:32:28,83,6.28,14,44
97,17:32:29,84,6.28,9,46
98,17:32:30,84,6.28,9,44
99,17:32:31,84,6.28,8,45
100,17:32:32,84,6.28,13,44
101,17:32:33,84,6.50,9,44
102,17:32:34,84,6.50,8,44
103,17:32:35,84,6.50,13,44
104,17:32:36,84,6.50,8,44
105,17:32:37,84,6.50,8,45
106,17:32:38,84,6.22,9,44
107,17:32:39,84,6.22,12,44
108,17:32:40,84,6.22,8,44
109,17:32:41,84,6.22,8,46
110,17:32:42,84,5.96,8,43
112,17:32:44,84,5.96,9,44
113,17:32:45,84,5.96,10,44
114,17:32:46,84,5.96,9,44
115,17:32:47,84,5.96,13,44
116,17:32:48,84,5.64,8,44
117,17:32:49,84,5.64,11,44
118,17:32:50,84,5.64,8,44
119,17:32:51,84,5.64,8,44
120,17:32:52,84,5.64,8,44
