wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,07:13:43,85,6.93,3,43
1,07:13:44,85,6.93,1,43
2,07:13:45,85,6.93,1,43
3,07:13:46,85,6.93,2,43
4,07:13:47,86,6.69,2,43
5,07:13:48,86,6.69,1,45
6,07:13:49,88,6.69,1,45
7,07:13:50,88,6.69,1,44
9,07:13:52,88,6.69,1,44
10,07:13:53,88,7.12,5,44
11,07:13:54,88,7.12,1,44
12,07:13:55,88,7.12,1,44
13,07:13:56,88,7.12,1,44
14,07:13:57,88,7.12,6,45
15,07:13:58,88,6.87,6,45
16,07:13:59,88,6.87,7,45
17,07:14:00,88,6.87,6,45
18,07:14:01,88,6.87,6,45
19,07:14:02,88,6.87,7,48
20,07:14:03,88,7.52,6,48
21,07:14:04,88,7.52,11,44
22,07:14:05,88,7.52,12,45
23,07:14:06,89,7.52,7,45
24,07:14:07,89,7.52,6,45
25,07:14:08,88,8.84,6,45
26,07:14:09,88,8.84,6,45
27,07:14:10,89,8.84,7,45
28,07:14:11,88,8.84,7,46
29,07:14:12,88,8.84,7,45
30,07:14:13,88,9.01,8,44
31,07:14:14,88,9.01,6,45
32,07:14:15,88,9.01,11,44
33,07:14:16,89,9.01,7,44
34,07:14:17,88,9.33,6,44
35,07:14:18,89,9.33,6,44
36,07:14:19,89,9.33,6,44
37,07:14:20,88,9.33,6,44
38,07:14:21,89,9.33,6,44
40,07:14:23,90,8.90,9,44
41,07:14:24,90,8.90,11,44
42,07:14:25,89,8.90,11,44
43,07:14:26,89,8.90,7,44
44,07:14:27,89,8.90,7,44
45,07:14:28,89,8.59,6,44
46,07:14:29,89,8.59,7,44
47,07:14:30,89,8.59,6,44
48,07:14:31,89,8.59,6,45
49,07:14:32,89,8.59,7,45
50,07:14:33,89,9.10,6,45
51,07:14:34,89,9.10,6,44
52,07:14:35,89,9.10,11,44
53,07:14:36,89,9.10,6,44
54,07:14:37,89,9.10,7,44
55,07:14:38,89,8.78,7,44
56,07:14:39,89,8.78,6,44
57,07:14:40,90,8.78,7,44
58,07:14:41,89,8.78,6,44
59,07:14:42,89,8.78,7,45
60,07:14:43,89,8.39,6,46
61,07:14:44,88,8.39,6,45
62,07:14:45,89,8.39,6,46
63,07:14:46,89,8.39,6,45
64,07:14:47,89,8.39,6,44
65,07:14:48,89,8.76,12,44
66,07:14:49,89,8.76,7,44
67,07:14:50,89,8.76,6,44
68,07:14:51,89,8.76,6,44
69,07:14:52,89,9.58,7,45
70,07:14:53,89,9.58,11,44
72,07:14:55,89,9.58,6,44
73,07:14:56,89,9.58,7,45
74,07:14:57,89,9.58,6,44
75,07:14:58,89,10.02,12,44
76,07:14:59,89,10.02,7,44
77,07:15:00,89,10.02,6,45
78,07:15:01,89,10.02,8,44
79,07:15:02,89,10.02,7,44
80,07:15:03,89,9.61,6,44
81,07:15:04,89,9.61,6,45
82,07:15:05,89,9.61,12,44
83,07:15:06,89,9.61,6,44
84,07:15:07,89,9.61,6,44
85,07:15:08,89,9.08,7,46
86,07:15:09,89,9.08,12,44
87,07:15:10,90,9.08,6,44
88,07:15:11,89,9.08,7,45
89,07:15:12,90,9.08,6,44
90,07:15:13,90,9.40,7,45
91,07:15:14,89,9.40,7,44
92,07:15:15,89,9.40,6,44
93,07:15:16,89,9.40,6,45
94,07:15:17,90,9.40,11,44
95,07:15:18,89,8.89,6,44
96,07:15:19,89,8.89,10,44
97,07:15:20,90,8.89,7,44
98,07:15:21,90,8.89,6,44
99,07:15:22,89,10.58,6,47
100,07:15:23,89,10.58,11,44
101,07:15:24,90,10.58,6,44
103,07:15:26,90,10.58,7,45
104,07:15:27,90,10.58,10,44
105,07:15:28,90,11.01,6,44
106,07:15:29,90,11.01,7,47
107,07:15:30,90,11.01,7,44
108,07:15:31,90,11.01,6,44
109,07:15:32,90,11.01,7,46
110,07:15:33,90,12.37,8,44
