wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,06:48:17,85,5.57,1,43
1,06:48:18,84,5.36,1,43
2,06:48:19,84,5.36,2,42
3,06:48:20,84,5.36,1,43
4,06:48:21,86,5.36,1,44
5,06:48:22,87,5.36,1,45
6,06:48:23,87,5.41,1,44
7,06:48:24,88,5.41,1,44
8,06:48:25,88,5.41,1,44
9,06:48:26,88,5.41,3,44
10,06:48:27,88,5.30,1,44
11,06:48:28,89,5.30,1,44
12,06:48:29,89,5.30,1,44
13,06:48:30,89,5.30,1,44
14,06:48:31,88,5.30,6,45
15,06:48:32,88,5.11,7,44
16,06:48:33,88,5.11,8,44
17,06:48:34,88,5.11,11,44
18,06:48:35,88,5.11,11,44
19,06:48:36,88,5.11,12,44
20,06:48:37,88,5.02,12,44
22,06:48:39,88,5.02,10,45
23,06:48:40,89,5.02,7,45
24,06:48:41,89,5.02,6,46
25,06:48:42,89,5.02,6,45
26,06:48:43,89,4.94,7,46
27,06:48:44,89,4.94,6,45
28,06:48:45,89,4.94,6,45
29,06:48:46,89,4.94,6,45
30,06:48:47,89,4.94,6,44
31,06:48:48,89,4.87,7,45
32,06:48:49,89,4.87,7,44
33,06:48:50,89,4.87,6,44
34,06:48:51,89,4.87,7,44
35,06:48:52,88,4.87,1,43
36,06:48:53,88,5.12,6,44
37,06:48:54,88,5.12,7,44
38,06:48:55,89,5.12,7,44
39,06:48:56,89,5.12,12,44
40,06:48:57,89,6.31,7,44
41,06:48:58,89,6.31,6,45
42,06:48:59,89,6.31,6,44
43,06:49:00,89,6.31,7,44
44,06:49:01,89,6.31,7,45
45,06:49:02,89,7.25,6,44
46,06:49:03,89,7.25,12,44
47,06:49:04,89,7.25,7,44
48,06:49:05,89,7.25,7,44
49,06:49:06,89,7.25,10,44
50,06:49:07,89,7.07,6,44
51,06:49:08,89,7.07,6,44
53,06:49:10,89,7.07,12,44
54,06:49:11,89,7.07,6,44
55,06:49:12,89,7.07,6,44
56,06:49:13,89,6.82,8,44
57,06:49:14,89,6.82,8,44
58,06:49:15,89,6.82,6,44
59,06:49:16,89,6.82,7,44
60,06:49:17,89,6.82,6,48
61,06:49:18,89,8.04,10,44
62,06:49:19,89,8.04,8,44
63,06:49:20,90,8.04,6,44
64,06:49:21,90,8.04,7,45
65,06:49:22,90,8.04,6,44
66,06:49:23,90,7.95,7,44
67,06:49:24,89,7.95,7,45
68,06:49:25,89,7.95,6,44
69,06:49:26,89,7.95,11,44
70,06:49:27,90,7.64,7,44
71,06:49:28,90,7.64,12,44
72,06:49:29,90,7.64,6,44
73,06:49:30,89,7.64,6,44
74,06:49:31,89,7.64,7,44
75,06:49:32,90,7.50,6,45
76,06:49:33,89,7.50,7,44
77,06:49:34,90,7.50,6,44
78,06:49:35,89,7.50,6,44
79,06:49:36,90,7.50,7,44
80,06:49:37,89,7.22,6,45
81,06:49:38,90,7.22,7,44
82,06:49:39,90,7.22,7,44
84,06:49:41,90,7.22,7,45
85,06:49:42,89,7.22,6,44
