wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,04:21:08,84,5.76,1,43
1,04:21:09,84,5.76,14,44
2,04:21:10,84,5.54,2,43
3,04:21:11,84,5.54,1,43
4,04:21:12,86,5.54,19,45
6,04:21:14,86,5.54,0,45
7,04:21:15,87,5.54,1,44
8,04:21:16,88,5.41,1,44
9,04:21:17,88,5.41,1,44
10,04:21:18,88,5.41,3,44
11,04:21:19,88,5.41,1,44
12,04:21:20,88,5.41,1,44
13,04:21:21,88,5.38,1,44
14,04:21:22,88,5.38,6,44
15,04:21:23,88,5.38,6,44
16,04:21:24,88,5.38,6,44
17,04:21:25,88,5.38,6,45
18,04:21:26,88,5.91,6,45
19,04:21:27,88,5.91,6,45
20,04:21:28,88,5.91,7,45
21,04:21:29,88,5.91,6,47
22,04:21:30,88,5.91,6,46
23,04:21:31,88,5.68,11,45
24,04:21:32,89,5.68,19,46
25,04:21:33,89,5.68,6,45
26,04:21:34,89,5.68,7,47
27,04:21:35,89,5.68,6,45
28,04:21:36,89,5.46,6,45
29,04:21:37,88,5.46,7,45
30,04:21:38,88,5.46,12,44
31,04:21:39,88,5.46,8,44
32,04:21:40,89,6.15,7,44
33,04:21:41,89,6.15,7,44
34,04:21:42,89,6.15,6,44
35,04:21:43,89,6.15,2,44
36,04:21:44,89,6.15,8,44
37,04:21:45,89,6.05,11,44
39,04:21:47,89,6.05,6,44
40,04:21:48,89,6.05,6,45
41,04:21:49,89,6.05,10,44
42,04:21:50,89,6.05,6,44
43,04:21:51,89,7.25,6,44
44,04:21:52,89,7.25,7,44
45,04:21:53,89,7.25,8,44
46,04:21:54,89,7.25,7,44
47,04:21:55,89,7.25,6,44
48,04:21:56,89,7.71,12,44
49,04:21:57,89,7.71,11,45
50,04:21:58,89,7.71,7,44
51,04:21:59,89,7.71,7,45
52,04:22:00,89,7.71,7,44
53,04:22:01,89,7.49,12,44
54,04:22:02,89,7.49,6,44
55,04:22:03,89,7.49,6,45
56,04:22:04,89,7.49,7,44
57,04:22:05,89,7.49,10,44
58,04:22:06,89,7.29,6,45
59,04:22:07,89,7.29,12,44
60,04:22:08,89,7.29,6,45
61,04:22:09,89,7.29,6,44
62,04:22:10,89,6.95,7,44
63,04:22:11,89,6.95,16,45
64,04:22:12,89,6.95,22,46
65,04:22:13,89,6.95,6,44
