wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,05:58:15,84,7.55,1,43
1,05:58:16,84,7.55,1,43
2,05:58:17,84,7.19,1,43
3,05:58:18,84,7.19,1,43
4,05:58:19,86,7.19,3,44
5,05:58:20,86,7.19,0,45
6,05:58:21,88,7.19,1,45
7,05:58:22,88,6.93,1,44
8,05:58:23,88,6.93,2,44
9,05:58:24,88,6.93,2,44
10,05:58:25,88,6.93,1,44
11,05:58:26,89,6.93,1,44
12,05:58:27,88,6.78,1,44
13,05:58:28,88,6.78,12,44
14,05:58:29,88,6.78,12,44
15,05:58:30,88,6.78,11,44
16,05:58:31,88,6.78,12,44
17,05:58:32,88,6.55,12,44
18,05:58:33,88,6.55,12,44
19,05:58:34,88,6.55,7,45
20,05:58:35,89,6.55,6,45
21,05:58:36,89,6.55,6,45
22,05:58:37,89,6.35,7,45
23,05:58:38,89,6.35,6,45
24,05:58:39,89,6.35,6,45
25,05:58:40,89,6.35,7,45
26,05:58:41,89,7.28,6,45
28,05:58:43,89,7.28,6,45
29,05:58:44,89,7.28,7,46
30,05:58:45,89,7.28,10,44
31,05:58:46,89,7.28,7,44
32,05:58:47,89,7.66,6,44
33,05:58:48,89,7.66,6,44
34,05:58:49,89,7.66,6,44
35,05:58:50,89,7.66,6,45
36,05:58:51,89,7.66,8,44
37,05:58:52,89,7.37,10,44
38,05:58:53,89,7.37,11,44
39,05:58:54,89,7.37,6,44
40,05:58:55,89,7.37,6,44
41,05:58:56,89,7.37,6,44
42,05:58:57,89,6.94,6,44
43,05:58:58,89,6.94,6,44
44,05:58:59,89,6.94,7,45
45,05:59:00,89,6.94,7,44
46,05:59:01,89,6.94,7,44
47,05:59:02,89,6.78,7,44
48,05:59:03,89,6.78,6,44
49,05:59:04,89,6.78,7,44
50,05:59:05,89,6.78,7,48
51,05:59:06,89,6.78,6,46
52,05:59:07,89,7.20,7,44
53,05:59:08,89,7.20,8,44
54,05:59:09,89,7.20,12,44
55,05:59:10,89,7.20,8,44
56,05:59:11,89,7.20,6,44
57,05:59:12,89,7.66,6,44
58,05:59:13,89,7.66,7,44
60,05:59:15,89,7.66,7,44
61,05:59:16,89,7.66,6,45
62,05:59:17,89,7.29,6,45
63,05:59:18,90,7.29,12,44
64,05:59:19,89,7.29,7,44
65,05:59:20,90,7.29,6,44
