wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,05:53:41,86,6.15,1,43
1,05:53:42,85,5.90,1,43
2,05:53:43,85,5.90,2,43
3,05:53:44,85,5.90,1,43
4,05:53:45,86,5.90,5,44
5,05:53:46,86,5.90,1,45
6,05:53:47,88,5.75,1,44
7,05:53:48,88,5.75,1,44
8,05:53:49,88,5.75,2,44
9,05:53:50,88,5.75,2,44
10,05:53:51,88,6.17,1,44
11,05:53:52,89,6.17,2,44
12,05:53:53,88,6.17,1,44
13,05:53:54,89,6.17,7,45
14,05:53:55,88,6.17,7,44
16,05:53:57,88,6.00,11,44
17,05:53:58,88,6.00,11,44
18,05:53:59,89,6.00,11,44
19,05:54:00,88,6.00,11,44
20,05:54:01,89,6.00,11,44
21,05:54:02,89,5.92,6,45
22,05:54:03,89,5.92,6,45
23,05:54:04,89,5.92,6,45
24,05:54:05,89,5.92,6,45
25,05:54:06,89,5.92,6,45
26,05:54:07,88,5.68,6,44
27,05:54:08,89,5.68,11,45
28,05:54:09,88,5.68,6,45
29,05:54:10,88,5.68,6,45
30,05:54:11,89,5.68,7,46
31,05:54:12,89,6.67,6,44
32,05:54:13,89,6.67,12,44
33,05:54:14,89,6.67,7,44
34,05:54:15,89,6.67,7,44
35,05:54:16,88,6.67,7,44
36,05:54:17,89,6.54,6,44
37,05:54:18,88,6.54,6,44
38,05:54:19,89,6.54,7,44
39,05:54:20,89,6.54,11,44
40,05:54:21,89,6.54,11,44
41,05:54:22,89,6.49,8,44
42,05:54:23,89,6.49,7,44
43,05:54:24,89,6.49,6,44
44,05:54:25,88,6.49,12,44
45,05:54:26,88,6.37,11,44
46,05:54:27,88,6.37,8,44
48,05:54:29,89,6.37,7,45
49,05:54:30,89,6.37,6,45
50,05:54:31,89,6.37,6,45
51,05:54:32,89,6.98,6,44
52,05:54:33,89,6.98,6,44
53,05:54:34,88,6.98,1,44
54,05:54:35,88,6.98,6,45
55,05:54:36,88,6.98,6,46
56,05:54:37,89,7.47,6,44
57,05:54:38,89,7.47,11,44
58,05:54:39,89,7.47,11,44
59,05:54:40,89,7.47,11,44
60,05:54:41,89,7.47,9,44
61,05:54:42,89,7.19,7,44
62,05:54:43,89,7.19,1,43
63,05:54:44,89,7.19,7,44
64,05:54:45,89,7.19,6,44
65,05:54:46,89,7.19,11,44
66,05:54:47,89,7.01,6,44
67,05:54:48,89,7.01,6,44
68,05:54:49,89,7.01,7,45
69,05:54:50,89,7.01,6,45
70,05:54:51,89,7.01,7,44
71,05:54:52,89,6.69,13,44
72,05:54:53,89,6.69,6,44
73,05:54:54,89,6.69,6,44
74,05:54:55,89,6.69,7,44
75,05:54:56,89,7.28,6,45
76,05:54:57,89,7.28,7,45
77,05:54:58,89,7.28,7,44
78,05:54:59,89,7.28,6,44
80,05:55:01,89,7.28,6,44
81,05:55:02,89,7.25,6,44
82,05:55:03,89,7.25,6,44
83,05:55:04,89,7.25,7,44
84,05:55:05,89,7.25,7,44
85,05:55:06,89,7.25,6,44
86,05:55:07,89,6.99,7,45
87,05:55:08,90,6.99,6,45
88,05:55:09,90,6.99,6,44
89,05:55:10,89,6.99,10,44
90,05:55:11,89,6.99,7,44
91,05:55:12,89,6.91,7,44
92,05:55:13,89,6.91,6,44
93,05:55:14,89,6.91,6,44
94,05:55:15,89,6.91,10,44
95,05:55:16,89,6.91,12,44
96,05:55:17,89,6.68,7,44
97,05:55:18,89,6.68,7,44
98,05:55:19,89,6.68,7,44
99,05:55:20,89,6.68,11,44
100,05:55:21,89,6.68,6,44
101,05:55:22,89,7.43,7,46
102,05:55:23,89,7.43,7,44
103,05:55:24,89,7.43,11,44
104,05:55:25,89,7.43,7,44
105,05:55:26,89,7.43,6,45
106,05:55:27,89,8.11,6,44
107,05:55:28,89,8.11,7,44
108,05:55:29,89,8.11,12,44
109,05:55:30,89,8.11,6,44
111,05:55:32,89,8.10,7,45
112,05:55:33,89,8.10,6,44
113,05:55:34,89,8.10,7,44
114,05:55:35,89,8.10,6,44
115,05:55:36,90,8.10,6,45
116,05:55:37,89,7.78,6,44
117,05:55:38,89,7.78,6,44
118,05:55:39,89,7.78,7,44
119,05:55:40,90,7.78,6,44
120,05:55:41,90,7.78,7,44
121,05:55:42,90,8.11,11,44
122,05:55:43,90,8.11,6,45
123,05:55:44,90,8.11,12,44
124,05:55:45,90,8.11,6,44
125,05:55:46,89,8.11,6,44
126,05:55:47,90,9.15,7,44
127,05:55:48,90,9.15,6,44
128,05:55:49,90,9.15,7,44
129,05:55:50,90,9.15,9,44
130,05:55:51,90,9.15,6,44
131,05:55:52,90,10.58,11,44
132,05:55:53,90,10.58,6,44
133,05:55:54,90,10.58,6,44
134,05:55:55,90,10.58,7,47
135,05:55:56,90,10.58,6,44
136,05:55:57,90,10.53,6,44
137,05:55:58,90,10.53,7,44
138,05:55:59,90,10.53,7,44
140,05:56:01,90,10.53,7,45
141,05:56:02,90,10.01,7,44
142,05:56:03,90,10.01,6,44
143,05:56:04,90,10.01,6,44
144,05:56:05,90,10.01,7,46
145,05:56:06,90,10.01,7,44
146,05:56:07,90,10.73,7,44
147,05:56:08,90,10.73,6,44
148,05:56:09,90,10.73,6,44
149,05:56:10,90,10.73,10,44
150,05:56:11,90,10.73,6,44
151,05:56:12,89,10.27,6,45
152,05:56:13,89,10.27,6,44
153,05:56:14,90,10.27,11,44
154,05:56:15,90,10.27,6,44
155,05:56:16,89,10.27,1,44
156,05:56:17,89,10.73,6,45
157,05:56:18,89,10.73,6,44
158,05:56:19,89,10.73,7,44
159,05:56:20,89,10.73,10,44
160,05:56:21,89,10.73,7,44
161,05:56:22,90,10.27,7,46
162,05:56:23,90,10.27,7,44
163,05:56:24,90,10.27,6,44
164,05:56:25,90,10.27,7,47
165,05:56:26,90,10.27,8,44
166,05:56:27,90,9.93,7,44
167,05:56:28,90,9.93,7,44
169,05:56:30,90,9.93,9,44
170,05:56:31,90,9.93,6,44
171,05:56:32,90,9.45,6,45
172,05:56:33,90,9.45,6,44
173,05:56:34,90,9.45,12,44
174,05:56:35,90,9.45,6,45
175,05:56:36,90,9.45,6,44
176,05:56:37,90,9.09,11,44
177,05:56:38,90,9.09,6,44
178,05:56:39,90,9.09,6,45
179,05:56:40,90,9.09,12,44
180,05:56:41,90,9.09,6,44
181,05:56:42,90,9.41,6,45
182,05:56:43,90,9.41,6,44
183,05:56:44,90,9.41,9,44
184,05:56:45,89,9.41,6,45
185,05:56:46,90,9.41,7,44
186,05:56:47,89,8.89,7,44
187,05:56:48,90,8.89,6,44
188,05:56:49,90,8.89,7,44
189,05:56:50,90,8.89,7,44
190,05:56:51,90,8.89,6,45
191,05:56:52,90,8.50,7,44
192,05:56:53,90,8.50,11,44
193,05:56:54,90,8.50,6,44
194,05:56:55,90,8.50,7,44
195,05:56:56,90,8.22,11,44
196,05:56:57,90,8.22,7,44
197,05:56:58,90,8.22,7,46
199,05:57:00,90,8.22,9,44
200,05:57:01,90,8.22,6,45
201,05:57:02,90,8.28,6,44
202,05:57:03,90,8.28,10,44
203,05:57:04,90,8.28,6,44
204,05:57:05,90,8.28,6,48
205,05:57:06,90,8.28,6,44
206,05:57:07,90,8.18,11,44
207,05:57:08,90,8.18,7,44
208,05:57:09,90,8.18,6,45
209,05:57:10,90,8.18,7,44
210,05:57:11,90,8.18,11,44
211,05:57:12,90,7.93,6,44
212,05:57:13,90,7.93,6,44
213,05:57:14,90,7.93,9,44
214,05:57:15,90,7.93,6,44
215,05:57:16,90,7.93,7,44
216,05:57:17,90,8.09,10,44
217,05:57:18,90,8.09,6,44
218,05:57:19,90,8.09,7,45
219,05:57:20,90,8.09,11,44
220,05:57:21,90,8.09,6,44
221,05:57:22,90,7.76,7,45
222,05:57:23,90,7.76,6,44
223,05:57:24,90,7.76,8,44
224,05:57:25,90,7.76,8,44
225,05:57:26,89,7.86,6,46
226,05:57:27,90,7.86,6,44
227,05:57:28,90,7.86,7,44
229,05:57:30,89,7.86,6,45
230,05:57:31,90,7.86,10,44
231,05:57:32,90,7.55,6,44
232,05:57:33,90,7.55,6,45
233,05:57:34,90,7.55,11,44
234,05:57:35,90,7.55,6,44
235,05:57:36,90,7.55,6,45
236,05:57:37,90,8.87,12,44
237,05:57:38,90,8.87,6,44
238,05:57:39,89,8.87,6,44
239,05:57:40,90,8.87,6,46
240,05:57:41,89,8.87,6,44
241,05:57:42,90,10.32,1,44
