wall_s,iso,cpu_c,load1,gpu_util,gpu_c
182,16:37:22,83,8.27,6,41
183,16:37:23,83,9.05,6,41
184,16:37:24,82,9.05,18,42
185,16:37:25,83,9.05,6,41
186,16:37:26,83,9.05,6,41
187,16:37:27,83,9.05,6,41
188,16:37:28,82,8.64,6,41
189,16:37:29,82,8.64,18,43
190,16:37:30,82,8.64,6,41
191,16:37:31,83,8.64,7,41
192,16:37:32,83,9.63,6,41
193,16:37:33,83,9.63,6,44
194,16:37:34,83,9.63,18,42
195,16:37:35,83,9.63,6,41
196,16:37:36,83,9.63,18,42
197,16:37:37,83,9.02,7,41
198,16:37:38,83,9.02,6,41
199,16:37:39,83,9.02,6,41
200,16:37:40,83,9.02,6,41
201,16:37:41,83,9.02,16,42
202,16:37:42,83,8.54,6,41
203,16:37:43,83,8.54,4,41
204,16:37:44,83,8.54,6,41
205,16:37:45,83,8.54,4,41
206,16:37:46,83,8.54,18,43
207,16:37:47,83,8.49,6,41
208,16:37:48,83,8.49,6,41
210,16:37:50,83,8.49,6,41
211,16:37:51,83,8.49,6,41
212,16:37:52,83,8.49,6,42
213,16:37:53,83,8.05,6,41
214,16:37:54,83,8.05,18,42
215,16:37:55,83,8.05,6,41
216,16:37:56,84,8.05,6,42
217,16:37:57,83,8.05,6,41
218,16:37:58,83,8.37,6,41
219,16:37:59,83,8.37,18,42
220,16:38:00,83,8.37,6,41
221,16:38:01,83,8.37,6,41
222,16:38:02,83,7.86,6,41
223,16:38:03,83,7.86,6,41
224,16:38:04,83,7.86,18,42
225,16:38:05,83,7.86,6,41
226,16:38:06,83,7.86,18,43
227,16:38:07,82,7.55,6,41
228,16:38:08,83,7.55,6,41
229,16:38:09,83,7.55,6,41
230,16:38:10,83,7.55,6,41
231,16:38:11,83,7.55,18,42
232,16:38:12,83,11.03,6,42
233,16:38:13,83,11.03,6,41
234,16:38:14,83,11.03,6,41
235,16:38:15,83,11.03,7,41
236,16:38:16,82,11.03,17,42
237,16:38:17,82,10.87,6,41
238,16:38:18,83,10.87,6,41
240,16:38:20,83,10.87,6,41
241,16:38:21,83,10.87,6,41
242,16:38:22,83,10.87,6,41
243,16:38:23,83,10.16,6,41
244,16:38:24,83,10.16,17,42
245,16:38:25,83,10.16,6,41
246,16:38:26,83,10.16,6,41
247,16:38:27,82,10.16,6,41
248,16:38:28,82,11.19,6,41
249,16:38:29,83,11.19,18,42
250,16:38:30,83,11.19,6,41
251,16:38:31,83,11.19,5,41
252,16:38:32,82,11.01,6,42
253,16:38:33,82,11.01,6,41
254,16:38:34,83,11.01,18,42
255,16:38:35,82,11.01,6,41
256,16:38:36,83,11.01,18,45
257,16:38:37,82,10.29,6,41
258,16:38:38,83,10.29,6,41
259,16:38:39,83,10.29,5,41
260,16:38:40,83,10.29,6,41
261,16:38:41,83,10.29,18,42
262,16:38:42,83,9.70,6,41
263,16:38:43,83,9.70,6,41
264,16:38:44,83,9.70,6,41
265,16:38:45,83,9.70,6,41
266,16:38:46,83,9.70,13,42
