wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,09:52:17,77,1.12,2,41
1,09:52:18,77,1.12,2,41
2,09:52:19,77,1.12,2,41
3,09:52:20,77,1.12,2,42
4,09:52:21,78,1.12,2,43
5,09:52:22,79,1.27,1,44
6,09:52:23,81,1.27,1,43
7,09:52:24,80,1.27,2,43
8,09:52:25,80,1.27,2,43
9,09:52:26,81,1.27,4,43
10,09:52:27,81,1.89,2,43
11,09:52:28,82,1.89,2,43
12,09:52:29,82,1.89,3,43
13,09:52:30,82,1.89,12,43
14,09:52:31,81,1.89,11,43
15,09:52:32,81,1.90,10,43
17,09:52:34,81,1.90,12,43
18,09:52:35,82,1.90,8,44
19,09:52:36,82,1.90,12,44
20,09:52:37,82,1.90,12,44
21,09:52:38,82,1.99,8,44
22,09:52:39,82,1.99,7,44
23,09:52:40,82,1.99,7,44
24,09:52:41,82,1.99,7,44
25,09:52:42,82,1.99,10,44
26,09:52:43,82,1.91,11,44
27,09:52:44,82,1.91,11,44
28,09:52:45,82,1.91,7,44
29,09:52:46,82,1.91,8,44
30,09:52:47,82,1.91,8,43
31,09:52:48,82,1.92,11,43
32,09:52:49,82,1.92,10,43
33,09:52:50,83,1.92,7,43
34,09:52:51,83,1.92,7,43
35,09:52:52,83,2.08,7,43
36,09:52:53,83,2.08,7,43
37,09:52:54,83,2.08,8,44
38,09:52:55,83,2.08,7,44
39,09:52:56,83,2.08,8,43
40,09:52:57,83,2.08,7,43
41,09:52:58,83,2.08,7,43
42,09:52:59,83,2.08,8,43
43,09:53:00,83,2.08,12,43
44,09:53:01,83,2.08,12,43
45,09:53:02,83,3.19,10,43
46,09:53:03,83,3.19,8,43
47,09:53:04,83,3.19,9,43
48,09:53:05,83,3.19,7,43
50,09:53:07,83,3.19,7,43
51,09:53:08,83,3.66,7,45
52,09:53:09,83,3.66,7,43
53,09:53:10,83,3.66,7,43
54,09:53:11,83,3.66,7,43
55,09:53:12,84,3.66,12,43
56,09:53:13,84,3.44,10,43
57,09:53:14,84,3.44,7,43
58,09:53:15,83,3.44,7,43
59,09:53:16,83,3.44,6,46
60,09:53:17,83,3.44,7,43
61,09:53:18,84,3.33,8,43
62,09:53:19,83,3.33,9,43
63,09:53:20,83,3.33,11,43
64,09:53:21,83,3.33,7,43
65,09:53:22,83,3.22,6,44
66,09:53:23,84,3.22,7,44
67,09:53:24,84,3.22,7,45
68,09:53:25,84,3.22,6,43
69,09:53:26,84,3.22,7,43
70,09:53:27,84,3.12,1,43
71,09:53:28,84,3.12,7,44
72,09:53:29,84,3.12,8,45
73,09:53:30,84,3.12,7,43
74,09:53:31,84,3.12,7,43
75,09:53:32,84,3.19,7,43
76,09:53:33,83,3.19,2,43
77,09:53:34,84,3.19,7,43
78,09:53:35,83,3.19,7,44
79,09:53:36,84,3.19,7,47
80,09:53:37,84,4.54,6,43
82,09:53:39,84,4.54,12,43
83,09:53:40,84,4.54,3,43
84,09:53:41,85,4.54,7,43
85,09:53:42,85,4.54,7,43
86,09:53:43,85,5.14,11,43
87,09:53:44,84,5.14,8,43
88,09:53:45,84,5.14,8,44
89,09:53:46,84,5.14,6,44
90,09:53:47,84,5.14,7,45
91,09:53:48,84,5.53,7,45
92,09:53:49,84,5.53,7,43
93,09:53:50,84,5.53,12,44
94,09:53:51,84,5.53,7,44
95,09:53:52,84,5.53,6,44
96,09:53:53,84,7.17,7,44
97,09:53:54,84,7.17,7,44
98,09:53:55,84,7.17,7,44
99,09:53:56,84,7.17,7,43
100,09:53:57,84,8.92,6,43
101,09:53:58,84,8.92,12,43
102,09:53:59,84,8.92,11,44
103,09:54:00,84,8.92,7,44
104,09:54:01,84,8.92,7,44
105,09:54:02,84,8.52,7,44
106,09:54:03,85,8.52,6,44
107,09:54:04,84,8.52,8,44
108,09:54:05,84,8.52,7,43
109,09:54:06,84,8.52,9,43
110,09:54:07,84,7.92,13,43
111,09:54:08,84,7.92,8,44
113,09:54:10,84,7.92,3,44
114,09:54:11,84,7.92,7,44
115,09:54:12,84,7.92,7,44
116,09:54:13,84,7.60,7,44
117,09:54:14,84,7.60,7,45
118,09:54:15,84,7.60,7,44
119,09:54:16,84,7.60,6,43
120,09:54:17,84,7.60,12,44
121,09:54:18,84,7.80,12,44
122,09:54:19,84,7.80,11,43
123,09:54:20,85,7.80,7,44
124,09:54:21,85,7.80,8,44
125,09:54:22,84,7.80,7,44
126,09:54:23,85,8.05,8,43
