wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,04:26:10,84,6.78,2,43
1,04:26:11,84,6.48,14,44
2,04:26:12,84,6.48,1,43
3,04:26:13,84,6.48,2,43
4,04:26:14,86,6.48,14,45
5,04:26:15,86,6.48,0,45
6,04:26:16,87,6.28,2,45
7,04:26:17,88,6.28,1,45
8,04:26:18,88,6.28,1,44
9,04:26:19,88,6.28,3,44
10,04:26:20,88,6.28,1,44
11,04:26:21,89,6.17,1,44
12,04:26:22,89,6.17,2,44
13,04:26:23,88,6.17,4,44
14,04:26:24,88,6.17,11,44
15,04:26:25,88,6.00,10,45
16,04:26:26,88,6.00,6,45
18,04:26:28,88,6.00,6,45
19,04:26:29,88,6.00,6,46
20,04:26:30,88,6.00,6,46
21,04:26:31,89,6.08,11,45
22,04:26:32,88,6.08,11,45
23,04:26:33,88,6.08,10,45
24,04:26:34,88,6.08,9,45
25,04:26:35,88,6.08,10,45
26,04:26:36,88,6.55,6,45
27,04:26:37,88,6.55,11,45
28,04:26:38,88,6.55,11,45
29,04:26:39,88,6.55,6,48
30,04:26:40,89,6.55,6,46
31,04:26:41,89,6.43,11,44
32,04:26:42,89,6.43,11,44
33,04:26:43,89,6.43,7,44
34,04:26:44,89,6.43,7,44
35,04:26:45,89,6.43,7,44
36,04:26:46,89,6.40,7,45
37,04:26:47,89,6.40,6,45
38,04:26:48,89,6.40,7,44
39,04:26:49,89,6.40,9,44
40,04:26:50,89,6.40,11,44
41,04:26:51,89,6.84,11,44
42,04:26:52,89,6.84,12,44
43,04:26:53,89,6.84,12,44
44,04:26:54,89,6.84,6,44
45,04:26:55,89,7.10,7,45
46,04:26:56,89,7.10,6,45
47,04:26:57,89,7.10,6,45
48,04:26:58,89,7.10,7,45
50,04:27:00,89,7.10,1,44
51,04:27:01,88,6.77,7,44
52,04:27:02,89,6.77,12,44
53,04:27:03,89,6.77,12,44
54,04:27:04,88,6.77,12,44
55,04:27:05,88,6.77,7,44
56,04:27:06,89,7.51,7,44
57,04:27:07,89,7.51,12,46
58,04:27:08,89,7.51,7,45
59,04:27:09,89,7.51,8,44
60,04:27:10,89,7.51,9,44
61,04:27:11,89,7.31,7,44
62,04:27:12,89,7.31,6,44
63,04:27:13,89,7.31,6,44
64,04:27:14,89,7.31,6,45
65,04:27:15,89,7.31,6,48
66,04:27:16,89,7.04,7,44
67,04:27:17,89,7.04,6,44
68,04:27:18,89,7.04,1,44
69,04:27:19,89,7.04,7,44
70,04:27:20,89,7.04,12,44
71,04:27:21,89,6.88,7,44
72,04:27:22,89,6.88,7,45
73,04:27:23,89,6.88,7,44
74,04:27:24,89,6.88,12,44
75,04:27:25,89,6.88,7,44
