wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,17:36:46,80,3.27,12,43
1,17:36:47,80,3.27,2,42
2,17:36:48,79,3.33,11,43
3,17:36:49,79,3.33,3,42
4,17:36:50,81,3.33,8,43
6,17:36:52,81,3.33,2,44
7,17:36:53,82,3.70,2,44
8,17:36:54,82,3.70,11,44
9,17:36:55,82,3.70,3,43
10,17:36:56,82,3.70,4,43
11,17:36:57,83,3.70,2,44
12,17:36:58,83,3.64,3,43
13,17:36:59,84,3.64,11,44
14,17:37:00,83,3.64,2,43
15,17:37:01,83,3.64,17,44
16,17:37:02,83,3.64,11,44
17,17:37:03,83,4.23,8,44
18,17:37:04,83,4.23,8,44
19,17:37:05,83,4.23,8,45
20,17:37:06,83,4.23,16,44
21,17:37:07,83,4.23,7,44
22,17:37:08,83,4.21,10,44
23,17:37:09,83,4.21,8,44
24,17:37:10,83,4.21,8,44
25,17:37:11,83,4.21,17,44
26,17:37:12,82,4.21,7,44
27,17:37:13,83,4.12,7,44
28,17:37:14,83,4.12,8,44
29,17:37:15,83,4.12,8,46
30,17:37:16,83,4.12,11,44
31,17:37:17,83,4.12,9,43
32,17:37:18,83,4.67,17,44
33,17:37:19,84,4.67,8,44
35,17:37:21,84,4.67,9,43
36,17:37:22,84,4.67,2,43
37,17:37:23,84,4.61,8,43
38,17:37:24,84,4.61,18,44
39,17:37:25,83,4.61,8,44
40,17:37:26,83,4.61,8,44
41,17:37:27,83,4.61,7,45
42,17:37:28,84,4.40,8,43
43,17:37:29,84,4.40,18,44
44,17:37:30,85,4.40,13,43
45,17:37:31,85,4.40,8,43
46,17:37:32,85,4.40,8,43
47,17:37:33,84,4.61,8,43
48,17:37:34,84,4.61,8,46
49,17:37:35,84,4.61,12,43
50,17:37:36,84,4.61,17,44
51,17:37:37,84,4.61,8,45
52,17:37:38,84,5.20,13,43
53,17:37:39,84,5.20,8,44
54,17:37:40,84,5.20,8,44
55,17:37:41,84,5.20,18,44
56,17:37:42,84,5.20,12,43
57,17:37:43,84,4.95,8,44
58,17:37:44,84,4.95,8,44
59,17:37:45,84,4.95,12,43
60,17:37:46,84,4.95,18,44
61,17:37:47,84,4.95,8,44
62,17:37:48,84,4.87,22,44
63,17:37:49,84,4.87,7,44
64,17:37:50,84,4.87,8,44
65,17:37:51,84,4.87,8,44
67,17:37:53,83,4.87,8,43
68,17:37:54,84,4.72,17,44
69,17:37:55,84,4.72,13,43
70,17:37:56,85,4.72,8,44
71,17:37:57,85,4.72,7,44
72,17:37:58,85,4.50,7,44
73,17:37:59,84,4.50,17,45
74,17:38:00,84,4.50,8,44
75,17:38:01,84,4.50,8,43
76,17:38:02,84,4.50,8,44
77,17:38:03,84,4.30,8,46
78,17:38:04,84,4.30,8,44
79,17:38:05,84,4.30,7,47
80,17:38:06,84,4.30,18,44
81,17:38:07,84,4.30,8,46
82,17:38:08,84,5.48,8,44
83,17:38:09,84,5.48,9,44
84,17:38:10,84,5.48,8,45
85,17:38:11,84,5.48,18,44
86,17:38:12,84,5.48,7,44
87,17:38:13,84,5.36,3,43
88,17:38:14,84,5.36,8,44
89,17:38:15,84,5.36,8,44
90,17:38:16,84,5.36,12,44
91,17:38:17,84,5.36,8,44
93,17:38:19,84,5.89,18,44
94,17:38:20,84,5.89,8,44
95,17:38:21,84,5.89,8,44
96,17:38:22,84,5.89,8,44
97,17:38:23,84,6.38,13,43
98,17:38:24,84,6.38,17,44
99,17:38:25,84,6.38,7,44
100,17:38:26,84,6.38,9,43
101,17:38:27,84,6.38,6,44
102,17:38:28,84,5.95,6,43
103,17:38:29,84,5.95,16,44
104,17:38:30,84,5.95,7,44
105,17:38:31,84,5.95,17,44
106,17:38:32,84,5.95,6,44
107,17:38:33,84,5.63,7,44
108,17:38:34,84,5.63,9,44
109,17:38:35,84,5.63,8,43
110,17:38:36,84,5.63,16,44
111,17:38:37,84,5.63,6,44
112,17:38:38,84,5.34,12,43
113,17:38:39,84,5.34,6,44
114,17:38:40,84,5.34,6,44
115,17:38:41,84,5.34,22,44
116,17:38:42,84,5.34,6,44
117,17:38:43,84,5.08,7,44
118,17:38:44,84,5.08,6,45
119,17:38:45,84,5.08,7,43
120,17:38:46,84,5.08,6,44
121,17:38:47,84,5.08,6,43
122,17:38:48,84,4.91,16,44
124,17:38:50,84,4.91,6,43
125,17:38:51,84,4.91,6,43
126,17:38:52,84,4.91,6,43
127,17:38:53,84,4.76,6,44
128,17:38:54,84,4.76,17,44
129,17:38:55,84,4.76,6,44
130,17:38:56,84,4.76,6,43
131,17:38:57,84,4.76,6,43
132,17:38:58,84,4.53,6,43
133,17:38:59,84,4.53,16,44
134,17:39:00,84,4.53,6,44
135,17:39:01,84,4.53,17,44
136,17:39:02,84,4.53,6,43
137,17:39:03,83,4.41,1,43
138,17:39:04,83,4.41,6,43
139,17:39:05,83,4.41,6,43
140,17:39:06,84,4.41,16,44
141,17:39:07,84,4.41,1,43
142,17:39:08,84,4.30,7,43
143,17:39:09,84,4.30,3,43
144,17:39:10,84,4.30,6,43
145,17:39:11,84,4.30,16,44
146,17:39:12,84,4.30,6,43
147,17:39:13,84,4.11,7,44
148,17:39:14,84,4.11,6,44
149,17:39:15,84,4.11,6,44
150,17:39:16,83,4.11,7,44
151,17:39:17,83,4.11,6,45
152,17:39:18,83,3.94,16,44
153,17:39:19,84,3.94,6,44
155,17:39:21,84,3.94,6,43
156,17:39:22,84,3.94,6,44
157,17:39:23,84,3.87,6,43
158,17:39:24,84,3.87,16,44
159,17:39:25,84,3.87,6,43
160,17:39:26,84,3.87,6,43
161,17:39:27,84,3.87,6,44
162,17:39:28,83,3.72,6,43
163,17:39:29,84,3.72,16,44
164,17:39:30,84,3.72,6,43
165,17:39:31,84,3.72,16,44
166,17:39:32,84,3.72,6,44
167,17:39:33,84,3.66,6,43
168,17:39:34,84,3.66,6,43
169,17:39:35,84,3.66,7,43
170,17:39:36,84,3.66,16,45
171,17:39:37,84,3.66,6,43
172,17:39:38,84,3.53,6,44
173,17:39:39,84,3.53,6,44
174,17:39:40,84,3.53,6,43
175,17:39:41,84,3.53,17,44
176,17:39:42,84,3.53,6,43
177,17:39:43,84,3.41,7,43
178,17:39:44,84,3.41,6,44
179,17:39:45,84,3.41,2,43
180,17:39:46,84,3.41,16,44
181,17:39:47,84,3.41,6,43
182,17:39:48,84,3.37,10,44
183,17:39:49,84,3.37,6,43
185,17:39:51,84,3.37,6,43
186,17:39:52,84,3.37,6,43
187,17:39:53,85,3.42,6,43
188,17:39:54,84,3.42,12,44
189,17:39:55,84,3.42,6,44
190,17:39:56,84,3.42,6,43
191,17:39:57,84,3.42,6,43
192,17:39:58,84,3.39,6,43
193,17:39:59,84,3.39,11,44
194,17:40:00,84,3.39,7,47
195,17:40:01,84,3.39,6,43
196,17:40:02,84,3.39,6,43
197,17:40:03,84,3.76,6,44
198,17:40:04,84,3.76,6,43
199,17:40:05,84,3.76,6,43
200,17:40:06,84,3.76,16,44
201,17:40:07,85,3.76,6,43
202,17:40:08,85,3.62,6,43
203,17:40:09,84,3.62,6,45
204,17:40:10,84,3.62,6,43
205,17:40:11,84,3.62,17,44
206,17:40:12,84,3.62,6,43
207,17:40:13,84,3.57,6,43
208,17:40:14,84,3.57,6,43
209,17:40:15,84,3.57,6,43
210,17:40:16,84,3.57,11,44
211,17:40:17,84,3.57,2,43
212,17:40:18,84,3.52,16,44
213,17:40:19,84,3.52,7,43
214,17:40:20,85,3.52,6,43
216,17:40:22,85,3.52,6,43
217,17:40:23,84,3.52,6,43
218,17:40:24,84,5.08,17,45
219,17:40:25,84,5.08,6,43
220,17:40:26,84,5.08,6,43
221,17:40:27,84,5.08,6,44
222,17:40:28,84,4.83,4,43
223,17:40:29,84,4.83,16,44
224,17:40:30,84,4.83,6,43
225,17:40:31,84,4.83,6,46
226,17:40:32,84,4.83,6,44
227,17:40:33,84,5.41,6,43
228,17:40:34,84,5.41,6,43
229,17:40:35,84,5.41,6,43
230,17:40:36,84,5.41,16,46
231,17:40:37,84,5.41,7,43
232,17:40:38,84,5.14,4,43
233,17:40:39,84,5.14,6,44
234,17:40:40,84,5.14,6,43
235,17:40:41,84,5.14,17,44
236,17:40:42,84,5.14,6,43
237,17:40:43,84,5.04,7,43
238,17:40:44,84,5.04,6,46
239,17:40:45,84,5.04,6,43
240,17:40:46,84,5.04,17,45
241,17:40:47,84,5.04,6,43
242,17:40:48,84,4.80,11,44
243,17:40:49,84,4.80,6,45
244,17:40:50,84,4.80,6,43
246,17:40:52,84,4.80,6,45
247,17:40:53,84,4.80,6,43
248,17:40:54,84,4.66,16,46
249,17:40:55,84,4.66,6,43
250,17:40:56,84,4.66,6,46
251,17:40:57,84,4.66,6,44
252,17:40:58,84,4.76,4,43
253,17:40:59,84,4.76,17,47
254,17:41:00,84,4.76,6,43
255,17:41:01,84,4.76,6,43
256,17:41:02,84,4.76,6,44
257,17:41:03,84,4.62,6,43
258,17:41:04,84,4.62,7,44
259,17:41:05,84,4.62,7,43
260,17:41:06,84,4.62,15,44
261,17:41:07,85,4.62,6,44
262,17:41:08,85,4.57,6,43
263,17:41:09,85,4.57,6,45
264,17:41:10,84,4.57,6,43
265,17:41:11,84,4.57,17,44
266,17:41:12,84,4.57,6,43
267,17:41:13,84,5.33,6,43
268,17:41:14,85,5.33,6,43
