wall_s,iso,cpu_c,load1,gpu_util,gpu_c
1,05:36:45,84,6.52,1,43
2,05:36:46,84,6.52,2,43
3,05:36:47,84,6.32,1,43
4,05:36:48,84,6.32,1,43
5,05:36:49,86,6.32,3,43
6,05:36:50,86,6.32,0,45
7,05:36:51,87,6.32,1,44
8,05:36:52,88,6.14,2,44
9,05:36:53,88,6.14,2,44
10,05:36:54,89,6.14,2,44
11,05:36:55,89,6.14,2,44
12,05:36:56,89,6.14,1,44
13,05:36:57,89,6.04,8,44
14,05:36:58,89,6.04,6,44
15,05:36:59,88,6.04,6,45
16,05:37:00,88,6.04,6,44
17,05:37:01,88,6.04,11,44
18,05:37:02,88,6.12,11,44
19,05:37:03,88,6.12,11,44
20,05:37:04,88,6.12,11,44
21,05:37:05,89,6.12,7,45
22,05:37:06,89,5.95,6,45
23,05:37:07,89,5.95,6,45
24,05:37:08,88,5.95,6,45
25,05:37:09,88,5.95,6,46
26,05:37:10,88,5.95,7,45
27,05:37:11,88,5.71,6,47
28,05:37:12,88,5.71,12,45
29,05:37:13,89,5.71,6,45
30,05:37:14,89,5.71,6,44
32,05:37:16,89,5.71,7,44
33,05:37:17,89,5.58,7,44
34,05:37:18,88,5.58,12,44
35,05:37:19,88,5.58,12,44
36,05:37:20,89,5.58,7,44
37,05:37:21,89,5.58,7,45
38,05:37:22,89,5.37,7,44
39,05:37:23,89,5.37,6,44
40,05:37:24,89,5.37,6,44
41,05:37:25,89,5.37,11,44
42,05:37:26,89,5.37,7,44
43,05:37:27,89,5.42,11,44
44,05:37:28,89,5.42,6,44
45,05:37:29,89,5.42,11,44
46,05:37:30,89,5.42,8,44
47,05:37:31,89,5.42,7,44
48,05:37:32,88,5.71,6,44
49,05:37:33,88,5.71,6,45
50,05:37:34,88,5.71,7,44
51,05:37:35,88,5.71,11,44
52,05:37:36,88,6.45,6,44
53,05:37:37,88,6.45,6,44
54,05:37:38,88,6.45,6,45
55,05:37:39,89,6.45,8,44
