wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,06:26:25,87,6.45,1,43
1,06:26:26,87,6.45,2,43
2,06:26:27,87,6.18,1,43
3,06:26:28,87,6.18,2,43
4,06:26:29,87,6.18,3,43
6,06:26:31,88,6.18,0,45
7,06:26:32,89,6.18,1,44
8,06:26:33,89,6.08,2,44
9,06:26:34,89,6.08,1,44
10,06:26:35,88,6.08,3,44
11,06:26:36,88,6.08,1,44
12,06:26:37,90,6.08,1,44
13,06:26:38,89,6.00,13,44
14,06:26:39,89,6.00,6,44
15,06:26:40,89,6.00,6,44
16,06:26:41,89,6.00,6,45
17,06:26:42,88,6.40,6,45
18,06:26:43,88,6.40,6,47
19,06:26:44,88,6.40,6,45
20,06:26:45,88,6.40,6,47
21,06:26:46,89,6.40,7,44
22,06:26:47,89,7.41,11,44
23,06:26:48,89,7.41,11,44
24,06:26:49,89,7.41,6,45
25,06:26:50,89,7.41,6,45
26,06:26:51,89,7.41,7,45
27,06:26:52,89,7.13,6,45
28,06:26:53,89,7.13,7,45
29,06:26:54,89,7.13,6,45
30,06:26:55,89,7.13,6,44
31,06:26:56,89,7.13,12,44
32,06:26:57,89,6.88,12,44
33,06:26:58,89,6.88,8,44
34,06:26:59,88,6.88,7,44
35,06:27:00,88,6.88,6,45
37,06:27:02,88,6.88,7,47
38,06:27:03,88,6.73,7,45
39,06:27:04,89,6.73,6,44
40,06:27:05,89,6.73,12,44
41,06:27:06,89,6.73,7,44
42,06:27:07,89,6.73,6,44
43,06:27:08,89,6.83,6,44
44,06:27:09,89,6.83,7,44
45,06:27:10,89,6.83,6,44
46,06:27:11,89,6.83,7,44
47,06:27:12,89,7.25,9,44
48,06:27:13,89,7.25,7,44
49,06:27:14,89,7.25,6,44
50,06:27:15,89,7.25,6,44
51,06:27:16,89,7.25,7,45
52,06:27:17,89,7.95,6,47
53,06:27:18,89,7.95,9,44
54,06:27:19,89,7.95,10,44
55,06:27:20,89,7.95,11,44
56,06:27:21,89,7.95,7,44
57,06:27:22,89,8.75,7,44
58,06:27:23,89,8.75,6,44
59,06:27:24,89,8.75,6,44
60,06:27:25,89,8.75,6,44
61,06:27:26,89,8.75,8,44
62,06:27:27,89,8.29,7,45
63,06:27:28,89,8.29,6,44
64,06:27:29,89,8.29,11,44
65,06:27:30,89,8.29,11,44
66,06:27:31,89,8.29,8,44
67,06:27:32,89,8.99,7,44
68,06:27:33,89,8.99,1,43
70,06:27:35,89,8.99,7,44
71,06:27:36,89,8.99,8,45
72,06:27:37,89,8.99,7,44
73,06:27:38,89,9.63,12,44
74,06:27:39,89,9.63,7,44
75,06:27:40,89,9.63,6,44
76,06:27:41,89,9.63,11,44
77,06:27:42,89,9.63,6,44
78,06:27:43,89,9.34,6,46
79,06:27:44,89,9.34,11,44
80,06:27:45,89,9.34,6,44
81,06:27:46,90,9.34,6,45
82,06:27:47,89,9.47,10,44
83,06:27:48,89,9.47,6,44
84,06:27:49,89,9.47,6,44
85,06:27:50,89,9.47,6,44
86,06:27:51,89,9.47,6,44
87,06:27:52,89,9.04,11,44
88,06:27:53,90,9.04,7,44
89,06:27:54,89,9.04,6,46
90,06:27:55,90,9.04,6,46
91,06:27:56,90,9.04,7,44
92,06:27:57,90,8.87,7,44
93,06:27:58,90,8.87,11,44
94,06:27:59,90,8.87,7,44
95,06:28:00,89,8.87,6,44
96,06:28:01,90,8.87,6,44
97,06:28:02,90,10.64,7,44
98,06:28:03,90,10.64,11,44
100,06:28:05,90,10.64,7,44
101,06:28:06,90,10.64,7,44
102,06:28:07,90,10.64,12,44
103,06:28:08,90,10.11,7,44
104,06:28:09,90,10.11,7,44
105,06:28:10,90,10.11,6,44
106,06:28:11,90,10.11,8,44
107,06:28:12,90,10.11,7,45
108,06:28:13,90,9.70,11,44
109,06:28:14,90,9.70,7,45
110,06:28:15,90,9.70,6,44
111,06:28:16,90,9.70,6,44
112,06:28:17,90,9.25,6,44
113,06:28:18,89,9.25,1,44
114,06:28:19,89,9.25,11,44
115,06:28:20,89,9.25,6,44
116,06:28:21,90,9.25,6,45
117,06:28:22,90,8.83,11,44
