wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,18:10:23,78,1.95,3,42
1,18:10:24,78,1.95,5,42
2,18:10:25,78,1.95,4,42
3,18:10:26,79,1.95,15,43
4,18:10:27,79,1.95,5,43
5,18:10:28,80,2.04,2,44
6,18:10:29,81,2.04,5,43
7,18:10:30,82,2.04,3,43
8,18:10:31,82,2.04,16,44
9,18:10:32,82,2.04,5,43
10,18:10:33,82,2.44,12,43
11,18:10:34,83,2.44,5,43
13,18:10:36,83,2.44,3,43
14,18:10:37,83,2.44,8,43
15,18:10:38,83,2.44,8,44
16,18:10:39,83,2.48,19,44
17,18:10:40,83,2.48,8,44
18,18:10:41,82,2.48,18,45
19,18:10:42,83,2.48,8,44
20,18:10:43,83,2.48,8,44
21,18:10:44,83,3.16,31,44
22,18:10:45,83,3.16,9,44
23,18:10:46,83,3.16,8,44
24,18:10:47,83,3.16,13,45
25,18:10:48,83,3.16,11,45
26,18:10:49,83,3.15,20,44
27,18:10:50,83,3.15,9,44
28,18:10:51,83,3.15,8,44
29,18:10:52,82,3.15,11,45
30,18:10:53,83,3.94,8,44
31,18:10:54,83,3.94,9,43
32,18:10:55,83,3.94,11,44
33,18:10:56,83,3.94,21,44
34,18:10:57,83,3.94,9,43
35,18:10:58,83,4.02,15,43
36,18:10:59,83,4.02,9,44
37,18:11:00,83,4.02,14,43
38,18:11:01,83,4.02,21,44
39,18:11:02,83,4.02,9,44
40,18:11:03,83,4.18,9,43
42,18:11:05,83,4.18,8,43
43,18:11:06,83,4.18,8,43
44,18:11:07,83,4.18,14,44
45,18:11:08,83,4.18,9,43
46,18:11:09,83,4.33,20,44
47,18:11:10,83,4.33,9,43
48,18:11:11,83,4.33,9,44
49,18:11:12,84,4.33,14,43
50,18:11:13,83,4.33,10,43
51,18:11:14,83,4.14,21,44
52,18:11:15,83,4.14,9,43
53,18:11:16,83,4.14,8,44
54,18:11:17,84,4.14,12,43
55,18:11:18,83,4.05,8,43
56,18:11:19,83,4.05,19,45
57,18:11:20,83,4.05,14,43
58,18:11:21,83,4.05,9,43
59,18:11:22,83,4.05,8,43
60,18:11:23,83,4.69,8,43
61,18:11:24,83,4.69,8,44
62,18:11:25,83,4.69,9,44
63,18:11:26,84,4.69,22,44
64,18:11:27,83,4.69,10,44
65,18:11:28,83,5.11,8,44
66,18:11:29,83,5.11,8,44
67,18:11:30,83,5.11,14,43
68,18:11:31,83,5.11,21,44
69,18:11:32,83,5.11,8,43
70,18:11:33,83,5.74,9,43
71,18:11:34,83,5.74,8,44
73,18:11:36,83,5.74,10,45
74,18:11:37,83,5.74,22,45
75,18:11:38,83,5.74,9,43
76,18:11:39,83,5.44,20,45
77,18:11:40,83,5.44,13,43
78,18:11:41,83,5.44,9,43
79,18:11:42,83,5.44,8,44
80,18:11:43,83,5.44,8,44
81,18:11:44,83,5.17,20,45
82,18:11:45,83,5.17,12,44
83,18:11:46,83,5.17,8,43
84,18:11:47,83,5.17,9,44
85,18:11:48,84,5.17,8,44
86,18:11:49,84,5.32,19,44
87,18:11:50,84,5.32,9,44
88,18:11:51,84,5.32,12,47
89,18:11:52,84,5.32,8,44
90,18:11:53,84,5.13,9,43
91,18:11:54,84,5.13,9,44
92,18:11:55,84,5.13,9,43
93,18:11:56,83,5.13,17,44
94,18:11:57,84,5.13,9,44
95,18:11:58,84,4.88,12,43
96,18:11:59,84,4.88,9,44
97,18:12:00,84,4.88,8,43
98,18:12:01,84,4.88,20,45
99,18:12:02,84,4.88,9,43
100,18:12:03,84,4.89,8,44
101,18:12:04,84,4.89,3,43
103,18:12:06,84,4.89,14,43
104,18:12:07,84,4.89,21,45
105,18:12:08,83,4.89,12,44
106,18:12:09,83,4.90,19,45
107,18:12:10,84,4.90,9,44
108,18:12:11,84,4.90,8,44
109,18:12:12,84,4.90,8,44
110,18:12:13,84,4.90,8,44
111,18:12:14,84,4.91,20,47
112,18:12:15,84,4.91,8,44
113,18:12:16,84,4.91,9,44
114,18:12:17,84,4.91,8,44
115,18:12:18,84,4.91,8,44
116,18:12:19,84,4.75,20,44
117,18:12:20,84,4.75,8,44
118,18:12:21,84,4.75,8,44
119,18:12:22,84,4.75,8,44
120,18:12:23,84,4.69,9,44
121,18:12:24,84,4.69,9,44
122,18:12:25,84,4.69,14,44
123,18:12:26,84,4.69,22,45
124,18:12:27,84,4.69,11,44
125,18:12:28,84,4.72,8,44
126,18:12:29,84,4.72,13,45
127,18:12:30,84,4.72,10,44
128,18:12:31,84,4.72,21,45
129,18:12:32,84,4.72,9,44
130,18:12:33,84,4.50,8,44
131,18:12:34,84,4.50,9,46
133,18:12:36,84,4.50,10,44
134,18:12:37,84,4.50,22,45
135,18:12:38,84,4.50,9,47
136,18:12:39,84,4.54,19,45
137,18:12:40,84,4.54,7,44
138,18:12:41,84,4.54,8,44
139,18:12:42,84,4.54,9,44
140,18:12:43,84,4.54,12,44
141,18:12:44,84,5.70,19,45
142,18:12:45,83,5.70,8,44
143,18:12:46,84,5.70,8,44
144,18:12:47,84,5.70,13,44
145,18:12:48,84,5.70,8,44
146,18:12:49,84,5.48,19,45
147,18:12:50,84,5.48,8,44
148,18:12:51,84,5.48,8,44
149,18:12:52,84,5.48,13,44
150,18:12:53,84,5.36,9,44
151,18:12:54,84,5.36,9,44
152,18:12:55,84,5.36,9,44
153,18:12:56,84,5.36,22,45
154,18:12:57,84,5.36,8,44
155,18:12:58,84,5.17,8,45
156,18:12:59,84,5.17,9,44
157,18:13:00,84,5.17,9,44
158,18:13:01,84,5.17,22,45
159,18:13:02,84,5.17,9,45
161,18:13:04,84,5.08,9,44
162,18:13:05,84,5.08,8,44
163,18:13:06,84,5.08,8,44
164,18:13:07,84,5.08,10,44
165,18:13:08,84,5.08,8,44
166,18:13:09,84,4.83,20,45
167,18:13:10,84,4.83,8,44
168,18:13:11,84,4.83,8,44
169,18:13:12,84,4.83,8,44
170,18:13:13,84,4.83,8,45
171,18:13:14,84,4.69,19,45
172,18:13:15,84,4.69,8,45
173,18:13:16,84,4.69,14,44
174,18:13:17,84,4.69,8,44
175,18:13:18,84,6.55,14,44
176,18:13:19,84,6.55,20,45
177,18:13:20,84,6.55,9,44
178,18:13:21,84,6.55,21,45
179,18:13:22,84,6.55,8,44
180,18:13:23,84,6.35,9,44
181,18:13:24,84,6.35,19,45
182,18:13:25,84,6.35,9,44
183,18:13:26,84,6.35,22,48
184,18:13:27,84,6.35,8,44
185,18:13:28,84,8.32,8,44
186,18:13:29,84,8.32,9,44
187,18:13:30,84,8.32,9,44
189,18:13:32,84,8.32,21,45
190,18:13:33,84,8.32,9,44
191,18:13:34,84,8.38,19,45
192,18:13:35,84,8.38,6,44
193,18:13:36,84,8.38,8,44
194,18:13:37,84,8.38,8,44
195,18:13:38,84,8.38,7,47
196,18:13:39,84,7.95,18,45
197,18:13:40,85,7.95,8,47
198,18:13:41,85,7.95,8,44
199,18:13:42,84,7.95,8,44
200,18:13:43,84,7.95,8,44
201,18:13:44,85,7.63,19,45
202,18:13:45,85,7.63,8,44
203,18:13:46,84,7.63,8,44
204,18:13:47,85,7.63,8,44
205,18:13:48,84,7.98,8,44
206,18:13:49,85,7.98,5,44
207,18:13:50,85,7.98,9,45
208,18:13:51,85,7.98,18,45
209,18:13:52,84,7.98,9,44
210,18:13:53,84,7.58,9,44
211,18:13:54,84,7.58,9,44
212,18:13:55,84,7.58,9,44
213,18:13:56,84,7.58,21,45
214,18:13:57,84,7.58,9,44
215,18:13:58,84,9.62,8,44
216,18:13:59,84,9.62,9,44
217,18:14:00,84,9.62,4,44
219,18:14:02,84,9.62,16,45
220,18:14:03,84,9.62,9,44
221,18:14:04,84,9.25,19,45
222,18:14:05,84,9.25,8,44
223,18:14:06,84,9.25,7,44
224,18:14:07,84,9.25,8,44
225,18:14:08,84,9.25,8,45
226,18:14:09,84,8.75,20,45
227,18:14:10,84,8.75,8,44
228,18:14:11,84,8.75,8,44
229,18:14:12,85,8.75,8,44
230,18:14:13,85,8.75,9,44
231,18:14:14,84,8.37,19,46
232,18:14:15,84,8.37,8,44
233,18:14:16,85,8.37,8,44
234,18:14:17,85,8.37,8,44
235,18:14:18,84,8.10,8,47
236,18:14:19,84,8.10,8,44
237,18:14:20,84,8.10,9,44
238,18:14:21,84,8.10,20,45
239,18:14:22,85,8.10,9,45
240,18:14:23,85,7.77,9,44
241,18:14:24,85,7.77,8,44
242,18:14:25,85,7.77,8,44
243,18:14:26,85,7.77,21,45
244,18:14:27,85,7.77,8,44
246,18:14:29,85,7.39,8,44
247,18:14:30,85,7.39,8,44
248,18:14:31,84,7.39,8,44
249,18:14:32,84,7.39,3,44
250,18:14:33,85,7.39,8,44
251,18:14:34,85,7.03,20,45
252,18:14:35,85,7.03,8,44
253,18:14:36,85,7.03,8,44
254,18:14:37,85,7.03,9,44
255,18:14:38,85,7.03,6,44
256,18:14:39,85,6.71,19,45
257,18:14:40,85,6.71,8,44
258,18:14:41,85,6.71,8,44
259,18:14:42,85,6.71,10,44
260,18:14:43,85,6.73,8,44
261,18:14:44,85,6.73,20,45
262,18:14:45,85,6.73,8,44
263,18:14:46,85,6.73,15,45
264,18:14:47,85,6.73,8,44
265,18:14:48,84,8.52,8,44
266,18:14:49,85,8.52,7,44
267,18:14:50,85,8.52,9,44
268,18:14:51,85,8.52,16,45
269,18:14:52,85,8.52,7,44
270,18:14:53,85,8.00,8,45
271,18:14:54,85,8.00,8,44
272,18:14:55,85,8.00,9,44
273,18:14:56,85,8.00,20,45
274,18:14:57,85,8.00,8,44
276,18:14:59,85,7.52,8,44
277,18:15:00,85,7.52,9,44
278,18:15:01,85,7.52,8,44
279,18:15:02,84,7.52,7,45
280,18:15:03,84,7.52,8,44
281,18:15:04,84,7.07,19,45
282,18:15:05,84,7.07,8,44
283,18:15:06,84,7.07,8,44
284,18:15:07,84,7.07,8,44
285,18:15:08,85,7.07,8,44
286,18:15:09,85,7.79,19,45
287,18:15:10,84,7.79,8,44
288,18:15:11,84,7.79,8,44
289,18:15:12,84,7.79,8,45
290,18:15:13,85,7.48,8,44
291,18:15:14,85,7.48,19,45
292,18:15:15,84,7.48,8,44
293,18:15:16,85,7.48,21,45
294,18:15:17,85,7.48,9,44
295,18:15:18,84,7.29,8,44
296,18:15:19,84,7.29,8,44
297,18:15:20,85,7.29,7,44
298,18:15:21,84,7.29,21,45
299,18:15:22,84,7.29,9,44
300,18:15:23,84,7.42,9,45
301,18:15:24,84,7.42,8,44
302,18:15:25,84,7.42,8,44
303,18:15:26,84,7.42,21,45
305,18:15:28,84,7.42,8,44
306,18:15:29,84,7.87,8,44
307,18:15:30,84,7.87,8,45
308,18:15:31,84,7.87,8,44
309,18:15:32,85,7.87,7,44
310,18:15:33,85,7.87,8,44
311,18:15:34,85,7.64,19,45
312,18:15:35,85,7.64,8,44
313,18:15:36,85,7.64,8,44
314,18:15:37,85,7.64,5,44
315,18:15:38,85,7.64,8,43
316,18:15:39,85,7.19,20,45
317,18:15:40,85,7.19,6,44
318,18:15:41,84,7.19,8,44
319,18:15:42,84,7.19,5,44
320,18:15:43,85,6.77,8,43
321,18:15:44,85,6.77,14,45
322,18:15:45,85,6.77,9,44
323,18:15:46,85,6.77,18,45
324,18:15:47,85,6.77,7,44
325,18:15:48,84,8.07,9,47
326,18:15:49,85,8.07,9,44
327,18:15:50,85,8.07,9,44
328,18:15:51,85,8.07,21,45
329,18:15:52,84,8.07,8,44
330,18:15:53,84,8.87,9,44
331,18:15:54,84,8.87,8,44
332,18:15:55,84,8.87,8,44
334,18:15:57,84,8.87,21,45
335,18:15:58,85,8.87,9,44
336,18:15:59,85,9.12,9,43
337,18:16:00,85,9.12,8,44
338,18:16:01,85,9.12,8,44
339,18:16:02,85,9.12,8,45
340,18:16:03,84,9.12,5,44
341,18:16:04,84,8.79,19,45
342,18:16:05,84,8.79,8,44
343,18:16:06,85,8.79,3,43
