wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,21:10:31,60,0.41,11,44
1,21:10:32,59,0.41,11,44
2,21:10:33,58,0.41,11,44
3,21:10:34,60,0.41,11,44
4,21:10:35,65,0.41,10,44
5,21:10:36,69,0.54,2,45
6,21:10:37,75,0.54,10,44
7,21:10:38,76,0.54,10,44
8,21:10:39,77,0.54,10,44
9,21:10:40,76,0.54,11,44
10,21:10:41,77,0.57,10,44
11,21:10:42,79,0.57,10,44
12,21:10:43,77,0.57,10,44
13,21:10:44,77,0.57,13,45
14,21:10:45,79,0.57,13,45
15,21:10:46,80,0.69,10,45
16,21:10:47,79,0.69,13,45
17,21:10:48,79,0.69,15,45
18,21:10:49,80,0.69,13,45
19,21:10:50,80,0.69,12,45
20,21:10:51,80,0.87,12,45
21,21:10:52,81,0.87,13,45
22,21:10:53,81,0.87,13,45
23,21:10:54,81,0.87,13,45
24,21:10:55,81,0.87,13,45
25,21:10:56,81,1.52,13,45
26,21:10:57,81,1.52,13,45
27,21:10:58,81,1.52,11,45
29,21:11:00,81,1.52,10,45
30,21:11:01,81,1.56,11,45
31,21:11:02,81,1.56,14,47
32,21:11:03,81,1.56,15,45
33,21:11:04,81,1.56,11,44
34,21:11:05,81,1.56,15,44
35,21:11:06,80,3.60,15,44
36,21:11:07,80,3.60,14,44
37,21:11:08,80,3.60,14,45
38,21:11:09,80,3.60,13,45
39,21:11:10,80,3.60,15,45
40,21:11:11,80,3.47,12,45
41,21:11:12,81,3.47,23,45
42,21:11:13,81,3.47,21,45
43,21:11:14,81,3.47,19,45
44,21:11:15,81,3.47,23,45
45,21:11:16,81,3.35,21,45
46,21:11:17,80,3.35,20,45
47,21:11:18,79,3.35,20,45
48,21:11:19,79,3.35,17,45
49,21:11:20,79,3.35,17,45
50,21:11:21,78,3.32,20,45
51,21:11:22,78,3.32,18,45
52,21:11:23,78,3.32,18,45
53,21:11:24,78,3.32,17,45
54,21:11:25,78,3.32,21,45
55,21:11:26,78,3.22,21,45
56,21:11:27,78,3.22,17,45
57,21:11:28,78,3.22,20,47
58,21:11:29,78,3.22,21,45
59,21:11:30,78,3.22,21,45
60,21:11:31,78,3.36,17,45
62,21:11:33,78,3.36,17,45
63,21:11:34,77,3.36,21,45
64,21:11:35,77,3.36,21,45
65,21:11:36,77,3.57,16,45
66,21:11:37,78,3.57,17,45
67,21:11:38,78,3.57,21,45
68,21:11:39,78,3.57,16,45
69,21:11:40,77,3.57,21,45
70,21:11:41,78,4.49,15,45
71,21:11:42,78,4.49,14,45
72,21:11:43,79,4.49,14,45
73,21:11:44,78,4.49,14,45
74,21:11:45,78,4.49,14,45
75,21:11:46,78,4.85,14,45
76,21:11:47,78,4.85,14,45
77,21:11:48,78,4.85,11,45
78,21:11:49,77,4.85,14,45
79,21:11:50,77,4.85,14,45
80,21:11:51,77,4.54,14,45
81,21:11:52,77,4.54,11,45
82,21:11:53,77,4.54,11,45
83,21:11:54,77,4.54,14,45
84,21:11:55,77,4.54,15,45
85,21:11:56,77,4.26,14,45
86,21:11:57,77,4.26,14,45
87,21:11:58,77,4.26,14,45
88,21:11:59,77,4.26,14,45
89,21:12:00,77,4.26,14,45
90,21:12:01,78,4.16,11,45
91,21:12:02,77,4.16,11,45
92,21:12:03,77,4.16,14,45
93,21:12:04,78,4.16,11,45
95,21:12:06,77,4.16,11,45
96,21:12:07,77,4.06,15,45
97,21:12:08,77,4.06,14,45
98,21:12:09,77,4.06,14,45
99,21:12:10,77,4.06,14,45
100,21:12:11,78,4.54,11,45
101,21:12:12,78,4.54,10,45
102,21:12:13,78,4.54,14,45
103,21:12:14,78,4.54,14,45
104,21:12:15,78,4.54,14,45
105,21:12:16,78,4.26,14,45
106,21:12:17,77,4.26,14,45
107,21:12:18,77,4.26,14,45
108,21:12:19,77,4.26,14,45
109,21:12:20,78,4.26,14,45
110,21:12:21,77,3.99,11,45
111,21:12:22,77,3.99,14,46
112,21:12:23,77,3.99,14,45
113,21:12:24,78,3.99,10,45
114,21:12:25,78,3.99,10,45
115,21:12:26,77,4.00,13,45
116,21:12:27,78,4.00,10,45
117,21:12:28,78,4.00,14,45
118,21:12:29,78,4.00,10,45
119,21:12:30,77,4.00,14,45
120,21:12:31,78,3.83,14,45
121,21:12:32,78,3.83,14,45
122,21:12:33,78,3.83,11,45
123,21:12:34,78,3.83,13,45
124,21:12:35,77,3.83,14,45
125,21:12:36,77,3.85,10,45
126,21:12:37,77,3.85,11,45
128,21:12:39,78,3.85,14,45
129,21:12:40,77,3.85,10,45
130,21:12:41,77,3.62,11,45
131,21:12:42,78,3.62,14,45
132,21:12:43,78,3.62,14,45
133,21:12:44,78,3.62,15,45
134,21:12:45,77,3.62,14,45
135,21:12:46,78,3.49,10,45
136,21:12:47,78,3.49,11,45
137,21:12:48,78,3.49,14,45
138,21:12:49,77,3.49,10,45
139,21:12:50,77,3.49,13,45
140,21:12:51,77,3.29,14,45
141,21:12:52,78,3.29,14,45
142,21:12:53,77,3.29,10,45
143,21:12:54,77,3.29,14,45
144,21:12:55,78,3.29,14,46
145,21:12:56,78,3.35,11,45
146,21:12:57,78,3.35,11,45
147,21:12:58,77,3.35,13,45
148,21:12:59,77,3.35,13,45
149,21:13:00,77,3.35,11,45
150,21:13:01,77,3.16,14,45
151,21:13:02,77,3.16,14,45
152,21:13:03,77,3.16,14,45
153,21:13:04,77,3.16,14,45
154,21:13:05,78,3.16,11,45
155,21:13:06,78,3.55,14,45
156,21:13:07,78,3.55,14,45
157,21:13:08,78,3.55,14,45
158,21:13:09,78,3.55,14,46
