wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,04:47:34,84,6.07,1,43
1,04:47:35,84,6.07,3,43
2,04:47:36,84,5.82,1,43
3,04:47:37,84,5.82,1,42
4,04:47:38,86,5.82,2,43
5,04:47:39,86,5.82,0,44
6,04:47:40,88,5.82,1,44
7,04:47:41,88,5.67,1,44
8,04:47:42,88,5.67,1,44
9,04:47:43,88,5.67,3,44
10,04:47:44,88,5.67,1,44
11,04:47:45,89,5.67,1,44
12,04:47:46,88,5.54,1,44
13,04:47:47,89,5.54,9,44
14,04:47:48,88,5.54,6,44
15,04:47:49,88,5.54,7,44
16,04:47:50,88,5.54,6,45
17,04:47:51,88,6.14,6,45
19,04:47:53,88,6.14,6,45
20,04:47:54,88,6.14,6,45
21,04:47:55,89,6.14,6,45
22,04:47:56,89,6.05,7,45
23,04:47:57,88,6.05,11,44
24,04:47:58,89,6.05,12,45
25,04:47:59,89,6.05,12,45
26,04:48:00,89,6.05,6,44
27,04:48:01,89,5.80,6,44
28,04:48:02,88,5.80,11,45
29,04:48:03,89,5.80,9,45
30,04:48:04,89,5.80,6,44
31,04:48:05,89,5.80,7,45
32,04:48:06,89,5.58,6,46
33,04:48:07,89,5.58,11,44
34,04:48:08,89,5.58,8,44
35,04:48:09,89,5.58,6,44
36,04:48:10,89,5.58,6,44
37,04:48:11,89,5.93,7,44
38,04:48:12,89,5.93,6,45
39,04:48:13,89,5.93,6,45
40,04:48:14,89,5.93,6,44
41,04:48:15,88,5.93,6,44
42,04:48:16,89,5.86,11,44
43,04:48:17,89,5.86,11,44
44,04:48:18,89,5.86,6,44
45,04:48:19,89,5.86,6,44
46,04:48:20,89,5.86,6,44
47,04:48:21,89,6.27,6,45
48,04:48:22,89,6.27,6,45
49,04:48:23,89,6.27,7,44
51,04:48:25,89,6.27,6,44
52,04:48:26,89,6.27,6,44
53,04:48:27,89,7.37,7,44
54,04:48:28,89,7.37,6,47
55,04:48:29,89,7.37,7,44
56,04:48:30,89,7.37,11,44
57,04:48:31,89,7.10,7,44
58,04:48:32,89,7.10,7,44
59,04:48:33,89,7.10,6,44
60,04:48:34,89,7.10,6,44
61,04:48:35,89,7.10,7,44
62,04:48:36,89,7.89,6,45
63,04:48:37,89,7.89,9,44
64,04:48:38,89,7.89,11,44
65,04:48:39,89,7.89,13,44
66,04:48:40,89,7.89,7,44
67,04:48:41,89,7.66,7,44
68,04:48:42,89,7.66,1,44
69,04:48:43,88,7.66,6,44
70,04:48:44,88,7.66,6,45
71,04:48:45,89,7.66,6,44
72,04:48:46,89,7.53,6,44
73,04:48:47,89,7.53,6,47
74,04:48:48,89,7.53,6,44
75,04:48:49,88,7.53,9,44
76,04:48:50,88,7.53,11,44
77,04:48:51,89,7.97,9,44
78,04:48:52,89,7.97,6,44
79,04:48:53,89,7.97,7,46
80,04:48:54,89,7.97,6,44
82,04:48:56,89,7.97,11,44
83,04:48:57,89,7.73,6,44
84,04:48:58,89,7.73,7,44
85,04:48:59,89,7.73,6,44
86,04:49:00,89,7.73,7,44
87,04:49:01,89,7.51,7,44
88,04:49:02,89,7.51,7,44
89,04:49:03,89,7.51,6,44
90,04:49:04,90,7.51,11,44
91,04:49:05,90,7.51,7,44
92,04:49:06,89,7.95,7,44
93,04:49:07,89,7.95,6,44
94,04:49:08,89,7.95,7,44
95,04:49:09,89,7.95,12,44
96,04:49:10,89,7.95,6,44
97,04:49:11,89,7.95,11,44
98,04:49:12,89,7.95,6,44
99,04:49:13,89,7.95,6,45
100,04:49:14,89,7.95,11,44
101,04:49:15,89,7.95,6,45
102,04:49:16,89,8.28,6,44
103,04:49:17,89,8.28,6,44
104,04:49:18,90,8.28,12,44
105,04:49:19,90,8.28,6,44
106,04:49:20,90,8.28,7,44
107,04:49:21,90,8.02,6,44
108,04:49:22,90,8.02,6,46
110,04:49:24,90,8.02,9,44
111,04:49:25,90,8.02,6,44
112,04:49:26,90,7.85,7,44
113,04:49:27,89,7.85,7,44
114,04:49:28,90,7.85,6,44
115,04:49:29,89,7.85,8,44
116,04:49:30,89,7.85,6,44
117,04:49:31,89,8.83,6,45
118,04:49:32,89,8.83,7,44
119,04:49:33,90,8.83,6,44
120,04:49:34,90,8.83,11,44
121,04:49:35,89,8.83,7,44
122,04:49:36,89,8.52,6,44
123,04:49:37,89,8.52,7,44
124,04:49:38,89,8.52,7,44
125,04:49:39,89,8.52,6,45
126,04:49:40,89,8.52,12,44
127,04:49:41,89,8.08,7,44
128,04:49:42,89,8.08,6,44
129,04:49:43,89,8.08,6,44
130,04:49:44,89,8.08,6,45
131,04:49:45,89,8.08,9,44
132,04:49:46,89,8.47,7,44
133,04:49:47,89,8.47,6,44
134,04:49:48,90,8.47,12,44
135,04:49:49,90,8.47,7,44
136,04:49:50,90,8.47,6,45
137,04:49:51,90,8.11,11,44
138,04:49:52,89,8.11,11,44
140,04:49:54,90,8.11,7,44
141,04:49:55,90,8.11,7,44
142,04:49:56,89,8.11,6,44
143,04:49:57,89,7.94,6,44
144,04:49:58,90,7.94,9,44
145,04:49:59,90,7.94,7,44
146,04:50:00,90,7.94,8,44
147,04:50:01,90,8.19,6,44
148,04:50:02,89,8.19,7,44
149,04:50:03,89,8.19,7,44
150,04:50:04,89,8.19,6,44
151,04:50:05,89,8.19,7,44
152,04:50:06,90,9.46,12,44
153,04:50:07,90,9.46,6,44
154,04:50:08,90,9.46,7,44
155,04:50:09,90,9.46,8,44
156,04:50:10,90,9.46,6,44
157,04:50:11,90,9.18,7,46
158,04:50:12,90,9.18,9,44
159,04:50:13,90,9.18,7,44
160,04:50:14,90,9.18,9,44
161,04:50:15,90,9.18,6,44
162,04:50:16,90,8.76,6,45
163,04:50:17,90,8.76,11,44
164,04:50:18,90,8.76,6,44
165,04:50:19,90,8.76,6,44
166,04:50:20,90,8.76,6,44
167,04:50:21,90,8.30,6,44
168,04:50:22,89,8.30,9,44
169,04:50:23,89,8.30,7,44
171,04:50:25,89,8.30,6,48
172,04:50:26,89,8.30,11,44
173,04:50:27,90,8.52,6,44
174,04:50:28,90,8.52,8,44
175,04:50:29,90,8.52,8,44
176,04:50:30,90,8.52,6,44
177,04:50:31,90,9.28,9,44
178,04:50:32,90,9.28,7,44
179,04:50:33,89,9.28,6,44
180,04:50:34,89,9.28,11,44
181,04:50:35,89,9.28,7,44
182,04:50:36,90,9.26,6,44
183,04:50:37,90,9.26,7,45
184,04:50:38,90,9.26,9,44
185,04:50:39,90,9.26,6,45
186,04:50:40,90,9.26,11,44
187,04:50:41,89,9.72,7,44
188,04:50:42,89,9.72,6,45
189,04:50:43,89,9.72,6,44
190,04:50:44,90,9.72,6,45
191,04:50:45,89,9.72,11,44
192,04:50:46,90,9.42,6,44
193,04:50:47,90,9.42,6,45
194,04:50:48,90,9.42,6,44
195,04:50:49,90,9.42,6,44
196,04:50:50,90,9.42,6,47
197,04:50:51,90,9.22,6,44
198,04:50:52,90,9.22,7,44
199,04:50:53,89,9.22,7,44
201,04:50:55,89,9.22,6,44
202,04:50:56,89,9.22,6,44
203,04:50:57,89,9.05,6,46
204,04:50:58,89,9.05,11,44
205,04:50:59,89,9.05,7,44
206,04:51:00,89,9.05,7,45
207,04:51:01,90,8.72,6,44
208,04:51:02,90,8.72,7,45
209,04:51:03,90,8.72,12,44
210,04:51:04,90,8.72,7,44
211,04:51:05,90,8.72,7,46
212,04:51:06,90,9.22,7,44
213,04:51:07,89,9.22,2,44
