wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,06:32:05,84,7.05,1,43
1,06:32:06,84,7.05,2,43
2,06:32:07,84,6.72,1,43
3,06:32:08,84,6.72,1,43
4,06:32:09,87,6.72,1,44
5,06:32:10,87,6.72,0,45
6,06:32:11,87,6.72,2,44
7,06:32:12,88,6.59,1,44
8,06:32:13,88,6.59,1,44
9,06:32:14,88,6.59,3,44
11,06:32:16,88,6.59,1,44
12,06:32:17,89,6.59,1,44
13,06:32:18,89,6.54,2,44
14,06:32:19,89,6.54,6,44
15,06:32:20,88,6.54,6,44
16,06:32:21,88,6.54,12,44
17,06:32:22,88,6.54,11,44
18,06:32:23,89,6.58,8,44
19,06:32:24,88,6.58,6,44
20,06:32:25,88,6.58,6,44
21,06:32:26,89,6.58,6,45
22,06:32:27,89,6.37,6,45
23,06:32:28,89,6.37,6,45
24,06:32:29,89,6.37,6,45
25,06:32:30,88,6.37,6,45
26,06:32:31,88,6.37,2,44
27,06:32:32,89,6.58,6,45
28,06:32:33,89,6.58,11,46
29,06:32:34,89,6.58,11,45
30,06:32:35,89,6.58,12,44
31,06:32:36,89,6.58,6,44
32,06:32:37,88,6.45,6,44
33,06:32:38,88,6.45,7,44
34,06:32:39,88,6.45,7,44
35,06:32:40,88,6.45,6,44
36,06:32:41,89,6.45,12,44
37,06:32:42,89,6.98,8,44
38,06:32:43,89,6.98,7,44
40,06:32:45,89,6.98,8,44
41,06:32:46,89,6.98,7,44
42,06:32:47,89,6.98,7,44
43,06:32:48,90,7.86,7,45
44,06:32:49,89,7.86,6,45
45,06:32:50,89,7.86,7,47
46,06:32:51,89,7.86,7,44
47,06:32:52,89,7.86,7,44
48,06:32:53,89,7.47,7,44
49,06:32:54,89,7.47,6,44
50,06:32:55,88,7.47,6,44
51,06:32:56,89,7.47,6,44
52,06:32:57,88,7.83,6,44
53,06:32:58,88,7.83,6,44
54,06:32:59,89,7.83,6,44
55,06:33:00,89,7.83,6,44
56,06:33:01,89,7.83,11,44
57,06:33:02,89,7.53,6,44
58,06:33:03,89,7.53,6,44
59,06:33:04,89,7.53,6,44
60,06:33:05,89,7.53,6,44
61,06:33:06,89,7.53,6,44
62,06:33:07,89,7.32,6,44
63,06:33:08,89,7.32,6,45
64,06:33:09,89,7.32,6,46
65,06:33:10,89,7.32,7,44
66,06:33:11,89,7.32,12,44
67,06:33:12,89,7.46,10,44
68,06:33:13,89,7.46,1,43
69,06:33:14,89,7.46,6,44
70,06:33:15,89,7.46,7,44
71,06:33:16,89,7.46,6,46
73,06:33:18,89,7.66,7,44
74,06:33:19,89,7.66,12,44
75,06:33:20,89,7.66,6,44
76,06:33:21,89,7.66,7,44
77,06:33:22,89,7.66,6,48
78,06:33:23,89,7.45,7,44
79,06:33:24,89,7.45,7,44
80,06:33:25,89,7.45,7,44
81,06:33:26,89,7.45,6,44
82,06:33:27,90,7.45,6,44
83,06:33:28,89,7.17,6,44
84,06:33:29,89,7.17,7,44
85,06:33:30,89,7.17,6,44
86,06:33:31,89,7.17,6,44
87,06:33:32,89,7.48,6,45
88,06:33:33,90,7.48,11,44
89,06:33:34,89,7.48,6,44
90,06:33:35,89,7.48,7,44
91,06:33:36,89,7.48,6,44
92,06:33:37,89,7.20,8,44
93,06:33:38,89,7.20,6,44
94,06:33:39,89,7.20,6,44
95,06:33:40,89,7.20,6,44
96,06:33:41,90,7.20,12,44
97,06:33:42,90,7.02,6,44
98,06:33:43,90,7.02,6,45
99,06:33:44,90,7.02,12,44
100,06:33:45,90,7.02,7,44
101,06:33:46,90,7.02,6,44
