wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,06:06:24,84,6.50,1,43
2,06:06:26,84,6.50,2,43
3,06:06:27,84,6.22,1,43
4,06:06:28,84,6.22,1,43
5,06:06:29,86,6.22,1,43
6,06:06:30,86,6.22,0,45
7,06:06:31,87,6.22,1,44
8,06:06:32,87,6.04,2,44
9,06:06:33,88,6.04,1,44
10,06:06:34,88,6.04,2,44
11,06:06:35,88,6.04,5,44
12,06:06:36,89,6.04,1,44
13,06:06:37,88,6.04,8,44
14,06:06:38,88,6.04,12,44
15,06:06:39,88,6.04,11,44
16,06:06:40,88,6.04,7,44
17,06:06:41,88,6.04,7,45
18,06:06:42,88,5.87,6,44
19,06:06:43,88,5.87,6,45
20,06:06:44,88,5.87,6,45
21,06:06:45,88,5.87,6,45
22,06:06:46,88,5.87,6,44
23,06:06:47,89,5.72,11,44
24,06:06:48,89,5.72,6,45
25,06:06:49,89,5.72,6,45
26,06:06:50,88,5.72,6,46
27,06:06:51,88,5.72,6,47
28,06:06:52,88,5.83,6,45
29,06:06:53,89,5.83,8,44
30,06:06:54,89,5.83,11,44
31,06:06:56,89,5.83,7,44
33,06:06:57,89,6.48,6,44
34,06:06:58,89,6.48,6,44
35,06:06:59,88,6.48,7,44
36,06:07:00,89,6.48,7,44
37,06:07:01,88,6.48,7,44
38,06:07:02,89,7.64,7,44
39,06:07:03,89,7.64,6,44
40,06:07:04,89,7.64,6,44
41,06:07:05,89,7.64,7,44
42,06:07:06,88,7.64,7,44
43,06:07:07,88,7.59,6,44
44,06:07:08,88,7.59,7,44
45,06:07:09,89,7.59,11,44
46,06:07:10,89,7.59,6,44
47,06:07:11,89,7.59,7,44
48,06:07:12,89,8.51,6,44
49,06:07:13,89,8.51,9,44
50,06:07:14,89,8.51,7,44
51,06:07:15,89,8.51,6,45
52,06:07:16,89,8.51,7,44
53,06:07:17,89,8.14,11,44
54,06:07:18,89,8.14,7,44
55,06:07:19,89,8.14,6,45
56,06:07:20,89,8.14,11,44
57,06:07:21,89,8.14,7,44
58,06:07:22,89,8.61,6,44
59,06:07:23,89,8.61,6,44
60,06:07:24,89,8.61,6,44
61,06:07:25,89,8.61,6,44
62,06:07:26,89,8.61,6,44
64,06:07:28,89,8.48,6,45
65,06:07:29,89,8.48,8,44
66,06:07:30,90,8.48,7,44
67,06:07:31,90,8.48,6,44
68,06:07:32,89,9.25,7,44
69,06:07:33,89,9.25,11,44
70,06:07:34,89,9.25,6,44
71,06:07:35,89,9.25,7,45
72,06:07:36,89,9.25,9,44
73,06:07:37,89,9.47,7,44
74,06:07:38,89,9.47,7,45
75,06:07:39,90,9.47,12,44
