wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,16:41:43,76,5.45,1,40
1,16:41:44,76,5.45,1,40
2,16:41:45,76,5.45,1,40
3,16:41:46,76,5.45,12,41
4,16:41:47,78,5.41,14,41
5,16:41:48,79,5.41,1,42
6,16:41:49,80,5.41,1,42
7,16:41:50,80,5.41,1,41
8,16:41:51,80,5.41,12,42
9,16:41:52,81,5.78,3,41
10,16:41:53,80,5.78,1,41
11,16:41:54,82,5.78,1,41
12,16:41:55,81,5.78,1,41
13,16:41:56,82,5.78,17,42
15,16:41:58,81,5.56,11,41
16,16:41:59,81,5.56,8,41
17,16:42:00,81,5.56,6,42
18,16:42:01,81,5.56,6,42
19,16:42:02,80,5.56,6,42
20,16:42:03,81,5.99,6,42
21,16:42:04,81,5.99,17,45
22,16:42:05,81,5.99,9,41
23,16:42:06,81,5.99,11,41
24,16:42:07,81,5.99,6,42
25,16:42:08,81,5.59,6,42
26,16:42:09,81,5.59,12,42
27,16:42:10,81,5.59,6,42
28,16:42:11,82,5.59,6,42
29,16:42:12,82,5.95,6,43
30,16:42:13,82,5.95,6,44
31,16:42:14,82,5.95,17,42
32,16:42:15,82,5.95,11,41
33,16:42:16,82,5.95,18,45
34,16:42:17,82,6.19,6,41
35,16:42:18,81,6.19,9,41
36,16:42:19,82,6.19,11,41
37,16:42:20,82,6.19,7,41
38,16:42:21,82,6.19,18,42
39,16:42:22,81,5.93,6,41
40,16:42:23,81,5.93,6,41
41,16:42:24,82,5.93,7,41
42,16:42:25,82,5.93,12,41
43,16:42:26,82,5.93,18,42
44,16:42:27,82,6.18,6,41
45,16:42:28,82,6.18,6,41
47,16:42:30,82,6.18,6,41
48,16:42:31,81,6.18,10,41
49,16:42:32,81,6.18,8,41
50,16:42:33,82,5.84,7,41
51,16:42:34,82,5.84,17,42
52,16:42:35,82,5.84,6,42
53,16:42:36,82,5.84,6,41
54,16:42:37,81,5.84,11,41
55,16:42:38,81,5.62,11,41
56,16:42:39,81,5.62,12,42
57,16:42:40,81,5.62,6,42
58,16:42:41,81,5.62,6,41
59,16:42:42,81,5.97,12,41
60,16:42:43,81,5.97,10,41
61,16:42:44,81,5.97,18,42
62,16:42:45,81,5.97,6,41
63,16:42:46,82,5.97,6,41
64,16:42:47,81,5.57,6,41
65,16:42:48,81,5.57,6,41
66,16:42:49,81,5.57,6,42
67,16:42:50,81,5.57,9,41
68,16:42:51,81,5.57,23,42
69,16:42:52,81,5.28,11,41
70,16:42:53,81,5.28,11,41
71,16:42:54,81,5.28,6,41
72,16:42:55,81,5.28,6,41
73,16:42:56,83,5.28,18,42
74,16:42:57,83,5.02,6,41
75,16:42:58,83,5.02,11,41
76,16:42:59,83,5.02,6,41
78,16:43:01,82,5.02,6,42
79,16:43:02,82,5.02,18,42
80,16:43:03,82,4.70,6,41
81,16:43:04,82,4.70,18,43
82,16:43:05,82,4.70,9,41
83,16:43:06,82,4.70,10,41
84,16:43:07,82,4.70,6,41
85,16:43:08,82,4.64,6,42
86,16:43:09,82,4.64,23,42
87,16:43:10,82,4.64,7,41
88,16:43:11,82,4.64,6,41
89,16:43:12,82,4.51,6,41
90,16:43:13,82,4.51,6,42
91,16:43:14,82,4.51,23,42
92,16:43:15,82,4.51,6,41
