wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,16:12:59,75,1.15,3,38
1,16:13:00,76,1.15,3,38
2,16:13:01,76,1.15,3,38
3,16:13:02,76,1.37,3,38
4,16:13:03,77,1.37,2,38
5,16:13:04,78,1.37,1,40
6,16:13:05,79,1.37,2,39
7,16:13:06,78,1.37,2,39
8,16:13:07,78,1.51,2,39
9,16:13:08,78,1.51,6,39
10,16:13:09,78,1.51,1,39
12,16:13:11,80,1.51,3,39
13,16:13:12,79,2.19,2,39
14,16:13:13,79,2.19,7,40
15,16:13:14,79,2.19,8,40
16,16:13:15,79,2.19,8,42
17,16:13:16,79,2.19,8,40
18,16:13:17,79,2.09,12,40
19,16:13:18,79,2.09,12,40
20,16:13:19,79,2.09,10,40
21,16:13:20,79,2.09,7,40
22,16:13:21,79,2.09,8,40
23,16:13:22,79,2.88,7,40
24,16:13:23,80,2.88,7,40
25,16:13:24,80,2.88,8,40
26,16:13:25,80,2.88,8,40
27,16:13:26,79,2.88,8,40
28,16:13:27,79,2.89,7,40
29,16:13:28,79,2.89,6,40
30,16:13:29,79,2.89,7,40
31,16:13:30,79,2.89,6,40
32,16:13:31,79,2.89,8,41
33,16:13:32,79,2.82,7,40
34,16:13:33,80,2.82,8,40
35,16:13:34,80,2.82,2,39
36,16:13:35,79,2.82,7,40
37,16:13:36,79,2.82,7,40
38,16:13:37,79,2.92,7,41
39,16:13:38,79,2.92,12,39
40,16:13:39,80,2.92,7,40
41,16:13:40,80,2.92,12,40
43,16:13:42,80,2.92,7,39
44,16:13:43,80,2.92,8,39
45,16:13:44,80,2.92,7,40
46,16:13:45,80,2.92,7,40
47,16:13:46,80,2.92,8,40
48,16:13:47,80,3.49,12,41
49,16:13:48,80,3.49,13,39
50,16:13:49,80,3.49,8,40
51,16:13:50,80,3.49,7,40
52,16:13:51,80,3.49,7,39
53,16:13:52,80,3.85,7,40
54,16:13:53,80,3.85,7,40
55,16:13:54,80,3.85,7,40
56,16:13:55,80,3.85,12,40
57,16:13:56,80,3.85,9,40
58,16:13:57,80,3.70,7,39
59,16:13:58,80,3.70,8,40
60,16:13:59,80,3.70,7,40
61,16:14:00,80,3.70,12,40
62,16:14:01,81,3.70,7,39
63,16:14:02,80,3.89,6,39
64,16:14:03,80,3.89,8,40
65,16:14:04,81,3.89,7,40
66,16:14:05,81,3.89,11,42
67,16:14:06,81,3.89,8,40
68,16:14:07,81,5.34,7,40
69,16:14:08,81,5.34,7,40
70,16:14:09,81,5.34,7,40
71,16:14:10,81,5.34,12,40
73,16:14:12,80,5.34,7,40
74,16:14:13,81,5.31,7,40
75,16:14:14,81,5.31,7,40
76,16:14:15,80,5.31,7,40
77,16:14:16,81,5.31,12,40
78,16:14:17,80,6.41,7,40
79,16:14:18,80,6.41,7,40
80,16:14:19,80,6.41,7,40
81,16:14:20,80,6.41,6,40
82,16:14:21,80,6.41,7,40
83,16:14:22,80,6.21,7,40
84,16:14:23,80,6.21,7,40
85,16:14:24,80,6.21,7,40
86,16:14:25,80,6.21,7,40
87,16:14:26,80,6.21,7,40
88,16:14:27,80,5.88,7,40
89,16:14:28,80,5.88,7,40
90,16:14:29,80,5.88,6,40
91,16:14:30,80,5.88,7,40
92,16:14:31,80,5.88,9,41
93,16:14:32,80,8.29,12,41
94,16:14:33,80,8.29,8,40
95,16:14:34,80,8.29,8,40
96,16:14:35,80,8.29,6,40
97,16:14:36,80,8.29,6,40
98,16:14:37,80,8.59,7,40
99,16:14:38,81,8.59,13,40
100,16:14:39,81,8.59,7,40
101,16:14:40,81,8.59,7,40
102,16:14:41,80,8.59,7,40
104,16:14:43,80,8.06,6,41
105,16:14:44,80,8.06,10,40
106,16:14:45,81,8.06,7,40
107,16:14:46,81,8.06,7,40
108,16:14:47,80,8.29,7,40
109,16:14:48,81,8.29,6,40
110,16:14:49,81,8.29,7,40
111,16:14:50,81,8.29,7,41
112,16:14:51,81,8.29,12,40
113,16:14:52,81,7.71,2,40
114,16:14:53,81,7.71,13,40
115,16:14:54,81,7.71,7,40
116,16:14:55,81,7.71,7,40
117,16:14:56,81,7.71,7,40
118,16:14:57,81,7.25,7,40
119,16:14:58,81,7.25,13,41
120,16:14:59,81,7.25,7,40
121,16:15:00,81,7.25,7,40
122,16:15:01,81,7.25,8,40
123,16:15:02,81,6.91,7,40
124,16:15:03,81,6.91,8,40
125,16:15:04,81,6.91,8,43
126,16:15:05,81,6.91,3,40
127,16:15:06,81,6.91,8,40
128,16:15:07,81,6.60,6,40
129,16:15:08,81,6.60,6,40
130,16:15:09,81,6.60,7,40
131,16:15:10,81,6.60,9,40
132,16:15:11,81,6.60,6,42
133,16:15:12,81,7.03,7,40
135,16:15:14,81,7.03,6,40
136,16:15:15,81,7.03,6,40
137,16:15:16,81,7.03,6,41
138,16:15:17,81,6.71,7,40
139,16:15:18,81,6.71,6,40
140,16:15:19,81,6.71,6,40
141,16:15:20,81,6.71,6,40
142,16:15:21,81,6.71,6,40
143,16:15:22,81,6.97,6,40
144,16:15:23,81,6.97,6,40
145,16:15:24,81,6.97,6,40
146,16:15:25,81,6.97,7,40
147,16:15:26,81,6.97,7,40
148,16:15:27,80,6.73,7,44
149,16:15:28,80,6.73,6,40
150,16:15:29,80,6.73,6,40
151,16:15:30,80,6.73,8,40
152,16:15:31,80,6.73,7,41
153,16:15:32,81,6.43,6,40
154,16:15:33,81,6.43,7,40
155,16:15:34,81,6.43,6,40
156,16:15:35,81,6.43,6,40
157,16:15:36,81,6.43,7,40
158,16:15:37,81,6.08,7,40
159,16:15:38,81,6.08,6,40
160,16:15:39,81,6.08,6,40
161,16:15:40,81,6.08,7,40
162,16:15:41,81,6.08,6,41
163,16:15:42,81,5.75,6,41
164,16:15:43,81,5.75,6,40
166,16:15:45,81,5.75,7,40
167,16:15:46,81,5.75,6,40
168,16:15:47,81,5.53,4,40
169,16:15:48,82,5.53,7,40
170,16:15:49,81,5.53,6,40
171,16:15:50,81,5.53,6,40
172,16:15:51,81,5.53,7,40
173,16:15:52,81,5.41,7,40
174,16:15:53,81,5.41,6,41
175,16:15:54,81,5.41,6,40
176,16:15:55,81,5.41,6,40
177,16:15:56,81,5.41,6,40
178,16:15:57,81,5.21,7,40
179,16:15:58,81,5.21,7,40
180,16:15:59,81,5.21,7,40
181,16:16:00,81,5.21,7,40
182,16:16:01,81,5.21,7,40
183,16:16:02,81,5.60,7,40
184,16:16:03,81,5.60,6,40
185,16:16:04,81,5.60,6,40
186,16:16:05,81,5.60,7,40
187,16:16:06,81,5.60,7,40
188,16:16:07,81,6.35,6,40
189,16:16:08,81,6.35,6,40
190,16:16:09,81,6.35,7,40
191,16:16:10,81,6.35,6,40
192,16:16:11,81,6.35,7,40
193,16:16:12,81,6.56,9,40
194,16:16:13,81,6.56,8,40
195,16:16:14,81,6.56,9,40
197,16:16:16,81,6.56,6,40
198,16:16:17,81,6.20,6,40
199,16:16:18,81,6.20,6,42
200,16:16:19,81,6.20,6,41
201,16:16:20,81,6.20,6,41
202,16:16:21,81,6.20,6,40
203,16:16:22,81,6.18,7,41
204,16:16:23,81,6.18,6,40
205,16:16:24,81,6.18,6,40
206,16:16:25,81,6.18,6,40
207,16:16:26,81,6.18,6,40
208,16:16:27,81,5.93,6,40
209,16:16:28,81,5.93,7,40
210,16:16:29,81,5.93,7,40
211,16:16:30,81,5.93,7,40
212,16:16:31,81,5.93,6,40
213,16:16:32,81,5.61,6,40
214,16:16:33,81,5.61,6,41
215,16:16:34,81,5.61,7,41
216,16:16:35,81,5.61,7,41
217,16:16:36,81,5.61,6,40
218,16:16:37,81,5.48,6,40
219,16:16:38,81,5.48,6,40
220,16:16:39,81,5.48,6,40
221,16:16:40,81,5.48,6,40
222,16:16:41,81,5.48,6,40
223,16:16:42,81,5.28,6,40
224,16:16:43,81,5.28,6,40
225,16:16:44,81,5.28,8,40
226,16:16:45,82,5.28,6,40
228,16:16:47,81,5.28,6,40
229,16:16:48,81,5.02,6,40
230,16:16:49,81,5.02,6,41
231,16:16:50,81,5.02,6,41
232,16:16:51,81,5.02,6,41
233,16:16:52,81,5.42,6,40
234,16:16:53,81,5.42,7,40
235,16:16:54,81,5.42,6,40
236,16:16:55,81,5.42,7,40
237,16:16:56,82,5.42,6,40
238,16:16:57,81,5.15,6,40
239,16:16:58,81,5.15,6,40
240,16:16:59,81,5.15,6,40
241,16:17:00,81,5.15,7,40
242,16:17:01,82,5.15,7,40
243,16:17:02,81,4.97,7,40
244,16:17:03,81,4.97,6,40
245,16:17:04,81,4.97,6,40
246,16:17:05,81,4.97,7,41
247,16:17:06,81,4.97,7,40
248,16:17:07,81,5.22,6,41
249,16:17:08,81,5.22,7,41
250,16:17:09,81,5.22,7,41
251,16:17:10,81,5.22,7,40
252,16:17:11,81,5.22,6,40
253,16:17:12,81,6.72,6,40
254,16:17:13,81,6.72,6,40
255,16:17:14,81,6.72,7,40
256,16:17:15,81,6.72,6,40
257,16:17:16,81,6.72,6,40
259,16:17:18,81,6.50,6,41
260,16:17:19,81,6.50,6,40
261,16:17:20,81,6.50,6,40
262,16:17:21,81,6.50,6,40
263,16:17:22,81,6.94,6,40
264,16:17:23,81,6.94,4,40
265,16:17:24,81,6.94,6,40
266,16:17:25,82,6.94,6,40
267,16:17:26,81,6.94,6,41
268,16:17:27,81,6.63,6,40
269,16:17:28,81,6.63,6,40
270,16:17:29,81,6.63,6,40
271,16:17:30,81,6.63,7,41
