wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,06:43:02,84,5.48,2,43
1,06:43:03,84,5.48,1,43
2,06:43:04,84,5.48,1,43
3,06:43:05,84,5.48,2,43
4,06:43:06,86,5.48,2,43
5,06:43:07,86,5.52,0,45
6,06:43:08,88,5.52,1,44
7,06:43:09,88,5.52,2,44
8,06:43:10,88,5.52,1,44
9,06:43:11,88,5.52,3,44
10,06:43:12,88,5.48,1,44
11,06:43:13,89,5.48,1,44
12,06:43:14,89,5.48,8,45
13,06:43:15,88,5.48,11,44
14,06:43:16,88,5.48,11,44
16,06:43:18,88,5.44,7,44
17,06:43:19,88,5.44,6,44
18,06:43:20,88,5.44,6,44
19,06:43:21,88,5.44,6,44
20,06:43:22,88,5.44,6,44
21,06:43:23,89,6.13,7,45
22,06:43:24,88,6.13,6,46
23,06:43:25,88,6.13,7,48
24,06:43:26,88,6.13,12,44
25,06:43:27,88,6.13,12,45
26,06:43:28,88,7.16,6,45
27,06:43:29,88,7.16,6,45
28,06:43:30,88,7.16,7,45
29,06:43:31,88,7.16,6,45
30,06:43:32,89,7.71,6,46
31,06:43:33,89,7.71,8,44
32,06:43:34,89,7.71,5,44
33,06:43:35,89,7.71,6,44
34,06:43:36,88,7.71,7,44
35,06:43:37,88,7.49,7,44
36,06:43:38,89,7.49,6,44
37,06:43:39,89,7.49,7,44
38,06:43:40,89,7.49,6,44
39,06:43:41,89,7.49,7,44
40,06:43:42,89,7.37,7,44
41,06:43:43,90,7.37,6,44
42,06:43:44,89,7.37,9,44
43,06:43:45,89,7.37,12,44
44,06:43:47,89,7.37,6,44
46,06:43:48,89,7.26,7,44
47,06:43:49,89,7.26,7,44
48,06:43:50,89,7.26,6,45
49,06:43:51,89,7.26,11,44
50,06:43:52,89,7.26,7,44
51,06:43:53,89,7.24,7,44
52,06:43:54,89,7.24,7,44
53,06:43:55,89,7.24,7,44
54,06:43:56,89,7.24,12,44
55,06:43:57,89,7.24,6,44
56,06:43:58,89,7.54,7,44
57,06:43:59,89,7.54,6,44
58,06:44:00,89,7.54,7,44
59,06:44:01,89,7.54,6,46
60,06:44:02,89,8.14,11,44
61,06:44:03,89,8.14,6,44
62,06:44:04,89,8.14,6,44
63,06:44:05,89,8.14,7,46
64,06:44:06,90,8.14,7,44
65,06:44:07,90,7.81,6,44
66,06:44:08,90,7.81,6,46
67,06:44:09,90,7.81,7,44
68,06:44:10,90,7.81,7,44
69,06:44:11,89,7.81,6,44
70,06:44:12,89,7.50,8,44
71,06:44:13,89,7.50,6,44
72,06:44:14,89,7.50,6,46
73,06:44:15,89,7.50,7,44
74,06:44:16,90,7.50,6,44
75,06:44:17,90,7.22,7,46
76,06:44:18,90,7.22,8,44
78,06:44:20,90,7.22,6,45
79,06:44:21,89,7.22,6,44
80,06:44:22,89,7.22,7,44
81,06:44:23,90,6.96,6,44
82,06:44:24,90,6.96,7,44
83,06:44:25,89,6.96,7,44
84,06:44:26,90,6.96,7,44
85,06:44:27,90,6.96,6,44
86,06:44:28,90,6.81,7,44
87,06:44:29,90,6.81,6,44
88,06:44:30,90,6.81,7,44
89,06:44:31,90,6.81,6,45
90,06:44:32,90,6.81,9,44
91,06:44:33,90,7.70,7,44
92,06:44:34,90,7.70,6,48
93,06:44:35,90,7.70,12,44
94,06:44:36,90,7.70,7,44
95,06:44:37,90,7.97,9,44
96,06:44:38,90,7.97,6,44
97,06:44:39,90,7.97,7,44
98,06:44:40,90,7.97,11,44
99,06:44:41,90,7.97,6,44
100,06:44:42,89,7.81,7,45
101,06:44:43,89,7.81,12,44
102,06:44:44,89,7.81,7,44
103,06:44:45,89,7.81,7,44
104,06:44:46,89,7.81,7,44
105,06:44:47,90,7.58,6,44
106,06:44:48,90,7.58,12,44
107,06:44:49,90,7.58,6,44
109,06:44:51,90,7.58,6,44
110,06:44:52,90,7.58,9,44
111,06:44:53,90,8.42,6,44
112,06:44:54,89,8.42,6,45
113,06:44:55,90,8.42,11,44
114,06:44:56,90,8.42,6,44
115,06:44:57,90,8.42,6,45
116,06:44:58,90,8.06,11,44
117,06:44:59,90,8.06,6,44
118,06:45:00,90,8.06,6,47
119,06:45:01,90,8.06,7,44
120,06:45:02,90,8.06,6,44
121,06:45:03,90,7.82,11,44
122,06:45:04,90,7.82,6,44
123,06:45:05,90,7.82,7,45
124,06:45:06,90,7.82,8,44
125,06:45:07,90,7.67,6,44
126,06:45:08,90,7.67,6,44
127,06:45:09,90,7.67,7,44
128,06:45:10,90,7.67,6,44
129,06:45:11,90,7.67,6,44
130,06:45:12,90,7.38,7,44
131,06:45:13,90,7.38,6,45
132,06:45:14,90,7.38,12,44
