wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,04:51:40,84,6.92,1,43
1,04:51:41,84,6.60,2,43
2,04:51:42,84,6.60,1,43
3,04:51:43,84,6.60,2,43
4,04:51:44,85,6.60,3,44
5,04:51:45,86,6.60,0,45
6,04:51:46,87,6.40,1,44
7,04:51:47,87,6.40,2,44
8,04:51:48,88,6.40,2,44
9,04:51:49,88,6.40,2,44
10,04:51:50,88,6.40,2,44
11,04:51:51,89,6.36,1,44
12,04:51:52,88,6.36,1,44
13,04:51:53,88,6.36,12,44
14,04:51:54,88,6.36,7,44
15,04:51:55,88,6.36,6,45
16,04:51:56,88,6.17,6,45
17,04:51:57,88,6.17,6,46
18,04:51:58,88,6.17,6,45
19,04:51:59,88,6.17,7,45
20,04:52:00,88,6.17,11,45
21,04:52:01,88,6.40,11,45
22,04:52:02,88,6.40,7,45
24,04:52:04,89,6.40,6,46
25,04:52:05,89,6.40,6,46
26,04:52:06,89,6.40,11,45
27,04:52:07,88,6.21,6,45
28,04:52:08,88,6.21,8,45
29,04:52:09,88,6.21,7,45
30,04:52:10,88,6.21,6,44
31,04:52:11,88,6.59,12,44
32,04:52:12,88,6.59,6,44
33,04:52:13,88,6.59,7,44
34,04:52:14,89,6.59,7,44
35,04:52:15,89,6.59,6,45
36,04:52:16,89,6.38,6,44
37,04:52:17,89,6.38,8,44
38,04:52:18,89,6.38,6,44
39,04:52:19,89,6.38,6,45
40,04:52:20,89,6.38,12,44
41,04:52:21,89,6.83,8,44
42,04:52:22,89,6.83,6,44
43,04:52:23,89,6.83,7,44
44,04:52:24,89,6.83,12,44
45,04:52:25,89,6.83,6,45
46,04:52:26,89,6.61,7,45
47,04:52:27,89,6.61,7,44
48,04:52:28,89,6.61,6,44
49,04:52:29,89,6.61,7,45
50,04:52:30,89,6.61,6,46
51,04:52:31,89,7.04,6,44
52,04:52:32,89,7.04,12,44
53,04:52:33,89,7.04,7,44
55,04:52:35,89,7.04,6,46
56,04:52:36,89,7.04,8,44
57,04:52:37,89,6.96,8,44
58,04:52:38,89,6.96,6,44
59,04:52:39,89,6.96,6,44
60,04:52:40,89,6.96,7,44
61,04:52:41,89,6.96,6,47
62,04:52:42,89,6.96,7,44
63,04:52:43,89,6.96,7,44
64,04:52:44,89,6.96,6,45
65,04:52:45,89,6.96,6,44
66,04:52:46,89,6.72,6,44
67,04:52:47,89,6.72,6,44
68,04:52:48,89,6.72,8,44
69,04:52:49,90,6.72,6,44
70,04:52:50,90,6.72,7,44
71,04:52:51,90,6.75,6,44
72,04:52:52,90,6.75,6,48
73,04:52:53,90,6.75,8,44
74,04:52:54,89,6.75,6,44
75,04:52:55,89,6.75,6,44
76,04:52:56,89,6.60,2,44
77,04:52:57,89,6.60,6,45
78,04:52:58,89,6.60,9,44
79,04:52:59,90,6.60,7,44
80,04:53:00,89,6.60,7,45
81,04:53:01,89,7.04,8,44
82,04:53:02,89,7.04,7,44
84,04:53:04,89,7.04,7,44
85,04:53:05,89,7.04,6,44
86,04:53:06,89,7.04,7,44
87,04:53:07,89,6.79,8,44
88,04:53:08,89,6.79,6,45
89,04:53:09,90,6.79,9,44
90,04:53:10,89,6.79,6,44
91,04:53:11,89,6.89,7,44
92,04:53:12,89,6.89,6,44
93,04:53:13,89,6.89,7,44
94,04:53:14,90,6.89,6,45
95,04:53:15,90,6.89,6,44
96,04:53:16,90,7.22,6,44
97,04:53:17,90,7.22,6,46
98,04:53:18,90,7.22,10,44
99,04:53:19,90,7.22,6,44
100,04:53:20,90,7.22,6,48
101,04:53:21,90,9.04,6,45
102,04:53:22,90,9.04,11,44
103,04:53:23,90,9.04,7,45
104,04:53:24,90,9.04,6,44
105,04:53:25,90,9.04,6,44
106,04:53:26,90,8.96,7,44
107,04:53:27,90,8.96,12,44
108,04:53:28,90,8.96,7,44
109,04:53:29,90,8.96,7,44
110,04:53:30,90,8.96,6,44
111,04:53:31,90,8.56,7,47
112,04:53:32,90,8.56,7,44
114,04:53:34,90,8.56,7,44
115,04:53:35,90,8.56,7,44
116,04:53:36,90,8.56,9,44
117,04:53:37,90,8.84,6,45
118,04:53:38,90,8.84,10,44
119,04:53:39,90,8.84,7,44
120,04:53:40,90,8.84,9,44
121,04:53:41,90,9.25,7,45
122,04:53:42,90,9.25,3,44
123,04:53:43,90,9.25,6,45
124,04:53:44,90,9.25,6,44
125,04:53:45,90,9.25,7,44
126,04:53:46,90,8.83,7,46
127,04:53:47,90,8.83,6,44
128,04:53:48,90,8.83,6,44
129,04:53:49,90,8.83,6,47
130,04:53:50,90,8.83,6,44
131,04:53:51,90,8.44,6,44
132,04:53:52,90,8.44,6,44
133,04:53:53,90,8.44,7,44
134,04:53:54,90,8.44,6,44
135,04:53:55,90,8.44,6,44
136,04:53:56,90,8.65,7,44
137,04:53:57,90,8.65,6,46
138,04:53:58,90,8.65,6,44
139,04:53:59,90,8.65,7,47
140,04:54:00,90,8.65,6,44
141,04:54:01,90,8.60,6,45
142,04:54:02,90,8.60,7,44
144,04:54:04,90,8.60,6,44
145,04:54:05,90,8.60,6,44
146,04:54:06,90,8.60,7,44
147,04:54:07,90,8.95,7,44
148,04:54:08,90,8.95,6,47
149,04:54:09,90,8.95,6,44
150,04:54:10,90,8.95,6,46
151,04:54:11,90,8.55,6,44
152,04:54:12,90,8.55,6,45
153,04:54:13,90,8.55,6,44
154,04:54:14,90,8.55,6,44
155,04:54:15,90,8.55,6,44
156,04:54:16,90,8.51,6,46
157,04:54:17,90,8.51,6,44
158,04:54:18,90,8.51,6,44
159,04:54:19,90,8.51,6,44
160,04:54:20,90,8.51,7,44
161,04:54:21,90,9.27,6,44
162,04:54:22,90,9.27,6,47
163,04:54:23,90,9.27,7,44
164,04:54:24,90,9.27,6,44
165,04:54:25,90,9.27,6,44
166,04:54:26,90,9.25,7,44
167,04:54:27,90,9.25,6,44
168,04:54:28,90,9.25,7,44
