wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,04:42:18,84,6.35,1,43
1,04:42:19,84,6.35,1,42
2,04:42:20,84,6.35,2,43
3,04:42:21,84,6.08,2,43
4,04:42:22,85,6.08,3,43
5,04:42:23,86,6.08,1,45
6,04:42:24,88,6.08,1,44
7,04:42:25,88,6.08,1,44
8,04:42:26,88,5.99,2,44
9,04:42:27,88,5.99,2,44
10,04:42:28,88,5.99,1,44
11,04:42:29,88,5.99,1,44
12,04:42:30,88,5.99,1,44
13,04:42:31,88,6.64,6,44
14,04:42:32,88,6.64,6,45
15,04:42:33,88,6.64,6,45
16,04:42:34,88,6.64,6,44
17,04:42:35,88,6.64,10,44
18,04:42:36,88,6.34,6,44
19,04:42:37,88,6.34,6,44
20,04:42:38,88,6.34,6,44
21,04:42:39,88,6.34,6,44
22,04:42:40,88,6.34,1,44
23,04:42:41,88,6.56,6,45
25,04:42:43,88,6.56,6,45
26,04:42:44,88,6.56,8,44
27,04:42:45,89,6.56,7,45
28,04:42:46,88,6.35,7,45
29,04:42:47,88,6.35,7,45
30,04:42:48,88,6.35,6,44
31,04:42:49,88,6.35,6,44
32,04:42:50,88,6.35,7,44
33,04:42:51,89,7.12,7,45
34,04:42:52,89,7.12,7,46
35,04:42:53,89,7.12,7,44
36,04:42:54,89,7.12,7,44
37,04:42:55,89,7.12,11,44
38,04:42:56,89,8.00,12,44
39,04:42:57,89,8.00,7,44
40,04:42:58,89,8.00,7,44
41,04:42:59,89,8.00,7,44
42,04:43:00,88,8.00,7,44
43,04:43:01,89,7.76,6,44
44,04:43:02,89,7.76,6,47
45,04:43:03,89,7.76,6,45
46,04:43:04,89,7.76,12,44
47,04:43:05,89,7.76,12,44
48,04:43:06,89,7.45,8,44
49,04:43:07,89,7.45,6,44
50,04:43:08,89,7.45,7,44
51,04:43:09,89,7.45,6,45
52,04:43:10,89,7.45,7,46
53,04:43:11,89,8.14,7,47
54,04:43:12,89,8.14,9,44
55,04:43:13,88,8.14,12,44
57,04:43:15,88,8.14,6,44
58,04:43:16,89,7.89,6,44
59,04:43:17,89,7.89,7,44
60,04:43:18,89,7.89,6,44
61,04:43:19,89,7.89,6,44
62,04:43:20,89,7.89,2,43
63,04:43:21,89,7.66,11,44
64,04:43:22,89,7.66,6,44
65,04:43:23,89,7.66,7,45
66,04:43:24,89,7.66,7,44
67,04:43:25,89,7.66,6,44
68,04:43:26,89,7.36,7,45
69,04:43:27,89,7.36,11,44
70,04:43:28,89,7.36,6,44
71,04:43:29,89,7.36,7,44
72,04:43:30,89,7.36,6,44
73,04:43:31,89,7.01,7,44
74,04:43:32,89,7.01,6,45
75,04:43:33,89,7.01,11,44
76,04:43:34,89,7.01,1,44
77,04:43:35,89,7.01,6,44
78,04:43:36,89,6.77,7,46
79,04:43:37,89,6.77,12,44
80,04:43:38,89,6.77,7,44
81,04:43:39,89,6.77,6,44
82,04:43:40,89,6.77,6,44
83,04:43:41,89,6.71,10,44
84,04:43:42,89,6.71,6,44
85,04:43:43,89,6.71,6,44
87,04:43:45,89,6.71,9,44
88,04:43:46,89,7.61,6,44
89,04:43:47,89,7.61,2,44
90,04:43:48,89,7.61,6,44
91,04:43:49,89,7.61,9,44
92,04:43:50,89,7.61,7,44
93,04:43:51,89,7.56,6,45
94,04:43:52,89,7.56,12,44
95,04:43:53,89,7.56,7,44
96,04:43:54,89,7.56,6,44
97,04:43:55,89,7.56,7,44
98,04:43:56,89,7.84,7,44
99,04:43:57,89,7.84,7,44
100,04:43:58,89,7.84,7,44
101,04:43:59,90,7.84,7,44
102,04:44:00,90,7.84,6,45
103,04:44:01,89,7.61,11,44
104,04:44:02,89,7.61,7,44
105,04:44:03,90,7.61,9,44
106,04:44:04,90,7.61,6,44
107,04:44:05,90,7.61,6,44
