wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,07:18:58,84,6.62,1,43
1,07:18:59,85,6.62,1,43
2,07:19:00,84,6.62,1,43
3,07:19:01,84,6.62,1,43
4,07:19:02,86,6.62,4,44
5,07:19:03,86,6.65,1,45
6,07:19:04,88,6.65,1,44
7,07:19:05,88,6.65,1,44
8,07:19:06,88,6.65,1,44
9,07:19:07,88,7.08,3,44
10,07:19:08,88,7.08,1,44
11,07:19:09,88,7.08,1,44
12,07:19:10,88,7.08,1,44
14,07:19:12,89,7.08,6,44
15,07:19:13,88,6.75,11,44
16,07:19:14,88,6.75,12,44
17,07:19:15,88,6.75,11,45
18,07:19:16,89,6.75,6,45
19,07:19:17,89,6.75,7,45
20,07:19:18,89,6.53,6,45
21,07:19:19,89,6.53,6,44
22,07:19:20,89,6.53,7,45
23,07:19:21,88,6.53,1,44
24,07:19:22,88,6.53,11,45
25,07:19:23,88,6.33,11,45
26,07:19:24,89,6.33,6,45
27,07:19:25,89,6.33,6,46
28,07:19:26,89,6.33,7,45
29,07:19:27,89,6.33,6,45
30,07:19:28,89,6.06,6,44
31,07:19:29,89,6.06,10,44
32,07:19:30,89,6.06,7,44
33,07:19:31,89,6.06,7,44
34,07:19:32,89,6.06,6,44
35,07:19:33,89,5.81,6,44
36,07:19:34,89,5.81,6,44
37,07:19:35,89,5.81,6,44
38,07:19:36,89,5.81,7,44
39,07:19:37,89,5.81,11,44
40,07:19:38,89,5.99,11,44
41,07:19:39,89,5.99,6,44
42,07:19:40,89,5.99,7,44
43,07:19:41,89,5.99,6,44
44,07:19:42,89,5.83,6,45
45,07:19:43,89,5.83,6,44
47,07:19:45,89,5.83,11,44
48,07:19:46,89,5.83,12,44
49,07:19:47,89,5.83,7,45
50,07:19:48,89,5.76,6,44
51,07:19:49,89,5.76,7,44
52,07:19:50,89,5.76,7,44
53,07:19:51,89,5.76,7,46
54,07:19:52,89,5.76,6,44
55,07:19:53,89,5.78,12,44
56,07:19:54,89,5.78,7,45
57,07:19:55,89,5.78,6,44
58,07:19:56,89,5.78,11,44
59,07:19:57,89,5.78,6,44
60,07:19:58,89,5.88,7,44
61,07:19:59,89,5.88,11,44
62,07:20:00,89,5.88,6,44
63,07:20:01,89,5.88,7,45
64,07:20:02,89,5.88,6,44
65,07:20:03,89,5.81,6,44
66,07:20:04,89,5.81,6,44
67,07:20:05,89,5.81,7,44
68,07:20:06,89,5.81,6,44
69,07:20:07,89,5.81,10,44
70,07:20:08,89,6.23,6,44
71,07:20:09,90,6.23,6,44
72,07:20:10,89,6.23,12,44
73,07:20:11,89,6.23,6,44
75,07:20:13,90,6.05,7,47
76,07:20:14,90,6.05,6,44
77,07:20:15,89,6.05,1,44
78,07:20:16,89,6.05,6,44
79,07:20:17,89,6.05,7,44
80,07:20:18,89,5.96,6,45
81,07:20:19,89,5.96,6,44
82,07:20:20,89,5.96,8,44
83,07:20:21,89,5.96,6,45
84,07:20:22,90,5.96,11,44
85,07:20:23,90,5.89,7,44
86,07:20:24,90,5.89,1,44
87,07:20:25,89,5.89,1,44
88,07:20:26,89,5.89,7,46
89,07:20:27,90,5.89,6,44
90,07:20:28,90,5.73,6,44
91,07:20:29,90,5.73,7,46
92,07:20:30,89,5.73,9,44
93,07:20:31,90,5.73,7,44
94,07:20:32,89,5.73,7,46
95,07:20:33,89,6.40,6,44
96,07:20:34,89,6.40,7,44
97,07:20:35,89,6.40,7,45
98,07:20:36,89,6.40,11,44
99,07:20:37,89,6.40,7,45
100,07:20:38,89,6.45,7,44
101,07:20:39,89,6.45,6,44
102,07:20:40,89,6.45,6,45
103,07:20:41,89,6.45,6,44
104,07:20:42,90,6.33,11,44
106,07:20:44,90,6.33,7,44
107,07:20:45,90,6.33,6,45
108,07:20:46,90,6.33,12,44
109,07:20:47,90,6.33,7,44
110,07:20:48,90,6.70,7,44
111,07:20:49,90,6.70,11,44
112,07:20:50,90,6.70,7,44
113,07:20:51,90,6.70,6,44
114,07:20:52,90,6.70,6,44
115,07:20:53,90,6.97,7,45
116,07:20:54,90,6.97,6,44
117,07:20:55,90,6.97,8,44
118,07:20:56,90,6.97,7,45
119,07:20:57,90,6.97,6,44
120,07:20:58,90,6.73,7,45
121,07:20:59,90,6.73,7,44
122,07:21:00,90,6.73,6,44
123,07:21:01,90,6.73,6,47
124,07:21:02,90,6.73,9,44
125,07:21:03,90,7.31,6,44
126,07:21:04,90,7.31,7,44
127,07:21:05,90,7.31,11,44
128,07:21:06,90,7.31,6,44
129,07:21:07,90,7.31,7,44
130,07:21:08,90,7.05,7,44
131,07:21:09,90,7.05,7,45
132,07:21:10,90,7.05,6,44
133,07:21:11,90,7.05,8,44
135,07:21:13,89,6.80,6,44
136,07:21:14,89,6.80,7,44
137,07:21:15,90,6.80,6,45
138,07:21:16,90,6.80,7,45
139,07:21:17,90,6.80,6,44
140,07:21:18,90,6.82,1,44
141,07:21:19,90,6.82,6,44
142,07:21:20,90,6.82,7,44
143,07:21:21,90,6.82,6,44
144,07:21:22,90,6.82,6,44
145,07:21:23,90,6.67,6,44
146,07:21:24,90,6.67,6,45
147,07:21:25,90,6.67,6,44
148,07:21:26,90,6.67,7,44
149,07:21:27,90,6.67,6,44
150,07:21:28,90,6.54,4,44
151,07:21:29,90,6.54,7,44
152,07:21:30,90,6.54,6,44
153,07:21:31,90,6.54,6,44
154,07:21:32,90,6.54,7,44
155,07:21:33,90,6.33,6,44
156,07:21:34,90,6.33,6,44
157,07:21:35,90,6.33,6,45
158,07:21:36,90,6.33,6,44
159,07:21:37,90,6.33,7,44
160,07:21:38,90,6.31,7,44
161,07:21:39,90,6.31,6,44
162,07:21:40,90,6.31,6,46
163,07:21:41,90,6.31,6,44
164,07:21:42,90,6.20,7,44
166,07:21:44,90,6.20,6,44
167,07:21:45,90,6.20,6,44
168,07:21:46,90,6.20,6,44
169,07:21:47,90,6.20,7,44
170,07:21:48,90,6.11,1,44
171,07:21:49,90,6.11,6,44
172,07:21:50,90,6.11,7,44
173,07:21:51,90,6.11,6,44
174,07:21:52,90,6.11,7,45
175,07:21:53,90,5.94,7,44
176,07:21:54,90,5.94,6,44
177,07:21:55,90,5.94,6,44
178,07:21:56,90,5.94,2,44
179,07:21:57,90,5.94,5,44
180,07:21:58,90,5.78,1,44
181,07:21:59,90,5.78,2,44
182,07:22:00,90,5.78,6,44
183,07:22:01,90,5.78,7,44
184,07:22:02,90,5.78,7,44
185,07:22:03,90,5.64,6,45
186,07:22:04,90,5.64,7,44
187,07:22:05,90,5.64,4,44
188,07:22:06,90,5.64,6,44
189,07:22:07,90,5.64,6,44
190,07:22:08,90,5.51,4,44
191,07:22:09,90,5.51,6,44
192,07:22:10,90,5.51,6,44
193,07:22:11,90,5.51,6,44
195,07:22:13,90,7.07,7,44
196,07:22:14,90,7.07,7,44
197,07:22:15,90,7.07,6,44
198,07:22:16,90,7.07,6,44
199,07:22:17,90,7.07,7,44
200,07:22:18,90,6.90,6,44
201,07:22:19,90,6.90,6,44
202,07:22:20,90,6.90,7,44
203,07:22:21,90,6.90,6,44
204,07:22:22,90,6.90,6,44
205,07:22:23,90,7.79,7,44
