wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,07:03:22,84,7.12,2,43
1,07:03:23,84,6.79,1,43
2,07:03:24,84,6.79,1,43
3,07:03:25,84,6.79,2,43
4,07:03:26,86,6.79,5,44
5,07:03:27,87,6.79,1,45
6,07:03:28,88,6.64,1,44
7,07:03:29,88,6.64,1,44
8,07:03:30,88,6.64,1,44
9,07:03:31,88,6.64,4,44
10,07:03:32,88,6.43,1,44
11,07:03:33,89,6.43,1,44
12,07:03:34,89,6.43,1,44
13,07:03:35,89,6.43,7,45
14,07:03:36,88,6.43,6,44
15,07:03:37,88,6.16,11,44
16,07:03:38,88,6.16,11,44
18,07:03:40,88,6.16,7,45
19,07:03:41,88,6.16,6,45
20,07:03:42,89,6.16,6,45
21,07:03:43,89,6.95,6,45
22,07:03:44,89,6.95,6,44
23,07:03:45,89,6.95,9,44
24,07:03:46,89,6.95,9,45
25,07:03:47,89,6.95,10,45
26,07:03:48,89,6.71,6,45
27,07:03:49,89,6.71,6,45
28,07:03:50,89,6.71,6,45
29,07:03:51,89,6.71,6,45
30,07:03:52,89,6.71,7,45
31,07:03:53,89,6.73,6,45
32,07:03:54,89,6.73,6,44
33,07:03:55,89,6.73,7,44
34,07:03:56,89,6.73,6,44
35,07:03:57,88,6.73,6,44
36,07:03:58,88,6.43,7,44
37,07:03:59,89,6.43,7,44
38,07:04:00,89,6.43,6,44
39,07:04:01,89,6.43,7,44
40,07:04:02,89,6.72,10,44
41,07:04:03,89,6.72,6,44
42,07:04:04,89,6.72,7,44
43,07:04:05,89,6.72,6,44
44,07:04:06,89,6.72,11,44
45,07:04:07,89,6.58,6,44
46,07:04:08,89,6.58,7,44
48,07:04:10,89,6.58,11,44
49,07:04:11,89,6.58,6,44
50,07:04:12,89,6.58,6,44
51,07:04:13,89,6.45,7,44
52,07:04:14,89,6.45,6,44
53,07:04:15,89,6.45,6,45
54,07:04:16,89,6.45,6,44
55,07:04:17,89,6.45,11,44
56,07:04:18,89,6.42,6,44
57,07:04:19,89,6.42,6,47
58,07:04:20,89,6.42,7,44
59,07:04:21,90,6.42,6,44
60,07:04:22,90,6.42,7,44
61,07:04:23,90,6.14,6,44
62,07:04:24,90,6.14,6,44
63,07:04:25,89,6.14,11,44
64,07:04:26,89,6.14,6,44
65,07:04:27,90,6.14,6,45
66,07:04:28,90,6.29,7,44
67,07:04:29,90,6.29,7,44
68,07:04:30,90,6.29,6,44
69,07:04:31,90,6.29,7,44
70,07:04:32,89,6.03,7,44
71,07:04:33,89,6.03,6,44
72,07:04:34,89,6.03,7,44
73,07:04:35,89,6.03,6,44
74,07:04:36,89,6.03,6,44
75,07:04:37,89,5.95,12,44
76,07:04:38,89,5.95,8,44
77,07:04:39,89,5.95,6,44
79,07:04:41,89,5.95,6,44
80,07:04:42,89,5.95,7,44
81,07:04:43,89,5.79,7,44
82,07:04:44,89,5.79,7,44
83,07:04:45,89,5.79,7,44
84,07:04:46,89,5.79,6,44
85,07:04:47,89,5.79,7,44
86,07:04:48,89,6.53,6,44
87,07:04:49,90,6.53,11,44
88,07:04:50,90,6.53,6,44
89,07:04:51,90,6.53,6,45
90,07:04:52,90,6.53,6,44
91,07:04:53,90,6.33,6,44
92,07:04:54,89,6.33,6,46
93,07:04:55,90,6.33,12,44
94,07:04:56,89,6.33,6,44
95,07:04:57,90,6.33,6,45
96,07:04:58,90,7.34,7,44
97,07:04:59,90,7.34,6,44
98,07:05:00,89,7.34,6,45
99,07:05:01,90,7.34,9,44
100,07:05:02,89,7.15,6,44
101,07:05:03,90,7.15,7,45
102,07:05:04,90,7.15,7,44
103,07:05:05,90,7.15,6,44
104,07:05:06,90,7.15,6,44
105,07:05:07,89,6.82,7,44
106,07:05:08,89,6.82,6,44
107,07:05:09,90,6.82,10,44
108,07:05:10,90,6.82,6,44
110,07:05:12,90,6.82,6,44
111,07:05:13,90,6.67,11,44
112,07:05:14,90,6.67,6,44
113,07:05:15,89,6.67,1,44
114,07:05:16,90,6.67,11,44
115,07:05:17,90,6.67,7,44
116,07:05:18,89,6.38,6,44
117,07:05:19,89,6.38,6,44
118,07:05:20,89,6.38,6,44
119,07:05:21,90,6.38,10,44
120,07:05:22,90,6.38,7,44
121,07:05:23,90,6.19,6,45
122,07:05:24,89,6.19,1,44
123,07:05:25,90,6.19,6,44
124,07:05:26,90,6.19,6,44
125,07:05:27,90,6.19,6,44
126,07:05:28,90,8.02,7,44
127,07:05:29,90,8.02,6,44
128,07:05:30,90,8.02,7,44
129,07:05:31,90,8.02,6,44
130,07:05:32,90,8.02,6,44
131,07:05:33,90,8.09,6,44
132,07:05:34,90,8.09,7,44
133,07:05:35,90,8.09,2,44
134,07:05:36,90,8.09,6,44
135,07:05:37,90,7.77,7,45
136,07:05:38,90,7.77,6,44
137,07:05:39,90,7.77,6,44
138,07:05:40,90,7.77,7,44
140,07:05:42,90,7.77,6,44
141,07:05:43,90,7.54,3,44
142,07:05:44,90,7.54,6,44
143,07:05:45,90,7.54,6,44
144,07:05:46,90,7.54,7,44
145,07:05:47,90,7.54,6,44
146,07:05:48,90,7.98,6,44
147,07:05:49,90,7.98,6,44
148,07:05:50,90,7.98,6,44
149,07:05:51,90,7.98,7,44
150,07:05:52,90,7.98,7,44
151,07:05:53,90,7.66,6,44
