wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,04:56:27,84,5.92,1,43
1,04:56:28,84,5.92,1,43
2,04:56:29,84,5.92,2,43
3,04:56:30,84,5.92,2,43
4,04:56:31,85,5.77,5,44
5,04:56:32,86,5.77,1,45
6,04:56:33,87,5.77,1,44
7,04:56:34,88,5.77,1,44
8,04:56:35,88,5.77,2,44
9,04:56:36,88,5.95,3,44
10,04:56:37,88,5.95,1,44
12,04:56:39,89,5.95,2,44
13,04:56:40,88,5.95,1,44
14,04:56:41,88,5.95,7,44
15,04:56:42,88,6.35,7,44
16,04:56:43,88,6.35,6,44
17,04:56:44,88,6.35,6,44
18,04:56:45,88,6.35,7,44
19,04:56:46,88,6.16,6,45
20,04:56:47,88,6.16,6,45
21,04:56:48,89,6.16,6,44
22,04:56:49,89,6.16,11,44
23,04:56:50,89,6.16,6,45
24,04:56:51,89,5.99,6,45
25,04:56:52,89,5.99,6,45
26,04:56:53,88,5.99,1,44
27,04:56:54,88,5.99,11,44
28,04:56:55,89,5.99,6,45
29,04:56:56,89,6.07,6,45
30,04:56:57,89,6.07,6,46
31,04:56:58,89,6.07,6,45
32,04:56:59,89,6.07,7,44
33,04:57:00,89,6.07,12,44
34,04:57:01,89,5.98,11,44
35,04:57:02,88,5.98,8,44
36,04:57:03,89,5.98,12,44
37,04:57:04,89,5.98,12,44
38,04:57:05,89,5.98,8,44
39,04:57:06,89,5.99,7,44
40,04:57:07,89,5.99,6,44
41,04:57:08,88,5.99,7,44
43,04:57:10,88,5.99,7,44
44,04:57:11,88,5.99,6,44
45,04:57:12,88,5.99,7,44
46,04:57:13,88,5.99,6,44
47,04:57:14,89,5.99,7,44
48,04:57:15,89,5.99,10,44
49,04:57:16,89,6.31,9,44
50,04:57:17,89,6.31,7,44
51,04:57:18,89,6.31,6,44
52,04:57:19,89,6.31,6,44
53,04:57:20,89,6.31,6,45
54,04:57:21,89,6.37,7,44
55,04:57:22,89,6.37,6,44
56,04:57:23,88,6.37,12,44
57,04:57:24,88,6.37,12,44
58,04:57:25,88,6.37,8,44
59,04:57:26,89,6.26,6,45
60,04:57:27,89,6.26,6,44
61,04:57:28,89,6.26,6,44
62,04:57:29,88,6.26,7,44
63,04:57:30,88,6.26,7,44
