wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,17:52:19,78,4.26,1,42
1,17:52:20,78,4.26,1,42
2,17:52:21,78,4.26,12,43
3,17:52:22,78,4.26,1,42
4,17:52:23,79,4.08,1,43
5,17:52:24,80,4.08,1,44
6,17:52:25,81,4.08,1,44
7,17:52:26,81,4.08,1,44
8,17:52:27,82,4.08,1,43
10,17:52:29,82,4.07,12,44
11,17:52:30,82,4.07,1,43
12,17:52:31,83,4.07,1,43
13,17:52:32,83,4.07,8,44
14,17:52:33,82,3.99,6,44
15,17:52:34,82,3.99,16,44
16,17:52:35,82,3.99,6,44
17,17:52:36,82,3.99,6,44
18,17:52:37,82,3.99,6,44
19,17:52:38,82,4.63,6,45
20,17:52:39,83,4.63,17,46
21,17:52:40,83,4.63,11,44
22,17:52:41,83,4.63,20,44
23,17:52:42,83,4.63,7,44
24,17:52:43,83,4.34,6,44
25,17:52:44,83,4.34,6,44
26,17:52:45,82,4.34,6,44
27,17:52:46,83,4.34,16,45
28,17:52:47,83,4.34,6,44
29,17:52:48,83,5.03,6,44
30,17:52:49,83,5.03,7,44
31,17:52:50,83,5.03,6,43
32,17:52:51,83,5.03,17,44
33,17:52:52,83,5.03,6,44
34,17:52:53,83,4.87,6,44
35,17:52:54,83,4.87,7,43
36,17:52:55,83,4.87,6,43
37,17:52:56,83,4.87,7,44
38,17:52:57,84,4.87,7,43
40,17:52:59,84,5.20,17,44
41,17:53:00,84,5.20,11,43
42,17:53:01,83,5.20,11,43
43,17:53:02,83,5.20,11,43
44,17:53:03,83,5.20,6,43
45,17:53:04,83,4.86,22,44
46,17:53:05,83,4.86,11,43
47,17:53:06,83,4.86,11,43
48,17:53:07,84,4.86,6,44
49,17:53:08,84,4.55,6,45
50,17:53:09,84,4.55,17,46
51,17:53:10,84,4.55,7,43
52,17:53:11,84,4.55,6,46
53,17:53:12,83,4.55,5,43
54,17:53:13,83,5.39,11,43
55,17:53:14,83,5.39,7,44
56,17:53:15,83,5.39,6,44
57,17:53:16,83,5.39,18,44
58,17:53:17,83,5.39,6,44
59,17:53:18,83,5.12,6,44
60,17:53:19,83,5.12,6,45
61,17:53:20,83,5.12,6,43
62,17:53:21,83,5.12,18,44
63,17:53:22,83,5.12,6,43
64,17:53:23,83,4.95,11,43
65,17:53:24,84,4.95,9,44
66,17:53:25,84,4.95,6,43
67,17:53:26,83,4.95,17,45
68,17:53:27,83,4.95,6,44
69,17:53:28,83,4.87,18,46
70,17:53:30,83,4.87,6,47
72,17:53:31,83,4.87,6,45
73,17:53:32,83,4.87,6,43
74,17:53:33,83,4.87,12,43
75,17:53:34,83,4.88,23,44
76,17:53:35,85,4.88,7,45
77,17:53:36,84,4.88,1,43
78,17:53:37,84,4.88,11,43
79,17:53:38,84,4.65,6,44
80,17:53:39,84,4.65,18,44
81,17:53:40,84,4.65,6,46
82,17:53:41,84,4.65,11,43
83,17:53:42,84,4.65,6,44
84,17:53:43,84,4.68,6,44
85,17:53:44,84,4.68,18,46
86,17:53:45,84,4.68,11,43
87,17:53:46,84,4.68,17,44
88,17:53:47,84,4.68,6,44
89,17:53:48,84,4.55,6,43
90,17:53:49,84,4.55,6,44
91,17:53:50,84,4.55,6,44
92,17:53:51,84,4.55,18,44
93,17:53:52,84,4.55,6,44
94,17:53:53,84,4.42,6,45
