wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,16:24:00,75,3.37,1,39
1,16:24:01,75,3.37,1,39
2,16:24:02,75,3.26,1,39
3,16:24:03,75,3.26,1,39
4,16:24:04,77,3.26,1,39
5,16:24:05,77,3.26,0,42
7,16:24:07,79,3.26,1,41
8,16:24:08,79,3.16,1,41
9,16:24:09,79,3.16,1,41
10,16:24:10,79,3.16,3,41
11,16:24:11,80,3.16,1,41
12,16:24:12,80,3.63,1,41
13,16:24:13,80,3.63,1,41
14,16:24:14,80,3.63,11,41
15,16:24:15,79,3.63,10,41
16,16:24:16,79,3.63,11,41
17,16:24:17,80,3.66,11,41
18,16:24:18,80,3.66,11,41
19,16:24:19,80,3.66,11,41
20,16:24:20,80,3.66,6,41
21,16:24:21,79,3.66,6,44
22,16:24:22,79,4.09,6,42
23,16:24:23,80,4.09,6,42
24,16:24:24,80,4.09,6,42
25,16:24:25,80,4.09,6,41
26,16:24:26,80,4.09,6,41
27,16:24:27,80,4.00,6,41
28,16:24:28,79,4.00,7,41
29,16:24:29,79,4.00,12,41
30,16:24:30,79,4.00,11,41
31,16:24:31,80,4.00,11,41
32,16:24:32,80,4.00,11,41
33,16:24:33,81,4.00,6,41
34,16:24:34,81,4.00,6,41
35,16:24:35,81,4.00,6,41
36,16:24:36,81,4.00,6,40
37,16:24:37,81,3.76,6,41
38,16:24:38,81,3.76,6,41
40,16:24:40,81,3.76,6,41
41,16:24:41,81,3.76,6,41
42,16:24:42,81,3.76,6,41
43,16:24:43,81,4.18,6,41
44,16:24:44,80,4.18,12,41
45,16:24:45,80,4.18,12,41
46,16:24:46,80,4.18,12,41
47,16:24:47,80,4.49,11,41
48,16:24:48,81,4.49,11,41
49,16:24:49,81,4.49,7,41
50,16:24:50,81,4.49,7,41
51,16:24:51,81,4.49,6,41
52,16:24:52,81,5.09,6,42
53,16:24:53,81,5.09,6,42
54,16:24:54,81,5.09,6,41
55,16:24:55,81,5.09,6,41
56,16:24:56,81,5.09,6,41
57,16:24:57,81,4.84,6,41
58,16:24:58,81,4.84,9,41
59,16:24:59,81,4.84,6,41
60,16:25:00,81,4.84,6,41
61,16:25:01,81,4.84,6,41
62,16:25:02,81,4.53,6,41
63,16:25:03,81,4.53,6,41
64,16:25:04,81,4.53,6,42
65,16:25:05,81,4.53,6,44
66,16:25:06,81,4.53,6,41
67,16:25:07,81,4.33,11,41
69,16:25:09,81,4.33,12,41
70,16:25:10,81,4.33,12,41
71,16:25:11,81,4.33,8,41
72,16:25:12,81,4.33,7,41
73,16:25:13,81,4.38,6,41
74,16:25:14,81,4.38,6,42
75,16:25:15,81,4.38,6,41
76,16:25:16,82,4.38,11,41
77,16:25:17,82,4.27,9,41
78,16:25:18,82,4.27,6,41
79,16:25:19,82,4.27,6,41
80,16:25:20,82,4.27,6,44
81,16:25:21,81,4.27,6,41
82,16:25:22,81,4.25,1,41
83,16:25:23,81,4.25,6,41
84,16:25:24,81,4.25,6,41
85,16:25:25,81,4.25,6,41
86,16:25:26,81,4.25,6,41
87,16:25:27,81,4.95,7,41
88,16:25:28,81,4.95,6,41
89,16:25:29,81,4.95,9,41
90,16:25:30,81,4.95,11,41
91,16:25:31,81,4.95,9,41
92,16:25:32,81,4.79,6,41
93,16:25:33,81,4.79,6,41
94,16:25:34,81,4.79,6,41
95,16:25:35,81,4.79,6,41
96,16:25:36,81,4.79,6,41
97,16:25:37,81,5.13,6,42
98,16:25:38,81,5.13,10,41
100,16:25:40,82,5.13,11,41
101,16:25:41,81,5.13,12,41
102,16:25:42,81,5.13,7,41
103,16:25:43,81,5.28,6,41
104,16:25:44,82,5.28,6,41
105,16:25:45,82,5.28,7,42
106,16:25:46,81,5.28,7,41
107,16:25:47,81,5.26,10,41
108,16:25:48,81,5.26,12,41
109,16:25:49,81,5.26,12,41
110,16:25:50,81,5.26,7,41
111,16:25:51,81,5.26,7,41
112,16:25:52,81,4.92,7,41
113,16:25:53,81,4.92,6,41
114,16:25:54,82,4.92,6,41
115,16:25:55,82,4.92,6,41
116,16:25:56,82,4.92,7,41
117,16:25:57,82,5.32,9,41
118,16:25:58,81,5.32,7,41
119,16:25:59,81,5.32,6,41
120,16:26:00,81,5.32,6,43
121,16:26:01,81,5.32,6,41
122,16:26:02,81,5.22,6,41
123,16:26:03,81,5.22,6,41
