wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,03:59:31,85,3.37,2,42
1,03:59:32,84,3.37,3,42
2,03:59:33,85,3.37,8,42
3,03:59:34,84,3.37,3,42
4,03:59:35,85,3.37,2,42
5,03:59:36,86,3.66,2,43
6,03:59:37,86,3.66,2,43
7,03:59:38,86,3.66,2,43
8,03:59:39,86,3.66,3,43
9,03:59:40,86,3.66,4,43
10,03:59:41,87,4.01,2,43
11,03:59:42,88,4.01,2,43
12,03:59:43,88,4.01,2,43
13,03:59:44,88,4.01,2,43
14,03:59:45,88,4.17,7,43
15,03:59:46,88,4.17,8,44
16,03:59:47,88,4.17,7,45
17,03:59:48,88,4.17,12,43
18,03:59:49,88,4.17,8,43
19,03:59:50,88,4.88,8,43
20,03:59:51,88,4.88,7,44
21,03:59:52,88,4.88,7,46
22,03:59:53,88,4.88,8,43
23,03:59:54,88,4.88,8,43
24,03:59:55,88,5.77,8,44
25,03:59:56,88,5.77,13,44
26,03:59:57,88,5.77,7,44
27,03:59:58,88,5.77,7,44
29,04:00:00,88,5.77,8,46
30,04:00:01,88,6.59,8,44
31,04:00:02,88,6.59,7,43
32,04:00:03,88,6.59,3,43
33,04:00:04,88,6.59,10,43
34,04:00:05,88,6.59,10,43
35,04:00:06,88,7.34,8,43
36,04:00:07,88,7.34,7,45
37,04:00:08,88,7.34,8,43
38,04:00:09,88,7.34,8,43
39,04:00:10,88,7.34,21,44
40,04:00:11,88,7.71,14,43
41,04:00:12,88,7.71,9,43
42,04:00:13,88,7.71,14,43
43,04:00:14,88,7.71,8,43
44,04:00:15,88,7.50,9,43
45,04:00:16,89,7.50,12,44
46,04:00:17,89,7.50,26,45
47,04:00:18,88,7.50,9,43
48,04:00:19,88,7.50,9,43
49,04:00:20,88,7.22,10,45
50,04:00:21,88,7.22,9,43
51,04:00:22,88,7.22,9,43
52,04:00:23,88,7.22,8,43
53,04:00:24,89,7.22,9,43
54,04:00:25,89,7.04,20,45
55,04:00:26,89,7.04,8,44
56,04:00:27,89,7.04,8,44
57,04:00:28,89,7.04,9,43
58,04:00:29,89,7.04,9,45
60,04:00:31,89,7.44,11,44
61,04:00:32,89,7.44,9,44
62,04:00:33,89,7.44,9,45
63,04:00:34,89,7.44,8,43
64,04:00:35,89,7.44,8,43
65,04:00:36,89,8.60,21,45
66,04:00:37,89,8.60,22,45
67,04:00:38,89,8.60,10,44
68,04:00:39,89,8.60,20,45
69,04:00:40,90,8.60,19,44
70,04:00:41,89,8.31,8,45
71,04:00:42,89,8.31,21,45
72,04:00:43,89,8.31,10,44
73,04:00:44,89,8.31,9,44
74,04:00:45,89,8.13,17,45
75,04:00:46,89,8.13,8,44
76,04:00:47,89,8.13,9,45
77,04:00:48,89,8.13,9,44
78,04:00:49,89,8.13,10,44
79,04:00:50,89,7.80,11,44
80,04:00:51,89,7.80,12,44
81,04:00:52,89,7.80,12,44
82,04:00:53,89,7.80,10,45
83,04:00:54,89,7.80,11,44
84,04:00:55,89,7.49,10,44
85,04:00:56,89,7.49,21,45
