wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,09:28:27,78,1.60,3,42
1,09:28:28,78,1.60,3,42
2,09:28:29,78,1.60,2,42
3,09:28:30,78,1.60,4,42
5,09:28:32,79,1.60,3,43
6,09:28:33,79,1.95,3,44
7,09:28:34,80,1.95,3,44
8,09:28:35,81,1.95,3,44
9,09:28:36,81,1.95,3,43
10,09:28:37,81,2.60,4,43
11,09:28:38,82,2.60,2,43
12,09:28:39,83,2.60,3,43
13,09:28:40,82,2.60,3,43
14,09:28:41,82,2.60,3,43
15,09:28:42,82,3.75,8,44
16,09:28:43,82,3.75,13,44
17,09:28:44,82,3.75,13,44
18,09:28:45,82,3.75,12,44
19,09:28:46,82,3.75,8,44
20,09:28:47,82,3.77,7,44
21,09:28:48,82,3.77,8,44
22,09:28:49,82,3.77,8,45
23,09:28:50,82,3.77,9,44
24,09:28:51,82,3.77,7,44
25,09:28:52,82,3.71,8,44
26,09:28:53,82,3.71,10,44
27,09:28:54,83,3.71,8,45
28,09:28:55,82,3.71,8,45
29,09:28:56,83,3.71,8,45
30,09:28:57,83,3.57,8,44
31,09:28:58,83,3.57,8,44
32,09:28:59,83,3.57,8,44
33,09:29:00,83,3.57,10,45
34,09:29:01,83,3.57,8,47
36,09:29:03,83,3.45,8,43
37,09:29:04,84,3.45,12,43
38,09:29:05,83,3.45,8,43
39,09:29:06,83,3.45,12,43
40,09:29:07,83,3.45,11,43
41,09:29:08,83,3.41,12,43
42,09:29:09,83,3.41,13,43
43,09:29:10,83,3.41,13,43
44,09:29:11,83,3.41,14,43
45,09:29:12,82,3.22,14,43
46,09:29:13,83,3.22,13,43
47,09:29:14,83,3.22,8,46
48,09:29:15,83,3.22,9,46
49,09:29:16,83,3.22,10,44
50,09:29:17,83,3.20,10,43
51,09:29:18,83,3.20,10,43
52,09:29:19,83,3.20,13,43
53,09:29:20,83,3.20,16,43
54,09:29:21,83,3.20,8,44
55,09:29:22,83,3.02,8,44
56,09:29:23,84,3.02,8,44
57,09:29:24,83,3.02,9,45
58,09:29:25,85,3.02,13,43
59,09:29:26,84,3.02,8,44
60,09:29:27,84,3.74,8,44
61,09:29:28,84,3.74,8,44
62,09:29:29,84,3.74,8,44
63,09:29:30,84,3.74,14,44
64,09:29:31,84,3.74,8,44
65,09:29:32,83,3.60,8,44
66,09:29:33,84,3.60,10,44
68,09:29:35,84,3.60,9,44
69,09:29:36,84,3.60,8,44
70,09:29:37,84,3.60,9,47
71,09:29:38,84,4.60,8,43
72,09:29:39,84,4.60,10,43
73,09:29:40,84,4.60,11,44
74,09:29:41,83,4.60,8,44
75,09:29:42,83,4.39,8,46
76,09:29:43,83,4.39,8,43
77,09:29:44,83,4.39,8,44
78,09:29:45,83,4.39,9,44
79,09:29:46,84,4.39,8,45
80,09:29:47,83,4.20,8,43
81,09:29:48,83,4.20,13,44
82,09:29:49,84,4.20,8,44
83,09:29:50,84,4.20,9,45
84,09:29:51,84,4.20,13,44
85,09:29:52,84,5.14,13,44
86,09:29:53,84,5.14,3,43
87,09:29:54,84,5.14,3,44
88,09:29:55,84,5.14,14,44
89,09:29:56,84,5.14,10,44
90,09:29:57,85,4.97,8,44
91,09:29:58,85,4.97,11,44
92,09:29:59,84,4.97,8,44
93,09:30:00,84,4.97,10,45
94,09:30:01,84,4.97,12,44
95,09:30:02,84,5.37,8,44
96,09:30:03,84,5.37,8,45
97,09:30:04,84,5.37,8,44
99,09:30:06,84,5.37,14,44
100,09:30:07,83,5.37,8,44
101,09:30:08,84,6.62,8,45
102,09:30:09,84,6.62,9,45
103,09:30:10,84,6.62,8,44
104,09:30:11,84,6.62,8,44
105,09:30:12,84,6.25,9,47
106,09:30:13,84,6.25,8,44
107,09:30:14,84,6.25,10,44
108,09:30:15,84,6.25,8,44
109,09:30:16,84,6.25,11,45
110,09:30:17,84,6.31,7,44
111,09:30:18,84,6.31,8,43
112,09:30:19,84,6.31,8,44
113,09:30:20,84,6.31,9,45
114,09:30:21,85,6.31,15,44
115,09:30:22,85,5.97,8,44
116,09:30:23,84,5.97,10,44
117,09:30:24,84,5.97,9,44
118,09:30:25,84,5.97,9,44
119,09:30:26,84,5.97,8,45
120,09:30:27,84,5.73,8,44
121,09:30:28,84,5.73,7,44
122,09:30:29,84,5.73,8,44
123,09:30:30,85,5.73,9,44
124,09:30:31,85,5.73,8,45
125,09:30:32,85,5.59,8,44
127,09:30:34,84,5.59,11,44
128,09:30:35,84,5.59,8,44
129,09:30:36,84,5.59,9,44
130,09:30:37,84,5.59,9,46
131,09:30:38,84,5.38,10,44
132,09:30:39,85,5.38,9,44
133,09:30:40,85,5.38,8,45
134,09:30:41,85,5.38,9,44
135,09:30:42,84,6.87,12,44
136,09:30:43,84,6.87,9,44
137,09:30:44,84,6.87,13,44
138,09:30:45,84,6.87,8,44
139,09:30:46,84,6.87,9,44
140,09:30:47,84,6.48,8,44
141,09:30:48,84,6.48,9,44
142,09:30:49,84,6.48,9,44
143,09:30:50,84,6.48,9,44
144,09:30:51,84,6.48,10,44
145,09:30:52,85,7.09,8,44
146,09:30:53,85,7.09,9,44
147,09:30:54,85,7.09,14,44
148,09:30:55,84,7.09,9,44
149,09:30:56,84,7.09,8,44
150,09:30:57,84,7.32,8,44
151,09:30:58,84,7.32,8,44
152,09:30:59,84,7.32,8,45
153,09:31:00,84,7.32,11,44
154,09:31:01,84,7.32,8,44
155,09:31:02,84,6.97,3,44
157,09:31:04,84,6.97,8,45
158,09:31:05,84,6.97,11,44
159,09:31:06,84,6.97,10,44
160,09:31:07,84,6.97,9,44
161,09:31:08,84,6.98,9,45
162,09:31:09,84,6.98,8,44
163,09:31:10,84,6.98,13,44
164,09:31:11,84,6.98,8,44
165,09:31:12,84,8.98,9,44
166,09:31:13,84,8.98,9,44
167,09:31:14,84,8.98,8,44
168,09:31:15,84,8.98,9,44
169,09:31:16,84,8.98,9,44
170,09:31:17,84,8.42,10,44
