wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,16:18:17,75,4.07,1,39
1,16:18:18,75,4.07,1,39
2,16:18:19,75,4.07,1,39
3,16:18:20,75,4.07,1,39
4,16:18:21,76,4.07,1,39
5,16:18:22,76,4.06,1,41
6,16:18:23,78,4.06,1,40
7,16:18:24,78,4.06,1,40
9,16:18:26,78,4.06,1,40
10,16:18:27,79,4.06,9,40
11,16:18:28,79,4.06,1,40
12,16:18:29,80,4.06,1,40
13,16:18:30,80,4.06,1,40
14,16:18:31,80,4.06,6,41
15,16:18:32,79,3.81,6,41
16,16:18:33,79,3.81,6,41
17,16:18:34,79,3.81,6,41
18,16:18:35,79,3.81,6,41
19,16:18:36,79,3.81,6,44
20,16:18:37,79,3.83,6,41
21,16:18:38,79,3.83,6,42
22,16:18:39,79,3.83,6,41
23,16:18:40,79,3.83,6,41
24,16:18:41,79,3.83,6,41
25,16:18:42,79,3.68,6,41
26,16:18:43,79,3.68,11,41
27,16:18:44,79,3.68,6,41
28,16:18:45,79,3.68,6,41
29,16:18:46,80,3.68,6,40
30,16:18:47,80,3.55,6,40
31,16:18:48,80,3.55,7,40
32,16:18:49,80,3.55,7,40
33,16:18:50,80,3.55,7,40
34,16:18:51,80,3.55,12,40
35,16:18:52,80,4.22,11,40
36,16:18:53,80,4.22,6,41
37,16:18:54,80,4.22,11,40
38,16:18:55,80,4.22,12,40
39,16:18:56,80,4.22,12,40
40,16:18:57,80,4.13,6,40
42,16:18:59,80,4.13,6,40
43,16:19:00,80,4.13,6,41
44,16:19:01,80,4.13,11,40
45,16:19:02,81,3.96,12,40
46,16:19:03,80,3.96,11,40
47,16:19:04,80,3.96,7,40
48,16:19:05,80,3.96,6,40
49,16:19:06,80,3.96,7,40
50,16:19:07,81,4.44,6,41
51,16:19:08,81,4.44,7,40
52,16:19:09,80,4.44,6,41
53,16:19:10,80,4.44,6,41
54,16:19:11,80,4.44,6,42
55,16:19:12,80,4.16,6,41
56,16:19:13,80,4.16,6,41
57,16:19:14,80,4.16,6,41
58,16:19:15,80,4.16,6,41
59,16:19:16,80,4.16,7,41
60,16:19:17,80,3.91,7,41
61,16:19:18,81,3.91,7,40
62,16:19:19,81,3.91,6,40
63,16:19:20,81,3.91,6,41
64,16:19:21,81,3.91,6,41
65,16:19:22,81,3.76,6,41
66,16:19:23,81,3.76,6,41
67,16:19:24,80,3.76,6,40
68,16:19:25,80,3.76,7,40
69,16:19:26,80,3.76,12,40
71,16:19:28,80,3.70,12,40
72,16:19:29,80,3.70,10,40
73,16:19:30,80,3.70,7,40
74,16:19:31,80,3.70,7,40
75,16:19:32,80,3.72,7,41
76,16:19:33,81,3.72,7,41
77,16:19:34,81,3.72,6,41
78,16:19:35,80,3.72,6,40
79,16:19:36,81,3.72,7,40
80,16:19:37,81,3.58,6,40
81,16:19:38,81,3.58,6,40
82,16:19:39,81,3.58,7,40
83,16:19:40,81,3.58,6,40
84,16:19:41,81,3.58,10,40
85,16:19:42,81,3.46,7,41
86,16:19:43,81,3.46,1,40
87,16:19:44,81,3.46,11,41
88,16:19:45,81,3.46,7,41
89,16:19:46,82,3.46,6,41
90,16:19:47,81,3.98,6,41
91,16:19:48,81,3.98,7,41
92,16:19:49,81,3.98,7,40
93,16:19:50,81,3.98,7,40
94,16:19:51,81,3.98,6,40
95,16:19:52,81,5.42,11,40
96,16:19:53,81,5.42,11,40
97,16:19:54,81,5.42,7,41
98,16:19:55,81,5.42,6,41
99,16:19:56,81,5.42,6,41
100,16:19:57,81,5.15,6,41
101,16:19:58,81,5.15,7,43
103,16:20:00,81,5.15,6,41
104,16:20:01,81,5.15,12,41
105,16:20:02,81,5.15,11,41
106,16:20:03,81,5.54,8,41
107,16:20:04,81,5.54,7,41
108,16:20:05,81,5.54,7,41
109,16:20:06,81,5.54,7,41
110,16:20:07,81,5.17,6,41
111,16:20:08,81,5.17,7,42
112,16:20:09,81,5.17,7,41
113,16:20:10,81,5.17,6,41
114,16:20:11,81,5.17,6,40
115,16:20:12,81,4.92,6,41
116,16:20:13,81,4.92,6,41
117,16:20:14,81,4.92,10,41
118,16:20:15,81,4.92,7,41
119,16:20:16,81,4.92,6,41
120,16:20:17,81,4.77,6,41
121,16:20:18,81,4.77,6,41
122,16:20:19,81,4.77,6,41
123,16:20:20,81,4.77,11,41
124,16:20:21,81,4.77,12,41
125,16:20:22,81,4.62,7,41
126,16:20:23,82,4.62,6,41
127,16:20:24,81,4.62,6,41
128,16:20:25,81,4.62,6,41
129,16:20:26,81,4.62,6,42
130,16:20:27,81,4.41,6,43
131,16:20:28,81,4.41,6,41
132,16:20:29,81,4.41,7,41
134,16:20:31,81,4.41,7,41
135,16:20:32,81,4.41,6,44
136,16:20:33,81,4.38,6,42
137,16:20:34,81,4.38,6,41
138,16:20:35,81,4.38,7,41
139,16:20:36,81,4.38,7,41
140,16:20:37,81,4.11,11,41
141,16:20:38,82,4.11,11,41
142,16:20:39,81,4.11,6,41
143,16:20:40,81,4.11,7,41
144,16:20:41,81,4.11,7,41
145,16:20:42,81,4.10,6,41
146,16:20:43,81,4.10,6,41
147,16:20:44,81,4.10,7,41
148,16:20:45,81,4.10,6,42
149,16:20:46,81,4.10,6,41
150,16:20:47,81,3.93,6,41
151,16:20:48,81,3.93,6,43
152,16:20:49,82,3.93,6,40
153,16:20:50,82,3.93,6,41
154,16:20:51,82,3.93,6,41
155,16:20:52,82,4.42,7,41
156,16:20:53,82,4.42,7,41
157,16:20:54,82,4.42,7,42
158,16:20:55,82,4.42,6,41
159,16:20:56,82,4.42,9,41
160,16:20:57,81,4.38,6,41
161,16:20:58,81,4.38,6,41
162,16:20:59,81,4.38,6,41
164,16:21:01,81,4.38,6,40
165,16:21:02,81,4.38,7,41
166,16:21:03,81,4.19,6,41
167,16:21:04,82,4.19,6,41
168,16:21:05,81,4.19,7,43
169,16:21:06,81,4.19,6,41
170,16:21:07,81,4.02,7,41
171,16:21:08,81,4.02,7,41
172,16:21:09,81,4.02,6,42
173,16:21:10,81,4.02,6,41
174,16:21:11,81,4.02,6,40
175,16:21:12,81,4.10,6,44
176,16:21:13,81,4.10,6,41
177,16:21:14,82,4.10,6,41
178,16:21:15,81,4.10,6,42
179,16:21:16,81,4.10,7,41
180,16:21:17,81,4.73,7,41
181,16:21:18,81,4.73,6,42
182,16:21:19,81,4.73,6,41
183,16:21:20,81,4.73,6,41
184,16:21:21,81,4.73,6,41
185,16:21:22,81,4.67,6,43
186,16:21:23,81,4.67,6,41
187,16:21:24,82,4.67,6,41
188,16:21:25,82,4.67,6,41
189,16:21:26,82,4.67,6,41
190,16:21:27,82,5.66,6,41
191,16:21:28,82,5.66,6,43
192,16:21:29,82,5.66,7,42
193,16:21:30,81,5.66,7,41
195,16:21:32,81,5.66,7,41
196,16:21:33,81,6.25,6,41
197,16:21:34,81,6.25,6,41
198,16:21:35,82,6.25,6,41
199,16:21:36,82,6.25,6,41
200,16:21:37,82,5.99,6,41
201,16:21:38,82,5.99,6,41
202,16:21:39,82,5.99,6,41
203,16:21:40,82,5.99,7,41
204,16:21:41,82,5.99,6,41
205,16:21:42,82,5.67,7,41
206,16:21:43,82,5.67,6,40
207,16:21:44,82,5.67,6,40
208,16:21:45,82,5.67,7,41
209,16:21:46,82,5.67,6,41
210,16:21:47,82,5.61,6,41
211,16:21:48,82,5.61,6,41
212,16:21:49,82,5.61,6,41
213,16:21:50,82,5.61,6,41
214,16:21:51,82,5.61,6,41
215,16:21:52,82,6.61,6,41
216,16:21:53,82,6.61,7,42
217,16:21:54,82,6.61,6,40
218,16:21:55,82,6.61,6,41
219,16:21:56,82,6.61,6,41
220,16:21:57,82,6.24,6,41
221,16:21:58,82,6.24,6,41
222,16:21:59,82,6.24,6,41
223,16:22:00,82,6.24,7,41
224,16:22:01,82,6.24,6,41
226,16:22:03,82,5.90,6,41
227,16:22:04,82,5.90,7,41
228,16:22:05,82,5.90,7,41
229,16:22:06,82,5.90,7,41
230,16:22:07,82,6.63,6,41
231,16:22:08,82,6.63,7,40
232,16:22:09,82,6.63,6,41
233,16:22:10,82,6.63,7,40
234,16:22:11,82,6.63,6,40
235,16:22:12,82,6.74,6,40
236,16:22:13,82,6.74,7,41
237,16:22:14,82,6.74,6,40
238,16:22:15,82,6.74,6,40
239,16:22:16,82,6.74,6,40
240,16:22:17,82,6.52,6,42
241,16:22:18,82,6.52,7,41
242,16:22:19,82,6.52,6,41
243,16:22:20,82,6.52,7,41
244,16:22:21,82,6.52,6,41
245,16:22:22,82,6.24,6,41
246,16:22:23,82,6.24,6,41
247,16:22:24,82,6.24,2,41
248,16:22:25,82,6.24,6,41
249,16:22:26,82,6.24,6,41
250,16:22:27,82,7.18,6,41
251,16:22:28,82,7.18,6,41
252,16:22:29,82,7.18,6,41
253,16:22:30,82,7.18,6,41
254,16:22:31,82,7.18,6,41
255,16:22:32,82,7.40,6,41
