wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,17:47:11,78,4.26,1,43
1,17:47:12,78,4.26,1,42
2,17:47:13,78,4.00,11,43
4,17:47:15,78,4.00,1,42
5,17:47:16,79,4.00,5,43
6,17:47:17,80,4.00,1,44
7,17:47:18,81,4.00,1,43
8,17:47:19,81,4.00,11,43
9,17:47:20,82,4.00,1,43
10,17:47:21,82,4.00,2,43
11,17:47:22,82,4.00,1,43
12,17:47:23,83,3.92,1,43
13,17:47:24,83,3.92,10,44
14,17:47:25,83,3.92,7,44
15,17:47:26,83,3.92,16,44
16,17:47:27,82,3.92,6,44
17,17:47:28,83,4.65,7,45
18,17:47:29,83,4.65,8,44
19,17:47:30,83,4.65,11,44
20,17:47:31,83,4.65,22,44
21,17:47:32,82,4.65,11,44
22,17:47:33,82,5.16,12,44
23,17:47:34,83,5.16,6,44
24,17:47:35,84,5.16,6,44
25,17:47:36,84,5.16,16,44
26,17:47:37,84,5.16,6,44
27,17:47:38,83,4.82,16,44
28,17:47:39,83,4.82,11,44
29,17:47:40,83,4.82,12,43
31,17:47:42,83,4.82,11,43
32,17:47:43,83,4.82,11,43
33,17:47:44,83,4.84,16,44
34,17:47:45,83,4.84,6,44
35,17:47:46,84,4.84,6,43
36,17:47:47,83,4.84,8,43
37,17:47:48,83,4.61,6,43
38,17:47:49,83,4.61,22,44
39,17:47:50,83,4.61,6,43
40,17:47:51,83,4.61,6,43
41,17:47:52,83,4.61,6,44
42,17:47:53,83,4.96,9,43
43,17:47:54,83,4.96,17,44
44,17:47:55,83,4.96,6,44
45,17:47:56,84,4.96,16,44
46,17:47:57,84,4.96,6,43
47,17:47:58,83,5.37,6,44
48,17:47:59,83,5.37,12,43
49,17:48:00,83,5.37,7,44
50,17:48:01,83,5.37,17,44
51,17:48:02,83,5.37,7,43
52,17:48:03,83,5.66,7,44
53,17:48:04,84,5.66,6,44
54,17:48:05,84,5.66,8,43
55,17:48:06,84,5.66,17,44
56,17:48:07,84,5.66,7,43
57,17:48:08,83,5.44,7,43
58,17:48:09,84,5.44,7,44
59,17:48:10,84,5.44,11,43
60,17:48:11,83,5.44,6,44
62,17:48:13,83,5.44,6,44
63,17:48:14,83,5.09,17,44
64,17:48:15,83,5.09,6,43
65,17:48:16,83,5.09,6,44
66,17:48:17,83,5.09,7,44
67,17:48:18,84,5.00,11,43
68,17:48:19,84,5.00,17,44
69,17:48:20,84,5.00,6,43
70,17:48:21,84,5.00,6,43
71,17:48:22,84,5.00,6,45
72,17:48:23,84,4.92,11,43
73,17:48:24,84,4.92,16,44
74,17:48:25,84,4.92,7,45
75,17:48:26,84,4.92,17,44
76,17:48:27,84,4.92,6,44
77,17:48:28,84,4.93,6,43
78,17:48:29,84,4.93,6,44
79,17:48:30,84,4.93,6,44
80,17:48:31,83,4.93,20,44
81,17:48:32,83,4.93,6,43
82,17:48:33,83,5.33,7,44
83,17:48:34,84,5.33,6,44
84,17:48:35,84,5.33,1,43
85,17:48:36,84,5.33,22,44
86,17:48:37,84,5.33,1,43
