wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,11:57:12,63,2.86,3,43
1,11:57:13,62,2.86,2,43
2,11:57:14,61,2.86,3,43
3,11:57:15,63,2.86,2,43
4,11:57:16,68,2.86,3,44
5,11:57:17,71,2.79,1,45
6,11:57:18,77,2.79,3,44
7,11:57:19,77,2.79,3,44
8,11:57:20,79,2.79,3,44
9,11:57:21,79,2.79,4,44
10,11:57:22,79,2.65,5,44
11,11:57:23,79,2.65,2,44
12,11:57:24,78,2.65,15,44
13,11:57:25,77,2.65,7,44
14,11:57:26,76,2.65,2,44
15,11:57:27,77,2.68,7,44
16,11:57:28,76,2.68,10,44
17,11:57:29,76,2.68,7,45
18,11:57:30,77,2.68,10,44
19,11:57:31,79,2.68,7,44
20,11:57:32,78,2.62,8,44
21,11:57:33,77,2.62,7,44
22,11:57:34,76,2.62,14,44
23,11:57:35,76,2.62,8,45
24,11:57:36,75,2.65,7,44
25,11:57:37,75,2.65,13,44
26,11:57:38,75,2.65,9,45
27,11:57:39,75,2.65,9,45
28,11:57:40,76,2.65,8,45
29,11:57:41,80,2.52,8,44
31,11:57:43,79,2.52,8,44
32,11:57:44,78,2.52,8,45
33,11:57:45,77,2.52,9,44
34,11:57:46,77,2.52,12,44
35,11:57:47,76,2.32,8,44
36,11:57:48,76,2.32,13,44
37,11:57:49,76,2.32,9,44
38,11:57:50,76,2.32,9,44
39,11:57:51,76,2.32,7,44
40,11:57:52,76,2.85,9,45
41,11:57:53,76,2.85,9,44
42,11:57:54,76,2.85,8,45
43,11:57:55,76,2.85,13,44
44,11:57:56,80,2.85,7,44
45,11:57:57,79,2.62,8,45
46,11:57:58,78,2.62,12,44
47,11:57:59,77,2.62,8,44
48,11:58:00,77,2.62,8,44
49,11:58:01,77,2.62,8,44
50,11:58:02,77,3.38,9,44
51,11:58:03,76,3.38,7,45
52,11:58:04,78,3.38,9,44
53,11:58:05,78,3.38,8,44
54,11:58:06,78,3.67,9,44
55,11:58:07,78,3.67,9,44
56,11:58:08,77,3.67,8,45
57,11:58:09,77,3.67,13,44
58,11:58:10,76,3.67,8,44
59,11:58:11,76,4.57,8,44
60,11:58:12,78,4.57,9,44
61,11:58:13,77,4.57,8,44
63,11:58:15,80,4.57,10,45
64,11:58:16,79,4.57,14,44
65,11:58:17,79,4.37,8,44
66,11:58:18,78,4.37,8,44
67,11:58:19,77,4.37,8,46
68,11:58:20,76,4.37,11,44
69,11:58:21,76,4.37,8,45
70,11:58:22,78,5.54,11,44
71,11:58:23,80,5.54,8,44
72,11:58:24,79,5.54,8,44
73,11:58:25,79,5.54,11,44
74,11:58:26,78,5.54,8,44
75,11:58:27,78,6.22,12,44
76,11:58:28,77,6.22,8,44
77,11:58:29,77,6.22,14,44
78,11:58:30,78,6.22,14,44
79,11:58:31,78,6.22,8,44
80,11:58:32,78,6.12,8,44
81,11:58:33,80,6.12,7,44
82,11:58:34,79,6.12,11,44
83,11:58:35,79,6.12,8,45
84,11:58:36,78,5.71,8,45
85,11:58:37,79,5.71,12,44
86,11:58:38,78,5.71,7,45
87,11:58:39,77,5.71,8,44
88,11:58:40,78,5.71,8,44
89,11:58:41,79,5.33,8,44
91,11:58:43,80,5.33,13,44
92,11:58:44,79,5.33,8,44
93,11:58:45,78,5.33,9,45
94,11:58:46,78,5.33,7,44
95,11:58:47,78,5.14,8,44
96,11:58:48,77,5.14,8,44
97,11:58:49,77,5.14,8,44
98,11:58:50,77,5.14,7,44
99,11:58:51,76,5.14,8,44
100,11:58:52,76,5.13,8,44
101,11:58:53,77,5.13,8,44
102,11:58:54,77,5.13,8,44
103,11:58:55,77,5.13,7,44
104,11:58:56,77,5.13,8,45
105,11:58:57,77,6.08,12,44
106,11:58:58,77,6.08,8,44
107,11:58:59,77,6.08,10,44
108,11:59:00,76,6.08,8,44
109,11:59:01,78,6.08,7,44
110,11:59:02,77,5.84,8,44
111,11:59:03,78,5.84,7,44
112,11:59:04,78,5.84,10,45
113,11:59:05,79,5.84,9,44
114,11:59:06,78,6.17,9,46
115,11:59:07,79,6.17,8,44
116,11:59:08,78,6.17,8,48
117,11:59:09,78,6.17,10,44
118,11:59:10,79,6.17,10,44
119,11:59:11,80,6.32,10,44
121,11:59:13,79,6.32,11,44
122,11:59:14,79,6.32,9,45
123,11:59:15,78,6.32,14,44
124,11:59:16,78,6.32,8,44
125,11:59:17,78,6.69,8,44
126,11:59:18,78,6.69,8,44
127,11:59:19,78,6.69,9,44
128,11:59:20,79,6.69,8,44
129,11:59:21,78,6.69,7,45
130,11:59:22,78,6.24,8,44
131,11:59:23,79,6.24,8,47
