seq,t,phase,event,joint1,joint2,joint3,joint4,joint5,joint6,finger,expected_opening
0,0.0000,reach,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.008900,0.000000
1,0.0200,reach,,-0.000000001,0.000055905,0.000086700,0.000000000,-0.000103124,-0.000133918,0.008900,0.000000
2,0.0400,reach,,-0.000000003,0.000223621,0.000346801,0.000000002,-0.000412495,-0.000535673,0.008900,0.000000
3,0.0600,reach,,-0.000000007,0.000503147,0.000780302,0.000000004,-0.000928113,-0.001205264,0.008900,0.000000
4,0.0800,reach,,-0.000000013,0.000894483,0.001387203,0.000000006,-0.001649979,-0.002142692,0.008900,0.000000
5,0.1000,reach,,-0.000000021,0.001397629,0.002167505,0.000000010,-0.002578092,-0.003347957,0.008900,0.000000
6,0.1200,reach,,-0.000000030,0.002012586,0.003121207,0.000000014,-0.003712453,-0.004821058,0.008900,0.000000
7,0.1400,reach,,-0.000000041,0.002739353,0.004248310,0.000000020,-0.005053061,-0.006561995,0.008900,0.000000
8,0.1600,reach,,-0.000000053,0.003577931,0.005548813,0.000000026,-0.006599916,-0.008570769,0.008900,0.000000
9,0.1800,reach,,-0.000000067,0.004528319,0.007022716,0.000000033,-0.008353019,-0.010847380,0.008900,0.000000
10,0.2000,reach,,-0.000000083,0.005590517,0.008670020,0.000000040,-0.010312369,-0.013391827,0.008900,0.000000
11,0.2200,reach,,-0.000000101,0.006764525,0.010490724,0.000000049,-0.012477967,-0.016204111,0.008900,0.000000
