wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,17:46:44,64,3.68,3,44
2,17:46:46,63,3.38,5,45
3,17:46:47,62,3.38,3,44
4,17:46:48,62,3.38,3,44
5,17:46:49,71,3.38,3,44
6,17:46:50,74,3.38,2,46
7,17:46:51,77,3.35,3,46
8,17:46:52,79,3.35,4,46
9,17:46:53,79,3.35,3,45
10,17:46:54,79,3.35,4,45
11,17:46:55,79,3.35,4,45
12,17:46:56,81,3.80,3,45
13,17:46:57,81,3.80,3,45
14,17:46:58,80,3.80,9,46
15,17:46:59,79,3.80,8,46
16,17:47:00,77,3.80,3,46
17,17:47:01,79,4.22,9,46
18,17:47:02,79,4.22,8,46
19,17:47:03,78,4.22,8,46
20,17:47:04,79,4.22,9,46
21,17:47:05,79,4.22,10,46
22,17:47:06,79,3.96,9,46
23,17:47:07,79,3.96,8,46
24,17:47:08,79,3.96,8,46
25,17:47:09,79,3.96,11,46
26,17:47:10,79,3.96,10,46
27,17:47:11,79,3.97,8,46
28,17:47:12,80,3.97,9,46
29,17:47:13,80,3.97,8,47
30,17:47:14,82,3.97,10,45
31,17:47:16,81,3.89,12,46
33,17:47:17,81,3.89,9,45
34,17:47:18,80,3.89,9,45
35,17:47:19,80,3.89,8,45
36,17:47:20,80,3.89,13,45
37,17:47:21,80,4.22,8,46
38,17:47:22,79,4.22,9,46
39,17:47:23,81,4.22,12,45
40,17:47:24,82,4.22,8,45
41,17:47:25,81,4.22,9,45
42,17:47:26,80,5.48,8,45
43,17:47:27,80,5.48,12,45
44,17:47:28,79,5.48,9,45
45,17:47:29,79,5.48,9,45
46,17:47:30,79,5.48,8,45
47,17:47:31,80,5.28,9,47
48,17:47:32,80,5.28,8,45
49,17:47:33,83,5.28,14,45
50,17:47:34,83,5.28,15,45
51,17:47:35,81,5.28,3,45
52,17:47:36,81,7.66,10,45
53,17:47:37,81,7.66,8,45
54,17:47:38,81,7.66,9,46
55,17:47:39,80,7.66,9,45
56,17:47:40,80,7.66,10,45
57,17:47:41,80,7.13,14,45
