method,run,success,arrival_time_s,total_time_s,path_length_m,tracking_rmse_m,smooth_vx,smooth_vy,smooth_wz,jerk_vx,jerk_vy,jerk_wz,min_clearance_m,collision_count,collided,clearance_source,solve_time_mean_ms,solve_time_p95_ms,solve_time_max_ms,goal_xy_x,goal_xy_y,final_dist_to_goal_m,min_dist_to_goal_m,pose_source,success_source,controller_arrival_dist_m,n_odom,n_cmd,n_plan,n_obstacles,n_solve_time,bag
gmpc_cbf,scan_seed1,True,45.86216878890991,48.546998739242554,10.319073140238793,0.031910826241048705,0.06475447000222774,0.04915763495858638,0.24032706893966935,0.673876492541303,0.3436563918017936,1.2007022065520392,0.2,0,False,gt_pose+static,0.5751855790829369,0.7144307404756537,52.19148635864258,6.600000165402889,6.600000165402889,0.2644230040110158,0.2631501218187724,map_tf,controller_log,0.296,1456,1000,32,350,904,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed1
gmpc_cbf,scan_seed2,True,45.63216733932495,48.31544733047485,10.469887121301042,0.03225302109835669,0.06265735155993978,0.05050862742030747,0.2816526446604159,0.6530361289363432,0.3425909998119088,1.201376802139025,0.2,0,False,gt_pose+static,0.48616846460857305,0.7660020947456353,37.089454650878906,6.600000165402889,6.600000165402889,0.27662212670187225,0.27536259161717097,map_tf,controller_log,0.293,1427,989,16,367,902,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed2
gmpc_cbf,scan_seed3,True,45.446327686309814,48.08175849914551,10.36253226555861,0.03619630719610408,0.06228638185006736,0.05795397665392654,0.28244395394252947,0.6734234320690249,0.43686765982417397,1.2011265229738162,0.21478150704935012,0,False,gt_pose+static,0.5091502111828274,0.8576620280742642,44.904258728027344,6.600000165402889,6.600000165402889,0.2785719179413321,0.27736674893389435,map_tf,controller_log,0.295,1451,986,32,366,898,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed3
gmpc_cbf,scan_seed4,True,46.0920786857605,48.72035789489746,10.68447117311804,0.03576317918476357,0.06843766973248284,0.06048893242763395,0.2622559108276661,0.6950955579043472,0.5181865942369775,1.2006988564936711,0.1949747468305833,0,False,gt_pose+static,1.1386246053070852,1.8222826957702565,61.187744140625,6.600000165402889,6.600000165402889,0.26523011976913663,0.2639354604290826,map_tf,controller_log,0.296,1466,1009,31,327,903,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed4
gmpc_cbf,scan_seed5,True,45.71910500526428,48.33653378486633,10.38492945630221,0.030247512299302396,0.06230862066033129,0.049170032157106816,0.2719321586951729,0.6593144547741191,0.36657117029409164,1.2010849461856294,0.1949747468305833,0,False,gt_pose+static,0.5588849686417314,0.7782528042793273,36.620635986328125,6.600000165402889,6.600000165402889,0.2727831355199366,0.27130972385258095,map_tf,controller_log,0.293,1445,996,16,365,900,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed5
gmpc_cbf,scan_seed6,True,46.267356634140015,48.93711018562317,10.627704925788365,0.027660625825036922,0.06939189134047614,0.050776634683529005,0.27031041101308634,0.6758907154421749,0.36775989207000903,1.201099935667704,0.1949747468305833,0,False,gt_pose+static,0.9217333979741619,0.802320393919944,51.45885467529297,6.600000165402889,6.600000165402889,0.26250920855572313,0.2611705233971893,map_tf,controller_log,0.296,1479,1004,16,348,914,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed6
gmpc_cbf,scan_seed7,True,45.47351884841919,48.16599941253662,10.262207275741346,0.02780186672928054,0.06138142577044966,0.04165884916189289,0.2496483728787437,0.658367256968869,0.2752883552183085,1.2004262020143472,0.2,0,False,gt_pose+static,0.542458547886168,0.7377831816673277,43.85791778564453,6.600000165402889,6.600000165402889,0.2755466135115036,0.2741922341899191,map_tf,controller_log,0.291,1442,986,16,348,890,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed7
gmpc_cbf,scan_seed8,True,47.09187459945679,49.79994535446167,10.598983141845377,0.03318646973095967,0.05309055110498718,0.052406994306136816,0.2731769366876438,0.657183815433023,0.36995032718127596,1.2005264018774324,0.21478150704935012,0,False,gt_pose+static,0.44505699264345233,0.657800382375717,37.04886245727539,6.600000165402889,6.600000165402889,0.2612139034636569,0.26000493450047735,map_tf,controller_log,0.287,1451,971,17,347,924,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed8
gmpc_cbf,scan_seed9,True,45.304478883743286,48.11576557159424,10.38896286259724,0.03422839241554241,0.0540188902624368,0.055050262214904944,0.2886900654327997,0.6412984866757807,0.35239624218384646,1.2008652787562577,0.2,0,False,gt_pose+static,0.28621075794366263,0.6984093934297562,2.1950271129608154,6.600000165402889,6.600000165402889,0.2755612412774076,0.26734707424641285,map_tf,controller_log,0.29,1443,961,32,369,898,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed9
gmpc_cbf,scan_seed10,True,45.21046471595764,47.935524702072144,10.305439275992281,0.031219663684034612,0.0661319670832314,0.0508806204445666,0.282832523902288,0.6405350528369381,0.3712600032664318,1.2019122173943249,0.21478150704935012,0,False,gt_pose+static,0.34944813145799136,0.7542224824428558,14.71611499786377,6.600000165402889,6.600000165402889,0.27243639806123177,0.27102552042431055,map_tf,controller_log,0.293,1448,995,32,354,891,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed10
