method,run,success,arrival_time_s,total_time_s,path_length_m,tracking_rmse_m,smooth_vx,smooth_vy,smooth_wz,jerk_vx,jerk_vy,jerk_wz,min_clearance_m,collision_count,collided,clearance_source,solve_time_mean_ms,solve_time_p95_ms,solve_time_max_ms,goal_xy_x,goal_xy_y,final_dist_to_goal_m,min_dist_to_goal_m,pose_source,success_source,controller_arrival_dist_m,n_odom,n_cmd,n_plan,n_obstacles,n_solve_time,bag
gmpc_cbf,scan_seed1,True,156.27934384346008,158.91925191879272,35.93724167393308,0.056159300443093335,0.1017504269585622,0.06858466655530202,0.24290518110886394,0.7988084515017404,0.6000738195888333,1.200575873144588,-0.10184882672599982,1,True,gt_pose+static,2.695678622757996,22.310598850250244,51.170509338378906,17.000000275671482,17.000000275671482,0.25970667000695447,0.2584565487334232,map_tf,controller_log,0.293,5092,4092,57,1705,3126,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed1
gmpc_cbf,scan_seed2,True,154.77048516273499,157.53005242347717,35.62306865572974,0.06480980456668256,0.10154157841806882,0.06383878572813831,0.2359221172394677,0.7986002465813467,0.5998618954368966,1.2006429484742758,0.050000000000000044,0,False,gt_pose+static,2.1827489797540913,17.56318187713623,66.91426849365234,17.000000275671482,17.000000275671482,0.2555962344938787,0.2543152407172145,map_tf,controller_log,0.293,5048,4037,56,1741,3096,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed2
gmpc_cbf,scan_seed3,True,157.28746962547302,159.92713332176208,36.277049936418955,0.0918181815357805,0.10433174887710105,0.0715296833574893,0.21151960357011063,0.7959133690486611,0.5997429050261726,1.2029299743874031,0.007590147033115169,0,False,gt_pose+static,2.5641782441036156,25.60938835144043,43.366111755371094,17.000000275671482,17.000000275671482,0.2646118235805377,0.2631076346922867,map_tf,controller_log,0.295,5101,4081,56,1778,3146,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed3
gmpc_cbf,scan_seed4,True,175.5112955570221,178.15099215507507,41.03726581495235,0.10849654531931634,0.10849179963478647,0.08970564016546137,0.2894998067088951,0.800021344281338,0.6005127548328296,1.2027181663010738,-0.5245177987306929,3,True,gt_pose+static,3.6943064859469574,27.7628173828125,44.03325653076172,17.000000275671482,17.000000275671482,0.25396933304179964,0.24861742842344906,map_tf,controller_log,0.291,5574,4459,62,1796,3511,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed4
gmpc_cbf,scan_seed5,True,171.88929748535156,174.44958877563477,39.808251202092315,0.10897845027771676,0.11515248544590867,0.08418132407783051,0.23436380631892859,0.7982805692168887,0.6002042546615207,1.1998065948435541,-0.308326385101714,2,True,gt_pose+static,4.214782613565264,30.345455169677724,45.60456466674805,17.000000275671482,17.000000275671482,0.25401267323402116,0.2526152884510196,map_tf,controller_log,0.287,5467,4356,120,1861,3438,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed5
gmpc_cbf,scan_seed6,True,146.6900498867035,149.3697407245636,33.868275695637536,0.05453609889427794,0.09997028583512486,0.06661401458371026,0.2050920801391428,0.7337896063207924,0.5998524512450163,1.200205800330753,0.05050858405470887,0,False,gt_pose+static,2.539435128824471,22.030487632751463,49.246803283691406,17.000000275671482,17.000000275671482,0.2406581484538385,0.23919322375026555,map_tf,controller_log,0.284,4907,3926,52,1668,2935,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed6
gmpc_cbf,scan_seed7,True,156.20431113243103,158.9246609210968,36.13093817200358,0.07772581832868711,0.10210704909934114,0.07454357371221676,0.21098486090334323,0.7657331348596889,0.5999775475896338,1.2004185391759807,0.04961463758853951,0,False,gt_pose+static,2.839289847831726,28.160153579711903,43.34282302856445,17.000000275671482,17.000000275671482,0.2527642548341073,0.2510141695764974,map_tf,controller_log,0.286,5109,4088,56,1704,3125,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed7
gmpc_cbf,scan_seed8,True,154.2580907344818,156.93811202049255,35.516358054269986,0.07400009763600185,0.10442434352648984,0.06924033936355382,0.2216660083202108,0.7975968299749066,0.5997014420813842,1.2022250521196227,-0.014424224371767935,1,True,gt_pose+static,2.657230176676212,24.61534070968628,39.83415985107422,17.000000275671482,17.000000275671482,0.26418880002358897,0.26308923094367004,map_tf,controller_log,0.298,5033,4006,56,1701,3086,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed8
gmpc_cbf,scan_seed9,True,159.77467894554138,162.454838514328,37.15897713641381,0.11250751107644481,0.1117986551750926,0.07768154156529153,0.26339399048497764,0.7977699344205461,0.6008841518673061,1.2013570809159106,-0.1521274050983049,1,True,gt_pose+static,3.63336404913731,29.967849254608154,45.82521057128906,17.000000275671482,17.000000275671482,0.2543226773216826,0.2530120984039291,map_tf,controller_log,0.289,5167,4155,112,1742,3196,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed9
gmpc_cbf,scan_seed10,True,154.20530724525452,156.92526769638062,35.553357682978216,0.06253123141893316,0.10023618153054771,0.06852376898601031,0.2298875999884458,0.7968610588054869,0.599855359851161,1.201734650970655,0.08314574755815496,0,False,gt_pose+static,2.4065329129295954,22.895499038696247,48.84880065917969,17.000000275671482,17.000000275671482,0.25054438044637567,0.24914250025901755,map_tf,controller_log,0.288,5009,4008,57,1701,3085,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed10
