method,run,success,arrival_time_s,total_time_s,path_length_m,tracking_rmse_m,smooth_vx,smooth_vy,smooth_wz,jerk_vx,jerk_vy,jerk_wz,min_clearance_m,collision_count,collided,clearance_source,solve_time_mean_ms,solve_time_p95_ms,solve_time_max_ms,goal_xy_x,goal_xy_y,final_dist_to_goal_m,min_dist_to_goal_m,pose_source,success_source,controller_arrival_dist_m,n_odom,n_cmd,n_plan,n_obstacles,n_solve_time,bag
gmpc_cbf,scan_seed1,True,88.7660264968872,91.52936744689941,22.11977949995766,0.12262446924958928,0.13441812329432373,0.10566924570796907,0.3727976808805058,0.8001479379644952,0.6002855667339377,1.202111931565843,-0.41558409632876403,6,True,gt_pose+static,5.136689161163586,38.88599205017089,72.20665740966797,6.600000165402889,6.600000165402889,0.28100000880645926,0.27950679637002335,map_tf,controller_log,0.287,2691,1829,31,869,1735,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed1
gmpc_cbf,scan_seed2,False,nan,117.18918180465698,27.351285364685104,0.1558015263896108,0.161949161765665,0.1098370022066808,0.38047013840294325,0.8003149653927117,0.60041250645368,1.2008726510069765,-0.045073446535742356,7,True,gt_pose+static,5.371442411448612,30.978769779205322,87.33818817138672,6.600000165402889,6.600000165402889,4.17622290267363,3.6363975811195104,map_tf,none,nan,3450,2330,39,1149,2296,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed2
gmpc_cbf,scan_seed3,False,nan,117.59810948371887,28.788133862144285,0.1411980494910111,0.15010829335857825,0.10498298780543999,0.3763575378527538,0.8003093479198646,0.6005406486435383,1.201389096343664,-0.04514032050851874,3,True,gt_pose+static,5.914603445160776,41.378108215331984,107.13883972167969,6.600000165402889,6.600000165402889,6.509899067255608,3.6902196720023808,map_tf,none,nan,3369,2333,37,1168,2279,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed3
gmpc_cbf,scan_seed4,True,68.42039513587952,71.26935291290283,15.4982495523561,0.1151725189482273,0.13892217650971883,0.07286139794616778,0.27363778858337,0.7917231278598366,0.600116825413042,1.2007701381029503,-0.47549290663556093,2,True,gt_pose+static,2.8827710356257064,15.8144506454467,58.85428237915039,6.600000165402889,6.600000165402889,0.26770685006324174,0.2663188870511197,map_tf,controller_log,0.287,2110,1463,46,665,1338,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed4
gmpc_cbf,scan_seed5,True,86.00196743011475,88.70090341567993,20.582061354390596,0.130406339034625,0.15073087017091846,0.0984636105844293,0.3139293357822043,0.7998032951058722,0.6001676121590707,1.2005784722454083,-0.22150609244088487,5,True,gt_pose+static,4.504150860440388,34.34296417236326,87.25479125976562,6.600000165402889,6.600000165402889,0.27511129236254417,0.2698052840123476,map_tf,controller_log,0.289,2627,1813,29,842,1668,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed5
gmpc_cbf,scan_seed6,False,nan,117.63729906082153,27.49870102430664,0.12265439519841974,0.16086261847823274,0.0983342451642619,0.37759608708363335,0.8006659769227885,0.6010359070661097,1.2039171783377731,-0.291215673168149,13,True,gt_pose+static,5.017106582584437,30.416660594940172,89.15715026855469,6.600000165402889,6.600000165402889,1.4048290220853161,1.4048290220853161,map_tf,none,nan,3455,2332,38,1166,2272,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed6
gmpc_cbf,scan_seed7,False,nan,117.62828946113586,28.247070095214227,0.13946895903690715,0.15829702653757724,0.11065360561822517,0.38585252540958465,0.8001318324970526,0.600389735421047,1.2005339562106825,-0.05120730565145787,6,True,gt_pose+static,5.746969703555653,36.78931846618651,111.3412094116211,6.600000165402889,6.600000165402889,3.5637031767560767,3.407811454828567,map_tf,none,nan,3375,2387,74,1169,2292,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed7
gmpc_cbf,scan_seed8,False,nan,116.0863516330719,28.820474799483698,0.15394822199342767,0.16304256119409016,0.10079485050565098,0.40465755315069707,0.8003707970374914,0.6006301457570568,1.2015975142085014,-0.024708403590486483,7,True,gt_pose+static,5.001047489573244,27.02587022781372,74.06504821777344,6.600000165402889,6.600000165402889,4.432047926634949,3.6339385663499644,map_tf,none,nan,3377,2362,76,1156,2274,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed8
gmpc_cbf,scan_seed9,True,99.5336971282959,102.13384532928467,24.014614387445462,0.12448481041707705,0.15574958038527362,0.09768964735942008,0.3325601409780244,0.7999706054454054,0.6005053150647552,1.2020258715262382,-0.5220069382171333,7,True,gt_pose+static,4.969446669393682,34.52113838195801,76.22403717041016,6.600000165402889,6.600000165402889,0.2567969857983523,0.25531353943314317,map_tf,controller_log,0.288,2969,2060,33,991,1939,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed9
gmpc_cbf,scan_seed10,True,95.91209411621094,98.52535057067871,22.591689812274087,0.18265283680192204,0.15586540265010626,0.09859658092296396,0.28987114938715913,0.7998622886206164,0.6002259742430197,1.2007395050974543,-0.29845091492771286,11,True,gt_pose+static,3.88137784544042,21.146852302551167,62.18868637084961,6.600000165402889,6.600000165402889,0.26707274446456825,0.26591141308636046,map_tf,controller_log,0.294,2948,2036,27,962,1882,/home/howardchen/masterthesis/evaluation/bags/gmpc_cbf__scan_seed10
