wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,06:13:48,84,6.51,1,43
1,06:13:49,85,6.51,1,42
2,06:13:50,84,6.51,2,42
3,06:13:51,85,6.51,1,43
4,06:13:52,86,6.31,1,44
5,06:13:53,86,6.31,1,45
6,06:13:54,88,6.31,1,44
7,06:13:55,88,6.31,1,44
8,06:13:56,88,6.31,2,44
9,06:13:57,88,6.69,3,44
10,06:13:58,88,6.69,1,44
11,06:13:59,88,6.69,2,44
12,06:14:00,88,6.69,1,44
13,06:14:01,88,6.69,1,44
14,06:14:02,88,6.55,7,45
15,06:14:03,88,6.55,7,47
16,06:14:04,88,6.55,8,44
17,06:14:05,88,6.55,7,44
18,06:14:06,88,6.55,6,44
19,06:14:07,88,6.27,6,44
20,06:14:08,88,6.27,6,45
21,06:14:09,88,6.27,6,45
22,06:14:10,88,6.27,6,45
23,06:14:11,89,6.27,6,45
24,06:14:12,88,6.89,6,48
25,06:14:13,88,6.89,1,44
26,06:14:14,88,6.89,9,44
27,06:14:15,88,6.89,11,45
29,06:14:17,88,6.89,11,45
30,06:14:18,88,6.65,6,44
31,06:14:19,88,6.65,6,44
32,06:14:20,88,6.65,6,44
33,06:14:21,88,6.65,6,44
34,06:14:22,89,7.08,6,44
35,06:14:23,88,7.08,2,43
36,06:14:24,88,7.08,6,44
37,06:14:25,89,7.08,6,45
38,06:14:26,89,7.08,12,44
39,06:14:27,89,7.72,7,44
40,06:14:28,89,7.72,6,44
41,06:14:29,89,7.72,7,46
42,06:14:30,89,7.72,11,44
43,06:14:31,89,7.72,6,44
44,06:14:32,89,7.42,7,44
45,06:14:33,89,7.42,6,44
46,06:14:34,89,7.42,6,44
47,06:14:35,89,7.42,7,44
48,06:14:36,89,7.42,7,44
49,06:14:37,89,8.27,1,44
50,06:14:38,89,8.27,11,44
51,06:14:39,89,8.27,6,44
52,06:14:40,89,8.27,6,44
53,06:14:41,89,8.27,6,45
54,06:14:42,89,8.73,7,44
55,06:14:43,89,8.73,6,44
56,06:14:44,90,8.73,6,44
57,06:14:45,90,8.73,7,44
58,06:14:46,89,8.73,1,44
60,06:14:48,89,8.59,6,44
61,06:14:49,89,8.59,11,44
62,06:14:50,89,8.59,7,44
63,06:14:51,90,8.59,7,44
64,06:14:52,90,8.22,6,45
65,06:14:53,90,8.22,10,44
66,06:14:54,89,8.22,6,44
67,06:14:55,89,8.22,7,45
68,06:14:56,89,8.22,7,44
69,06:14:57,90,7.96,6,44
70,06:14:58,90,7.96,7,44
71,06:14:59,90,7.96,8,44
72,06:15:00,90,7.96,6,44
73,06:15:01,90,7.96,11,44
74,06:15:02,90,7.80,7,44
75,06:15:03,89,7.80,7,45
76,06:15:04,89,7.80,6,44
77,06:15:05,89,7.80,7,44
78,06:15:06,89,7.80,11,44
79,06:15:07,89,8.06,6,44
80,06:15:08,89,8.06,6,44
81,06:15:09,89,8.06,6,45
82,06:15:10,89,8.06,9,44
83,06:15:11,89,8.06,1,44
84,06:15:12,89,7.74,6,44
85,06:15:13,90,7.74,6,44
86,06:15:15,90,7.74,6,47
88,06:15:16,90,7.74,11,44
89,06:15:17,90,7.74,6,44
90,06:15:18,90,7.44,6,45
91,06:15:19,90,7.44,11,44
92,06:15:20,90,7.44,7,44
93,06:15:21,89,7.44,6,45
94,06:15:22,90,7.32,11,44
95,06:15:23,89,7.32,7,44
96,06:15:24,89,7.32,6,44
97,06:15:25,89,7.32,6,45
98,06:15:26,89,7.32,7,44
99,06:15:27,90,8.42,6,44
100,06:15:28,90,8.42,6,45
101,06:15:29,90,8.42,7,44
102,06:15:30,90,8.42,6,45
103,06:15:31,90,8.42,10,44
104,06:15:32,89,8.06,13,44
105,06:15:33,89,8.06,6,44
106,06:15:34,90,8.06,6,44
107,06:15:35,90,8.06,7,44
108,06:15:36,90,8.06,7,44
109,06:15:37,90,9.74,6,45
110,06:15:38,90,9.74,11,44
111,06:15:39,90,9.74,6,44
112,06:15:40,90,9.74,7,44
113,06:15:41,90,9.74,6,44
114,06:15:42,90,10.56,7,46
115,06:15:43,90,10.56,6,46
116,06:15:44,90,10.56,6,44
118,06:15:46,90,10.56,6,44
119,06:15:47,90,10.56,7,47
120,06:15:48,90,10.04,6,44
121,06:15:49,90,10.04,6,44
122,06:15:50,90,10.04,7,44
123,06:15:51,90,10.04,6,44
124,06:15:52,90,9.55,7,44
125,06:15:53,89,9.55,7,47
126,06:15:54,89,9.55,6,44
127,06:15:55,90,9.55,6,45
128,06:15:56,90,9.55,7,44
129,06:15:57,90,9.59,7,44
130,06:15:58,90,9.59,6,44
131,06:15:59,90,9.59,7,45
132,06:16:00,90,9.59,6,44
133,06:16:01,90,9.59,6,44
134,06:16:02,90,9.14,2,44
135,06:16:03,90,9.14,7,44
136,06:16:04,90,9.14,6,44
137,06:16:05,90,9.14,6,44
138,06:16:06,90,9.14,6,44
139,06:16:07,90,8.89,6,44
140,06:16:08,90,8.89,6,44
141,06:16:09,90,8.89,6,45
142,06:16:10,90,8.89,6,44
143,06:16:11,90,8.89,6,45
144,06:16:12,90,9.94,7,44
145,06:16:13,90,9.94,6,44
147,06:16:15,90,9.94,6,44
148,06:16:16,90,9.94,6,45
149,06:16:17,90,9.94,6,44
150,06:16:18,90,10.18,6,45
151,06:16:19,90,10.18,6,44
152,06:16:20,90,10.18,5,44
153,06:16:21,90,10.18,6,44
154,06:16:22,90,9.93,6,44
155,06:16:23,90,9.93,7,44
156,06:16:24,90,9.93,7,44
157,06:16:25,90,9.93,7,46
158,06:16:26,90,9.93,7,44
159,06:16:27,90,10.18,6,44
160,06:16:28,90,10.18,6,44
161,06:16:29,90,10.18,5,44
162,06:16:30,90,10.18,6,44
163,06:16:31,90,10.18,6,44
164,06:16:32,90,9.84,7,44
165,06:16:33,90,9.84,6,44
166,06:16:34,90,9.84,6,44
167,06:16:35,90,9.84,6,44
168,06:16:36,90,9.84,6,44
169,06:16:37,90,9.37,6,44
170,06:16:38,90,9.37,6,44
171,06:16:39,90,9.37,6,44
172,06:16:40,90,9.37,5,44
173,06:16:41,90,9.37,6,44
174,06:16:42,90,8.94,7,44
175,06:16:43,90,8.94,6,44
177,06:16:45,90,8.94,6,44
178,06:16:46,90,8.94,6,44
179,06:16:47,90,8.94,6,44
180,06:16:48,90,9.91,6,44
181,06:16:49,90,9.91,6,45
182,06:16:50,90,9.91,7,44
183,06:16:51,90,9.91,7,44
184,06:16:52,90,9.52,7,44
185,06:16:53,90,9.52,7,45
186,06:16:54,90,9.52,2,44
187,06:16:55,90,9.52,7,44
188,06:16:56,90,9.52,8,44
189,06:16:57,90,9.23,6,44
190,06:16:58,90,9.23,6,44
191,06:16:59,90,9.23,7,44
192,06:17:00,90,9.23,6,45
193,06:17:01,90,9.23,6,45
194,06:17:02,90,8.89,7,44
195,06:17:03,90,8.89,6,44
196,06:17:04,90,8.89,7,44
197,06:17:05,90,8.89,6,44
198,06:17:06,90,8.89,6,44
199,06:17:07,90,8.58,6,44
200,06:17:08,90,8.58,6,44
201,06:17:09,90,8.58,6,44
202,06:17:10,90,8.58,6,44
203,06:17:11,90,8.58,6,45
204,06:17:12,90,8.21,6,44
205,06:17:13,90,8.21,6,44
207,06:17:15,90,8.21,6,44
208,06:17:16,90,8.21,7,44
209,06:17:17,90,8.21,2,44
210,06:17:18,90,7.96,6,44
211,06:17:19,90,7.96,6,44
212,06:17:20,90,7.96,7,44
213,06:17:21,90,7.96,6,44
214,06:17:22,90,8.20,6,44
215,06:17:23,90,8.20,7,44
216,06:17:24,90,8.20,7,44
217,06:17:25,90,8.20,6,44
218,06:17:26,90,8.20,4,44
219,06:17:27,90,10.67,6,44
220,06:17:28,90,10.67,7,44
221,06:17:29,90,10.67,7,44
222,06:17:30,90,10.67,6,44
223,06:17:31,90,10.67,6,44
224,06:17:32,90,10.13,7,44
225,06:17:33,90,10.13,7,44
226,06:17:34,90,10.13,6,44
227,06:17:35,90,10.13,6,44
228,06:17:36,90,10.13,6,44
229,06:17:37,90,9.64,6,44
230,06:17:38,90,9.64,6,44
231,06:17:39,90,9.64,6,44
232,06:17:40,90,9.64,6,44
233,06:17:41,90,9.64,6,44
234,06:17:42,90,9.19,6,44
235,06:17:43,90,9.19,6,45
237,06:17:45,90,9.19,6,44
238,06:17:46,90,9.19,6,44
239,06:17:47,90,9.19,6,44
240,06:17:48,90,8.77,6,44
241,06:17:49,90,8.77,6,44
242,06:17:50,90,8.77,7,44
243,06:17:51,90,8.77,7,44
244,06:17:52,90,8.31,7,44
245,06:17:53,90,8.31,7,44
246,06:17:54,90,8.31,7,44
247,06:17:55,90,8.31,6,44
248,06:17:56,90,8.31,2,44
249,06:17:57,90,7.97,6,44
250,06:17:58,90,7.97,6,44
251,06:17:59,90,7.97,7,44
252,06:18:00,90,7.97,6,45
253,06:18:01,90,7.97,6,44
254,06:18:02,90,7.65,7,44
255,06:18:03,90,7.65,6,44
256,06:18:04,90,7.65,7,44
257,06:18:05,90,7.65,6,44
258,06:18:06,90,7.65,6,44
259,06:18:07,90,9.20,6,44
260,06:18:08,90,9.20,9,44
261,06:18:09,90,9.20,6,44
262,06:18:10,90,9.20,6,44
263,06:18:11,90,9.20,6,44
264,06:18:12,90,8.86,6,45
266,06:18:14,90,8.86,4,44
267,06:18:15,90,8.86,6,44
268,06:18:16,90,8.86,6,44
269,06:18:17,90,8.86,6,45
270,06:18:18,90,8.95,6,44
271,06:18:19,90,8.95,6,44
