wall_s,iso,cpu_c,load1,gpu_util,gpu_c
0,07:24:00,85,6.60,3,43
1,07:24:01,85,6.60,1,43
2,07:24:02,85,6.60,1,43
3,07:24:03,85,6.31,2,43
4,07:24:04,86,6.31,3,43
5,07:24:05,86,6.31,0,45
6,07:24:06,87,6.31,1,45
7,07:24:07,88,6.28,1,44
8,07:24:08,88,6.28,1,44
10,07:24:10,88,6.28,2,44
11,07:24:11,88,6.28,2,44
12,07:24:12,90,6.28,1,44
13,07:24:13,89,6.26,8,44
14,07:24:14,89,6.26,12,44
15,07:24:15,89,6.26,11,44
16,07:24:16,88,6.26,6,46
17,07:24:17,88,6.26,7,48
18,07:24:18,88,6.56,6,48
19,07:24:19,88,6.56,11,44
20,07:24:20,89,6.56,11,44
21,07:24:21,88,6.56,11,45
22,07:24:22,88,6.56,11,45
23,07:24:23,89,6.43,7,45
24,07:24:24,89,6.43,6,45
25,07:24:25,89,6.43,6,45
26,07:24:26,88,6.43,7,45
27,07:24:27,88,6.43,11,45
28,07:24:28,88,6.24,10,45
29,07:24:29,88,6.24,7,45
30,07:24:30,88,6.24,6,44
31,07:24:31,88,6.24,6,44
32,07:24:32,88,6.24,6,44
33,07:24:33,88,6.06,6,47
34,07:24:34,89,6.06,7,44
35,07:24:35,89,6.06,1,43
36,07:24:36,89,6.06,7,44
37,07:24:37,89,6.06,7,44
38,07:24:38,89,5.97,7,44
39,07:24:39,89,5.97,6,44
41,07:24:41,89,5.97,7,45
42,07:24:42,89,5.97,11,44
43,07:24:43,89,6.54,6,44
44,07:24:44,89,6.54,8,45
45,07:24:45,89,6.54,11,44
46,07:24:46,89,6.54,6,44
47,07:24:47,89,6.54,7,44
48,07:24:48,89,6.41,6,45
49,07:24:49,89,6.41,7,44
50,07:24:50,89,6.41,7,44
51,07:24:51,89,6.41,6,45
52,07:24:52,89,6.41,9,44
53,07:24:53,89,6.86,7,44
54,07:24:54,89,6.86,6,45
55,07:24:55,89,6.86,11,44
56,07:24:56,89,6.86,7,44
57,07:24:57,89,6.86,6,45
58,07:24:58,89,6.71,6,44
59,07:24:59,89,6.71,6,47
60,07:25:00,90,6.71,6,44
61,07:25:01,90,6.71,7,44
62,07:25:02,90,6.71,1,44
63,07:25:03,90,6.57,11,44
64,07:25:04,89,6.57,7,44
65,07:25:05,89,6.57,7,44
66,07:25:06,89,6.57,7,44
67,07:25:07,90,6.57,8,44
68,07:25:08,90,8.77,1,44
69,07:25:09,90,8.77,11,44
70,07:25:10,90,8.77,7,44
72,07:25:12,90,8.77,6,45
73,07:25:13,90,8.79,11,44
74,07:25:14,90,8.79,7,44
75,07:25:15,90,8.79,8,44
76,07:25:16,90,8.79,7,44
77,07:25:17,90,8.79,7,44
78,07:25:18,90,8.41,6,45
79,07:25:19,90,8.41,6,44
80,07:25:20,90,8.41,7,44
81,07:25:21,90,8.41,11,44
82,07:25:22,90,8.41,6,44
83,07:25:23,90,8.05,7,46
84,07:25:24,90,8.05,6,44
85,07:25:25,90,8.05,11,44
86,07:25:26,90,8.05,7,44
87,07:25:27,90,8.05,6,45
88,07:25:28,90,8.37,11,44
89,07:25:29,90,8.37,7,44
90,07:25:30,90,8.37,11,44
91,07:25:31,90,8.37,7,44
92,07:25:32,90,8.37,6,44
93,07:25:33,90,8.02,7,44
94,07:25:34,90,8.02,7,45
95,07:25:35,90,8.02,7,44
96,07:25:36,90,8.02,6,44
97,07:25:37,90,8.02,12,44
98,07:25:38,90,8.90,8,44
99,07:25:39,90,8.90,6,45
100,07:25:40,90,8.90,12,44
101,07:25:41,90,8.90,6,44
103,07:25:43,90,9.87,11,44
104,07:25:44,90,9.87,7,44
105,07:25:45,90,9.87,6,47
106,07:25:46,90,9.87,7,44
107,07:25:47,90,9.87,7,44
108,07:25:48,90,9.40,11,44
109,07:25:49,90,9.40,6,44
110,07:25:50,90,9.40,12,44
111,07:25:51,90,9.40,6,44
112,07:25:52,90,9.40,6,45
113,07:25:53,90,8.96,7,44
114,07:25:54,90,8.96,6,44
115,07:25:55,90,8.96,6,45
116,07:25:56,90,8.96,9,44
117,07:25:57,90,8.96,6,44
118,07:25:58,90,9.37,6,45
119,07:25:59,90,9.37,7,44
120,07:26:00,90,9.37,7,44
